Date,StageHeight_FW,Inundated?,StageHeight_Ist,Estimated_Inundation?,Inundation
1/8/2016,24.09,No,7.09,No,FALSE
1/9/2016,23.54,No,7.54,No,FALSE
1/10/2016,21.19,No,6.53,No,FALSE
1/11/2016,19.47,No,5.49,No,FALSE
1/12/2016,19.34,No,5.17,No,FALSE
1/13/2016,18.32,No,5.13,No,FALSE
1/14/2016,17.57,No,4.56,No,FALSE
1/15/2016,20.72,No,5.13,No,FALSE
1/16/2016,23.24,No,6.39,No,FALSE
1/17/2016,24.56,No,7.49,No,FALSE
1/18/2016,25.62,No,8.61,No,FALSE
1/19/2016,28.43,No,10.91,No,FALSE
1/20/2016,29.66,No,12.09,No,FALSE
1/21/2016,31.15,No,13.29,No,FALSE
1/22/2016,32.07,Yes,14.68,No,TRUE
1/23/2016,31.76,No,15.09,No,FALSE
1/24/2016,31.46,No,14.58,No,FALSE
1/25/2016,31.32,No,14.28,No,FALSE
1/26/2016,31.01,No,14.07,No,FALSE
1/27/2016,30.04,No,13.13,No,FALSE
1/28/2016,27.5,No,11.36,No,FALSE
1/29/2016,25.07,No,9.55,No,FALSE
1/30/2016,24.73,No,8.67,No,FALSE
1/31/2016,29.2,No,11.18,No,FALSE
2/1/2016,29.54,No,12.07,No,FALSE
2/2/2016,28.67,No,11.76,No,FALSE
2/3/2016,26.39,No,10.48,No,FALSE
2/4/2016,24.2,No,8.9,No,FALSE
2/5/2016,22.79,No,7.81,No,FALSE
2/6/2016,21.66,No,7.07,No,FALSE
2/7/2016,20.63,No,6.46,No,FALSE
2/8/2016,19.81,No,5.95,No,FALSE
2/9/2016,19.18,No,5.56,No,FALSE
2/10/2016,18.76,No,5.52,No,FALSE
2/11/2016,18.48,No,5.42,No,FALSE
2/12/2016,18.12,No,5.25,No,FALSE
2/13/2016,17.95,No,5.09,No,FALSE
2/14/2016,17.86,No,4.96,No,FALSE
2/15/2016,17.59,No,4.87,No,FALSE
2/16/2016,17.37,No,4.85,No,FALSE
2/17/2016,17.15,No,5.22,No,FALSE
2/18/2016,17.01,No,5.59,No,FALSE
2/19/2016,17.1,No,5.32,No,FALSE
2/20/2016,17.48,No,5.23,No,FALSE
2/21/2016,18.16,No,5.36,No,FALSE
2/22/2016,18.43,No,5.31,No,FALSE
2/23/2016,18.24,No,5.83,No,FALSE
2/24/2016,17.78,No,5.97,No,FALSE
2/25/2016,17.47,No,5.67,No,FALSE
2/26/2016,17.17,No,5.35,No,FALSE
2/27/2016,16.79,No,4.96,No,FALSE
2/28/2016,16.57,No,4.6,No,FALSE
2/29/2016,16.4,No,4.33,No,FALSE
3/1/2016,16.37,No,4.27,No,FALSE
3/2/2016,16.27,No,4.22,No,FALSE
3/3/2016,16.16,No,4.32,No,FALSE
3/4/2016,16.08,No,4.5,No,FALSE
3/5/2016,16.23,No,5.46,No,FALSE
3/6/2016,18.67,No,7.22,No,FALSE
3/7/2016,27.73,No,12.02,No,FALSE
3/8/2016,31.03,No,16.42,No,FALSE
3/9/2016,31.8,No,18.44,Yes,TRUE
3/10/2016,31.7,No,18.85,Yes,TRUE
3/11/2016,31.97,No,19.22,Yes,TRUE
3/12/2016,33.85,Yes,20.9,Yes,TRUE
3/13/2016,,N/A,22.98,Yes,TRUE
3/14/2016,35.74,Yes,23.84,Yes,TRUE
3/15/2016,35.94,Yes,23.96,Yes,TRUE
3/16/2016,35.61,Yes,23.48,Yes,TRUE
3/17/2016,35.14,Yes,22.62,Yes,TRUE
3/18/2016,34.66,Yes,22.11,Yes,TRUE
3/19/2016,34.12,Yes,21.46,Yes,TRUE
3/20/2016,33.61,Yes,20.42,Yes,TRUE
3/21/2016,33.45,Yes,19.75,Yes,TRUE
3/22/2016,33.73,Yes,19.59,Yes,TRUE
3/23/2016,34.03,Yes,19.58,Yes,TRUE
3/24/2016,33.72,Yes,19.17,Yes,TRUE
3/25/2016,33.06,Yes,18.38,Yes,TRUE
3/26/2016,32.35,Yes,17.65,Yes,TRUE
3/27/2016,,N/A,16.72,No,FALSE
3/28/2016,,N/A,15.58,No,FALSE
3/29/2016,,N/A,14.05,No,FALSE
3/30/2016,,N/A,12.27,No,FALSE
3/31/2016,,N/A,10.69,No,FALSE
4/1/2016,,N/A,9.35,No,FALSE
4/2/2016,22.24,No,8.27,No,FALSE
4/3/2016,,N/A,7.48,No,FALSE
4/4/2016,,N/A,7.02,No,FALSE
4/5/2016,,N/A,6.63,No,FALSE
4/6/2016,19.77,No,6.48,No,FALSE
4/7/2016,19.34,No,6.5,No,FALSE
4/8/2016,18.92,No,6.42,No,FALSE
4/9/2016,18.62,No,6.3,No,FALSE
4/10/2016,18.56,No,6.34,No,FALSE
4/11/2016,18.67,No,6.28,No,FALSE
4/12/2016,18.7,No,6.14,No,FALSE
4/13/2016,18.54,No,6,No,FALSE
4/14/2016,18.41,No,5.85,No,FALSE
4/15/2016,18.32,No,5.71,No,FALSE
4/16/2016,18.25,No,5.52,No,FALSE
4/17/2016,18.11,No,5.45,No,FALSE
4/18/2016,18,No,5.33,No,FALSE
4/19/2016,17.67,No,5.17,No,FALSE
4/20/2016,17.17,No,5.03,No,FALSE
4/21/2016,16.45,No,4.91,No,FALSE
4/22/2016,16.15,No,4.97,No,FALSE
4/23/2016,15.98,No,4.69,No,FALSE
4/24/2016,15.89,No,4.55,No,FALSE
4/25/2016,15.89,No,4.58,No,FALSE
4/26/2016,15.73,No,4.29,No,FALSE
4/27/2016,15.38,No,4.17,No,FALSE
4/28/2016,14.87,No,3.95,No,FALSE
4/29/2016,14.29,No,3.67,No,FALSE
4/30/2016,13.91,No,3.2,No,FALSE
5/1/2016,13.6,No,3.31,No,FALSE
5/2/2016,13.12,No,3.42,No,FALSE
5/3/2016,12.76,No,3.38,No,FALSE
5/4/2016,12.64,No,3.6,No,FALSE
5/5/2016,12.56,No,3.88,No,FALSE
5/6/2016,12.53,No,3.88,No,FALSE
5/7/2016,13.02,No,4.16,No,FALSE
5/8/2016,13.89,No,4.46,No,FALSE
5/9/2016,14.71,No,4.78,No,FALSE
5/10/2016,15.23,No,4.92,No,FALSE
5/11/2016,15.44,No,4.95,No,FALSE
5/12/2016,15.15,No,4.79,No,FALSE
5/13/2016,14.58,No,4.64,No,FALSE
5/14/2016,14.15,No,4.33,No,FALSE
5/15/2016,13.83,No,4.06,No,FALSE
5/16/2016,13.58,No,3.95,No,FALSE
5/17/2016,13.5,No,3.93,No,FALSE
5/18/2016,13.44,No,4,No,FALSE
5/19/2016,13.58,No,4.39,No,FALSE
5/20/2016,13.67,No,4.71,No,FALSE
5/21/2016,13.68,No,4.67,No,FALSE
5/22/2016,14.24,No,4.71,No,FALSE
5/23/2016,14.74,No,4.93,No,FALSE
5/24/2016,15.24,No,5.17,No,FALSE
5/25/2016,15.39,No,5.15,No,FALSE
5/26/2016,15.2,No,4.81,No,FALSE
5/27/2016,14.68,No,4.31,No,FALSE
5/28/2016,14.48,No,3.96,No,FALSE
5/29/2016,14.24,No,3.95,No,FALSE
5/30/2016,13.82,No,3.9,No,FALSE
5/31/2016,13.71,No,3.94,No,FALSE
6/1/2016,13.6,No,4.08,No,FALSE
6/2/2016,13.33,No,4.05,No,FALSE
6/3/2016,13.05,No,3.88,No,FALSE
6/4/2016,13.39,No,4.11,No,FALSE
6/5/2016,13.98,No,4.54,No,FALSE
6/6/2016,14.26,No,4.86,No,FALSE
6/7/2016,14.39,No,5.02,No,FALSE
6/8/2016,14.44,No,4.83,No,FALSE
6/9/2016,14.4,No,4.57,No,FALSE
6/10/2016,14.37,No,4.24,No,FALSE
6/11/2016,14.21,No,3.88,No,FALSE
6/12/2016,14.07,No,3.99,No,FALSE
6/13/2016,14.13,No,4.19,No,FALSE
6/14/2016,14.17,No,4.22,No,FALSE
6/15/2016,14.15,No,4.31,No,FALSE
6/16/2016,14.05,No,4.14,No,FALSE
6/17/2016,14,No,4.22,No,FALSE
6/18/2016,14.17,No,4.23,No,FALSE
6/19/2016,14.41,No,4.2,No,FALSE
6/20/2016,15.15,No,4.64,No,FALSE
6/21/2016,15.88,No,4.93,No,FALSE
6/22/2016,16.05,No,5.05,No,FALSE
6/23/2016,16,No,5.06,No,FALSE
6/24/2016,15.75,No,4.84,No,FALSE
6/25/2016,15.42,No,4.49,No,FALSE
6/26/2016,15.29,No,4.41,No,FALSE
6/27/2016,15.22,No,4.37,No,FALSE
6/28/2016,15.06,No,4.29,No,FALSE
6/29/2016,15.26,No,4.68,No,FALSE
6/30/2016,15.88,No,5.19,No,FALSE
7/1/2016,15.93,No,5.36,No,FALSE
7/2/2016,15.84,No,5.58,No,FALSE
7/3/2016,15.92,No,5.71,No,FALSE
7/4/2016,16.14,No,5.79,No,FALSE
7/5/2016,16.14,No,5.82,No,FALSE
7/6/2016,16.16,No,5.75,No,FALSE
7/7/2016,16.18,No,5.63,No,FALSE
7/8/2016,16.21,No,5.5,No,FALSE
7/9/2016,16.17,No,5.36,No,FALSE
7/10/2016,16.18,No,5.24,No,FALSE
7/11/2016,16.43,No,5.24,No,FALSE
7/12/2016,16.61,No,5.36,No,FALSE
7/13/2016,16.66,No,5.38,No,FALSE
7/14/2016,16.59,No,5.43,No,FALSE
7/15/2016,16.51,No,5.6,No,FALSE
7/16/2016,16.43,No,5.79,No,FALSE
7/17/2016,16.38,No,5.87,No,FALSE
7/18/2016,16.45,No,5.86,No,FALSE
7/19/2016,16.45,No,5.73,No,FALSE
7/20/2016,16.48,No,5.65,No,FALSE
7/21/2016,16.53,No,5.66,No,FALSE
7/22/2016,16.55,No,5.57,No,FALSE
7/23/2016,16.54,No,5.45,No,FALSE
7/24/2016,16.6,No,5.5,No,FALSE
7/25/2016,16.63,No,5.56,No,FALSE
7/26/2016,16.64,No,5.51,No,FALSE
7/27/2016,16.6,No,5.58,No,FALSE
7/28/2016,16.67,No,5.73,No,FALSE
7/29/2016,16.78,No,5.94,No,FALSE
7/30/2016,17.01,No,6.17,No,FALSE
7/31/2016,17.08,No,6.27,No,FALSE
8/1/2016,17.12,No,6.24,No,FALSE
8/2/2016,17.17,No,6.19,No,FALSE
8/3/2016,17.17,No,6.13,No,FALSE
8/4/2016,17.23,No,6.21,No,FALSE
8/5/2016,17.19,No,6.08,No,FALSE
8/6/2016,17.13,No,5.86,No,FALSE
8/7/2016,17.14,No,5.79,No,FALSE
8/8/2016,17.15,No,5.75,No,FALSE
8/9/2016,17.25,No,5.73,No,FALSE
8/10/2016,17.3,No,5.84,No,FALSE
8/11/2016,17.39,No,5.93,No,FALSE
8/12/2016,17.46,No,5.95,No,FALSE
8/13/2016,17.57,No,6.01,No,FALSE
8/14/2016,17.5,No,5.99,No,FALSE
8/15/2016,17.41,No,6.04,No,FALSE
8/16/2016,17.43,No,5.95,No,FALSE
8/17/2016,17.4,No,5.89,No,FALSE
8/18/2016,17.33,No,5.64,No,FALSE
8/19/2016,17.33,No,5.64,No,FALSE
8/20/2016,17.29,No,5.46,No,FALSE
8/21/2016,17.44,No,5.42,No,FALSE
8/22/2016,17.59,No,5.36,No,FALSE
8/23/2016,17.67,No,5.34,No,FALSE
8/24/2016,17.82,No,5.33,No,FALSE
8/25/2016,17.96,No,5.45,No,FALSE
8/26/2016,18.07,No,5.66,No,FALSE
8/27/2016,18.26,No,5.78,No,FALSE
8/28/2016,18.44,No,5.72,No,FALSE
8/29/2016,18.49,No,5.76,No,FALSE
8/30/2016,18.51,No,5.72,No,FALSE
8/31/2016,18.64,No,5.73,No,FALSE
9/1/2016,18.77,No,5.71,No,FALSE
9/2/2016,18.81,No,5.63,No,FALSE
9/3/2016,18.82,No,5.69,No,FALSE
9/4/2016,18.84,No,5.62,No,FALSE
9/5/2016,18.8,No,5.55,No,FALSE
9/6/2016,18.64,No,6.55,No,FALSE
9/7/2016,17.94,No,7.69,No,FALSE
9/8/2016,17.19,No,7.9,No,FALSE
9/9/2016,17.1,No,7.91,No,FALSE
9/10/2016,17.11,No,7.95,No,FALSE
9/11/2016,17.03,No,8.06,No,FALSE
9/12/2016,16.83,No,8.08,No,FALSE
9/13/2016,16.71,No,7.88,No,FALSE
9/14/2016,16.61,No,7.67,No,FALSE
9/15/2016,16.59,No,7.59,No,FALSE
9/16/2016,16.48,No,7.61,No,FALSE
9/17/2016,16.41,No,7.52,No,FALSE
9/18/2016,16.25,No,7.36,No,FALSE
9/19/2016,16.17,No,7.31,No,FALSE
9/20/2016,16.01,No,7.37,No,FALSE
9/21/2016,15.95,No,7.41,No,FALSE
9/22/2016,15.89,No,7.32,No,FALSE
9/23/2016,15.89,No,6.98,No,FALSE
9/24/2016,15.89,No,6.81,No,FALSE
9/25/2016,15.89,No,6.67,No,FALSE
9/26/2016,15.89,No,6.69,No,FALSE
9/27/2016,15.89,No,6.72,No,FALSE
9/28/2016,15.89,No,6.82,No,FALSE
9/29/2016,15.89,No,6.96,No,FALSE
9/30/2016,15.89,No,6.84,No,FALSE
10/1/2016,15.89,No,6.62,No,FALSE
10/2/2016,15.89,No,6.57,No,FALSE
10/3/2016,15.89,No,6.42,No,FALSE
10/4/2016,15.89,No,6.26,No,FALSE
10/5/2016,15.89,No,6.26,No,FALSE
10/6/2016,15.89,No,6.13,No,FALSE
10/7/2016,15.89,No,6.04,No,FALSE
10/8/2016,15.89,No,6.02,No,FALSE
10/9/2016,15.89,No,6.01,No,FALSE
10/10/2016,15.26,No,6.17,No,FALSE
10/11/2016,13.87,No,6.25,No,FALSE
10/12/2016,13.77,No,6.12,No,FALSE
10/13/2016,13.51,No,6.02,No,FALSE
10/14/2016,13.32,No,6.08,No,FALSE
10/15/2016,13.25,No,6.09,No,FALSE
10/16/2016,13.56,No,6.45,No,FALSE
10/17/2016,13.77,No,6.58,No,FALSE
10/18/2016,13.74,No,6.25,No,FALSE
10/19/2016,13.57,No,5.96,No,FALSE
10/20/2016,13.23,No,5.78,No,FALSE
10/21/2016,12.85,No,5.67,No,FALSE
10/22/2016,12.63,No,5.63,No,FALSE
10/23/2016,12.45,No,5.58,No,FALSE
10/24/2016,12.29,No,5.69,No,FALSE
10/25/2016,12.13,No,5.61,No,FALSE
10/26/2016,12.42,No,5.57,No,FALSE
10/27/2016,13.63,No,5.81,No,FALSE
10/28/2016,14.37,No,6.44,No,FALSE
10/29/2016,14.65,No,6.61,No,FALSE
10/30/2016,15.38,No,6.96,No,FALSE
10/31/2016,15.82,No,7.1,No,FALSE
11/1/2016,16,No,7.12,No,FALSE
11/2/2016,16.75,No,7.19,No,FALSE
11/3/2016,17.67,No,7.45,No,FALSE
11/4/2016,17.15,No,7.53,No,FALSE
11/5/2016,16.08,No,7.15,No,FALSE
11/6/2016,15.24,No,6.83,No,FALSE
11/7/2016,14.5,No,6.38,No,FALSE
11/8/2016,13.98,No,5.98,No,FALSE
11/9/2016,13.96,No,5.92,No,FALSE
11/10/2016,13.79,No,5.9,No,FALSE
11/11/2016,13.53,No,5.92,No,FALSE
11/12/2016,13.42,No,6.03,No,FALSE
11/13/2016,13.43,No,6.09,No,FALSE
11/14/2016,13.41,No,6.12,No,FALSE
11/15/2016,13.35,No,6.2,No,FALSE
11/16/2016,13.37,No,6.23,No,FALSE
11/17/2016,13.32,No,6.05,No,FALSE
11/18/2016,13.41,No,5.91,No,FALSE
11/19/2016,13.46,No,6.23,No,FALSE
11/20/2016,14.09,No,6.41,No,FALSE
11/21/2016,15.72,No,6.71,No,FALSE
11/22/2016,19.05,No,7.74,No,FALSE
11/23/2016,19.44,No,8.57,No,FALSE
11/24/2016,18.21,No,8.15,No,FALSE
11/25/2016,17.6,No,7.75,No,FALSE
11/26/2016,17.06,No,7.81,No,FALSE
11/27/2016,16.55,No,7.78,No,FALSE
11/28/2016,17.27,No,7.71,No,FALSE
11/29/2016,18.61,No,8.18,No,FALSE
11/30/2016,18.09,No,8.19,No,FALSE
12/1/2016,17.34,No,7.91,No,FALSE
12/2/2016,16.63,No,7.45,No,FALSE
12/3/2016,16.04,No,7.11,No,FALSE
12/4/2016,15.56,No,6.88,No,FALSE
12/5/2016,15.2,No,6.66,No,FALSE
12/6/2016,14.9,No,6.42,No,FALSE
12/7/2016,14.77,No,6.22,No,FALSE
12/8/2016,14.77,No,6.22,No,FALSE
12/9/2016,15.1,No,6.49,No,FALSE
12/10/2016,16.28,No,7.19,No,FALSE
12/11/2016,22.84,No,10.41,No,FALSE
12/12/2016,27.39,No,14.81,No,FALSE
12/13/2016,26.7,No,15.06,No,FALSE
12/14/2016,25,No,15.03,No,FALSE
12/15/2016,24.64,No,17.3,Yes,TRUE
12/16/2016,29.18,No,23.01,Yes,TRUE
12/17/2016,32.98,Yes,25.69,Yes,TRUE
12/18/2016,33.49,Yes,26.5,Yes,TRUE
12/19/2016,33.39,Yes,26.26,Yes,TRUE
12/20/2016,32.74,Yes,25.1,Yes,TRUE
12/21/2016,31.34,No,23.51,Yes,TRUE
12/22/2016,29.32,No,21.37,Yes,TRUE
12/23/2016,27.3,No,19.06,Yes,TRUE
12/24/2016,26.13,No,17.34,Yes,TRUE
12/25/2016,26.62,No,16.53,No,FALSE
12/26/2016,26.63,No,16.28,No,FALSE
12/27/2016,25.39,No,15.39,No,FALSE
12/28/2016,24.14,No,14.26,No,FALSE
12/29/2016,23.12,No,13.3,No,FALSE
12/30/2016,22.04,No,12.37,No,FALSE
12/31/2016,21.34,No,11.81,No,FALSE
1/1/2017,20.68,No,11.32,No,FALSE
1/2/2017,19.89,No,10.71,No,FALSE
1/3/2017,19.28,No,10.3,No,FALSE
1/4/2017,20.1,No,11.05,No,FALSE
1/5/2017,25.31,No,14.01,No,FALSE
1/6/2017,29,No,19.47,Yes,TRUE
1/7/2017,28.95,No,21.32,Yes,TRUE
1/8/2017,29.5,No,24,Yes,TRUE
1/9/2017,33.69,Yes,27.37,Yes,TRUE
1/10/2017,35.27,Yes,29.19,Yes,TRUE
1/11/2017,36.33,Yes,29.03,Yes,TRUE
1/12/2017,36.37,Yes,28.39,Yes,TRUE
1/13/2017,35.66,Yes,27.51,Yes,TRUE
1/14/2017,35.21,Yes,26.54,Yes,TRUE
1/15/2017,34.94,Yes,25.99,Yes,TRUE
1/16/2017,34.66,Yes,25.86,Yes,TRUE
1/17/2017,34.31,Yes,25.69,Yes,TRUE
1/18/2017,34.02,Yes,25.58,Yes,TRUE
1/19/2017,34.02,Yes,25.65,Yes,TRUE
1/20/2017,34.09,Yes,25.77,Yes,TRUE
1/21/2017,34.37,Yes,25.5,Yes,TRUE
1/22/2017,34.49,Yes,24.89,Yes,TRUE
1/23/2017,35,Yes,24.57,Yes,TRUE
1/24/2017,34.85,Yes,24.45,Yes,TRUE
1/25/2017,34.5,Yes,24.43,Yes,TRUE
1/26/2017,34.25,Yes,24.29,Yes,TRUE
1/27/2017,33.95,Yes,23.86,Yes,TRUE
1/28/2017,33.69,Yes,23.5,Yes,TRUE
1/29/2017,33.49,Yes,23.28,Yes,TRUE
1/30/2017,33.33,Yes,23.01,Yes,TRUE
1/31/2017,33.21,Yes,22.72,Yes,TRUE
2/1/2017,33.21,Yes,22.59,Yes,TRUE
2/2/2017,33.24,Yes,22.77,Yes,TRUE
2/3/2017,33.25,Yes,23.09,Yes,TRUE
2/4/2017,33.61,Yes,23.89,Yes,TRUE
2/5/2017,33.93,Yes,25.15,Yes,TRUE
2/6/2017,34.13,Yes,25.87,Yes,TRUE
2/7/2017,34.68,Yes,28.48,Yes,TRUE
2/8/2017,35.88,Yes,29.36,Yes,TRUE
2/9/2017,36.28,Yes,29.45,Yes,TRUE
2/10/2017,37.04,Yes,29.25,Yes,TRUE
2/11/2017,37.72,Yes,29.48,Yes,TRUE
2/12/2017,37.35,Yes,29.18,Yes,TRUE
2/13/2017,36.75,Yes,28.2,Yes,TRUE
2/14/2017,36.83,Yes,27.02,Yes,TRUE
2/15/2017,37.05,Yes,26.49,Yes,TRUE
2/16/2017,36.97,Yes,26.46,Yes,TRUE
2/17/2017,36.94,Yes,26.5,Yes,TRUE
2/18/2017,36.86,Yes,26.59,Yes,TRUE
2/19/2017,36.57,Yes,26.43,Yes,TRUE
2/20/2017,36.41,Yes,26.48,Yes,TRUE
2/21/2017,37.19,Yes,26.86,Yes,TRUE
2/22/2017,37.27,Yes,26.77,Yes,TRUE
2/23/2017,36.67,Yes,26.45,Yes,TRUE
2/24/2017,36.22,Yes,26.24,Yes,TRUE
2/25/2017,35.86,Yes,26.1,Yes,TRUE
2/26/2017,35.71,Yes,26.01,Yes,TRUE
2/27/2017,35.61,Yes,25.98,Yes,TRUE
2/28/2017,35.3,Yes,25.83,Yes,TRUE
3/1/2017,34.59,Yes,24.92,Yes,TRUE
3/2/2017,34.38,Yes,24.58,Yes,TRUE
3/3/2017,34.21,Yes,24.48,Yes,TRUE
3/4/2017,34.08,Yes,24.3,Yes,TRUE
3/5/2017,33.96,Yes,23.98,Yes,TRUE
3/6/2017,33.75,Yes,23.56,Yes,TRUE
3/7/2017,33.54,Yes,23.23,Yes,TRUE
3/8/2017,33.31,Yes,22.85,Yes,TRUE
3/9/2017,33.08,Yes,22.41,Yes,TRUE
3/10/2017,22.94,No,22.08,Yes,TRUE
3/11/2017,23.09,No,21.93,Yes,TRUE
3/12/2017,24.34,No,21.72,Yes,TRUE
3/13/2017,25.67,No,21.4,Yes,TRUE
3/14/2017,31.39,No,20.86,Yes,TRUE
3/15/2017,30.62,No,20.21,Yes,TRUE
3/16/2017,29.88,No,19.48,Yes,TRUE
3/17/2017,29.08,No,18.76,Yes,TRUE
3/18/2017,29.53,No,18.72,Yes,TRUE
3/19/2017,31.7,No,20.62,Yes,TRUE
3/20/2017,32.91,Yes,22.17,Yes,TRUE
3/21/2017,33.17,Yes,22.84,Yes,TRUE
3/22/2017,33.46,Yes,23.23,Yes,TRUE
3/23/2017,33.75,Yes,23.38,Yes,TRUE
3/24/2017,33.73,Yes,23.32,Yes,TRUE
3/25/2017,33.7,Yes,23.28,Yes,TRUE
3/26/2017,33.76,Yes,23.24,Yes,TRUE
3/27/2017,33.76,Yes,23.57,Yes,TRUE
3/28/2017,33.61,Yes,24.36,Yes,TRUE
3/29/2017,33.24,Yes,24.64,Yes,TRUE
3/30/2017,32.83,Yes,23.94,Yes,TRUE
3/31/2017,32.28,Yes,23.1,Yes,TRUE
4/1/2017,31.51,No,22.14,Yes,TRUE
4/2/2017,30.58,No,21.11,Yes,TRUE
4/3/2017,29.39,No,19.98,Yes,TRUE
4/4/2017,28.26,No,18.93,Yes,TRUE
4/5/2017,27.38,No,18.04,Yes,TRUE
4/6/2017,26.89,No,17.54,Yes,TRUE
4/7/2017,27,No,17.98,Yes,TRUE
4/8/2017,29.68,No,19.82,Yes,TRUE
4/9/2017,32.67,Yes,22.42,Yes,TRUE
4/10/2017,33.13,Yes,23.16,Yes,TRUE
4/11/2017,32.97,Yes,23.15,Yes,TRUE
4/12/2017,32.77,Yes,23.19,Yes,TRUE
4/13/2017,32.65,Yes,23.14,Yes,TRUE
4/14/2017,32.88,Yes,23.26,Yes,TRUE
4/15/2017,33.23,Yes,23.45,Yes,TRUE
4/16/2017,33.43,Yes,23.69,Yes,TRUE
4/17/2017,33.49,Yes,23.84,Yes,TRUE
4/18/2017,33.54,Yes,23.87,Yes,TRUE
4/19/2017,33.66,Yes,24.19,Yes,TRUE
4/20/2017,33.76,Yes,24.79,Yes,TRUE
4/21/2017,33.79,Yes,24.88,Yes,TRUE
4/22/2017,33.76,Yes,24.8,Yes,TRUE
4/23/2017,33.74,Yes,24.86,Yes,TRUE
4/24/2017,33.72,Yes,24.84,Yes,TRUE
4/25/2017,33.7,Yes,24.84,Yes,TRUE
4/26/2017,33.69,Yes,24.82,Yes,TRUE
4/27/2017,33.67,Yes,24.82,Yes,TRUE
4/28/2017,33.67,Yes,24.83,Yes,TRUE
4/29/2017,33.6,Yes,24.79,Yes,TRUE
4/30/2017,33.43,Yes,24.71,Yes,TRUE
5/1/2017,33.23,Yes,24.56,Yes,TRUE
5/2/2017,32.86,Yes,24.32,Yes,TRUE
5/3/2017,31.54,No,23.46,Yes,TRUE
5/4/2017,29.81,No,22.19,Yes,TRUE
5/5/2017,28.23,No,20.91,Yes,TRUE
5/6/2017,26.85,No,19.46,Yes,TRUE
5/7/2017,25.64,No,18.02,Yes,TRUE
5/8/2017,24.13,No,16.42,No,FALSE
5/9/2017,23.47,No,15.18,No,FALSE
5/10/2017,23.69,No,15.05,No,FALSE
5/11/2017,25.56,No,16.11,No,FALSE
5/12/2017,27.56,No,17.94,Yes,TRUE
5/13/2017,28.61,No,19.03,Yes,TRUE
5/14/2017,28.99,No,19.51,Yes,TRUE
5/15/2017,29.01,No,19.63,Yes,TRUE
5/16/2017,28.59,No,19.41,Yes,TRUE
5/17/2017,27.7,No,18.78,Yes,TRUE
5/18/2017,26.88,No,18.14,Yes,TRUE
5/19/2017,26.25,No,17.54,Yes,TRUE
5/20/2017,25.17,No,16.79,No,FALSE
5/21/2017,23.76,No,15.51,No,FALSE
5/22/2017,23.29,No,14.92,No,FALSE
5/23/2017,23.05,No,14.71,No,FALSE
5/24/2017,22.75,No,14.5,No,FALSE
5/25/2017,22.74,No,14.3,No,FALSE
5/26/2017,22.75,No,14.05,No,FALSE
5/27/2017,22.47,No,13.61,No,FALSE
5/28/2017,22.06,No,13.21,No,FALSE
5/29/2017,22.11,No,13.17,No,FALSE
5/30/2017,22.24,No,13.25,No,FALSE
5/31/2017,22.46,No,13.32,No,FALSE
6/1/2017,22.54,No,13.39,No,FALSE
6/2/2017,22.54,No,13.35,No,FALSE
6/3/2017,22.47,No,13.73,No,FALSE
6/4/2017,22.62,No,14.84,No,FALSE
6/5/2017,22.67,No,14.97,No,FALSE
6/6/2017,22.64,No,15.01,No,FALSE
6/7/2017,22.34,No,14.88,No,FALSE
6/8/2017,21.86,No,14.35,No,FALSE
6/9/2017,21.47,No,13.63,No,FALSE
6/10/2017,21.06,No,13.01,No,FALSE
6/11/2017,20.37,No,12.23,No,FALSE
6/12/2017,19.82,No,11.58,No,FALSE
6/13/2017,19.26,No,11.07,No,FALSE
6/14/2017,18.64,No,10.62,No,FALSE
6/15/2017,18,No,10.01,No,FALSE
6/16/2017,17.18,No,9.38,No,FALSE
6/17/2017,16.45,No,8.86,No,FALSE
6/18/2017,16.1,No,8.58,No,FALSE
6/19/2017,15.89,No,8.59,No,FALSE
6/20/2017,15.8,No,8.63,No,FALSE
6/21/2017,15.83,No,8.58,No,FALSE
6/22/2017,15.88,No,8.55,No,FALSE
6/23/2017,15.71,No,8.55,No,FALSE
6/24/2017,15.37,No,8.29,No,FALSE
6/25/2017,15.11,No,8.14,No,FALSE
6/26/2017,14.93,No,7.96,No,FALSE
6/27/2017,14.85,No,7.74,No,FALSE
6/28/2017,14.77,No,7.56,No,FALSE
6/29/2017,14.48,No,7.33,No,FALSE
6/30/2017,14.26,No,7.09,No,FALSE
7/1/2017,14.21,No,7,No,FALSE
7/2/2017,14.01,No,6.91,No,FALSE
7/3/2017,13.96,No,6.9,No,FALSE
7/4/2017,13.93,No,6.83,No,FALSE
7/5/2017,13.96,No,6.86,No,FALSE
7/6/2017,13.91,No,6.77,No,FALSE
7/7/2017,13.85,No,6.72,No,FALSE
7/8/2017,13.84,No,6.79,No,FALSE
7/9/2017,13.77,No,6.92,No,FALSE
7/10/2017,13.84,No,6.96,No,FALSE
7/11/2017,13.81,No,6.95,No,FALSE
7/12/2017,13.8,No,6.85,No,FALSE
7/13/2017,13.9,No,6.81,No,FALSE
7/14/2017,14.21,No,6.82,No,FALSE
7/15/2017,14.53,No,6.9,No,FALSE
7/16/2017,14.69,No,6.87,No,FALSE
7/17/2017,14.79,No,7.03,No,FALSE
7/18/2017,14.83,No,7.18,No,FALSE
7/19/2017,14.85,No,7.22,No,FALSE
7/20/2017,14.8,No,7.34,No,FALSE
