Date,Conductivity,Temperature,Turbidity,DO,pH,Chl
8/19/2019 1:30,194,24.7,19.02,7.59,8.41,1.84
8/19/2019 1:45,195,24.7,19.79,7.49,8.36,1.94
8/19/2019 2:00,195,24.7,19.64,7.4,8.33,1.87
8/19/2019 2:15,195,24.7,17.37,7.32,8.31,1.76
8/19/2019 2:30,196,24.6,18.67,7.22,8.29,1.85
8/19/2019 2:45,196,24.7,17.96,7.29,8.28,1.94
8/19/2019 3:00,197,24.6,18.79,7.21,8.26,2.25
8/19/2019 3:15,196,24.6,19.21,7.21,8.27,1.94
8/19/2019 3:30,195,24.5,18.35,7.34,8.3,1.96
8/19/2019 3:45,194,24.5,18.66,7.43,8.33,1.95
8/19/2019 4:00,194,24.4,19.55,7.53,8.37,1.99
8/19/2019 4:15,193,24.3,18.34,7.68,8.42,1.86
8/19/2019 4:30,193,24.2,19.53,7.79,8.45,2.81
8/19/2019 4:45,192,24.1,18.52,7.92,8.49,2.27
8/19/2019 5:00,191,24,18.52,8.04,8.53,2.16
8/19/2019 5:15,191,23.9,18.92,8.15,8.56,2.18
8/19/2019 5:30,190,23.8,18.88,8.23,8.58,2.25
8/19/2019 5:45,190,23.7,18.79,8.23,8.59,2.27
8/19/2019 6:00,189,23.6,16.93,8.2,8.6,1.69
8/19/2019 6:15,189,23.4,16.95,8.16,8.6,2.04
8/19/2019 6:30,188,23.3,16.38,8.13,8.59,2
8/19/2019 6:45,188,23.2,15.94,8.07,8.57,1.48
8/19/2019 7:00,187,23,14.31,8,8.53,1.63
8/19/2019 7:15,188,22.9,14.9,7.88,8.48,1.37
8/19/2019 7:30,187,22.7,14.5,7.84,8.46,1.94
8/19/2019 7:45,187,22.6,13.95,7.75,8.43,2.27
8/19/2019 8:00,187,22.6,13.93,7.7,8.45,1.43
8/19/2019 8:15,187,22.6,13.82,7.69,8.45,1.48
8/19/2019 8:30,187,22.7,13.57,7.8,8.48,1.42
8/19/2019 8:45,187,22.9,13.48,7.87,8.51,1.38
8/19/2019 9:00,188,23.1,14.27,7.93,8.54,2.55
8/19/2019 9:15,188,23.2,14.37,7.97,8.56,1.39
8/19/2019 9:30,189,23.3,16.34,7.99,8.56,1.5
8/19/2019 9:45,189,23.4,16.27,8.02,8.57,1.4
8/19/2019 10:00,190,23.5,16.52,8.03,8.56,1.39
8/19/2019 10:15,191,23.7,17.49,8.03,8.54,1.46
8/19/2019 10:30,191,23.8,18.4,8.03,8.53,1.47
8/19/2019 10:45,192,23.9,18.9,7.97,8.51,1.56
8/19/2019 11:00,192,24,19.31,7.92,8.49,1.63
8/19/2019 11:15,193,24.1,20.41,7.86,8.46,1.71
8/19/2019 11:30,193,24.2,19.93,7.78,8.44,1.61
8/19/2019 11:45,194,24.3,19.58,7.7,8.41,1.69
8/19/2019 12:00,194,24.4,20.2,7.62,8.37,1.74
8/19/2019 12:15,195,24.5,20.11,7.55,8.35,1.78
8/19/2019 12:30,196,24.6,20.43,7.47,8.3,1.88
8/19/2019 12:45,197,24.6,20.83,7.41,8.28,1.97
8/19/2019 13:00,198,24.7,21.35,7.37,8.26,1.98
8/19/2019 13:15,199,24.8,20.41,7.35,8.24,2.15
8/19/2019 13:30,199,24.9,22.12,7.37,8.23,2.19
8/19/2019 13:45,200,24.9,23.7,7.38,8.23,2.35
8/19/2019 14:00,201,25,21.69,7.38,8.22,2.31
8/19/2019 14:15,202,25,23.93,7.37,8.22,2.38
8/19/2019 14:30,202,25.1,21.32,7.43,8.23,2.47
8/19/2019 14:45,203,25.2,21.71,7.45,8.23,2.62
8/19/2019 15:00,204,25.2,21.19,7.44,8.23,2.62
8/19/2019 15:15,204,25.3,19.8,7.53,8.23,2.79
8/19/2019 15:30,203,25.3,18.75,7.49,8.22,2.7
8/19/2019 15:45,203,25.3,19.79,7.51,8.23,2.69
8/19/2019 16:00,201,25.2,20.41,7.47,8.24,2.41
8/19/2019 16:15,201,25.3,20.49,7.49,8.24,2.57
8/19/2019 16:30,200,25.2,21.12,7.5,8.25,2.44
8/19/2019 16:45,199,25.2,20.88,7.51,8.26,2.34
8/19/2019 17:00,198,25.1,21.54,7.53,8.27,2.26
8/19/2019 17:15,197,25.1,19.75,7.56,8.29,2.03
8/19/2019 17:30,197,25,19.89,7.58,8.31,2.13
8/19/2019 17:45,196,25,18.9,7.7,8.36,2
8/19/2019 18:00,195,24.9,18.05,8.02,8.51,2.01
8/19/2019 18:15,195,24.8,17.35,8.27,8.59,1.87
8/19/2019 18:30,194,24.8,17,8.5,8.65,1.79
8/19/2019 18:45,194,24.7,16.04,8.65,8.7,1.96
8/19/2019 19:00,193,24.6,16.2,8.8,8.73,1.96
8/19/2019 19:15,193,24.5,13.8,9.07,8.8,1.92
8/19/2019 19:30,193,24.4,14.81,9.33,8.86,2.04
8/19/2019 19:45,192,24.3,14.16,9.45,8.89,2.08
8/19/2019 20:00,192,24.2,14.03,9.52,8.9,1.98
8/19/2019 20:15,191,24.1,13.98,9.45,8.88,2.16
8/19/2019 20:30,191,23.9,12.92,9.34,8.85,1.93
8/19/2019 20:45,190,23.8,12.6,9.25,8.82,1.96
8/19/2019 21:00,190,23.7,12.15,9.15,8.8,1.68
8/19/2019 21:15,189,23.5,11.32,9.08,8.79,1.63
8/19/2019 21:30,190,23.5,10.99,9.01,8.77,1.91
8/19/2019 21:45,190,23.5,11.16,8.98,8.77,1.76
8/19/2019 22:00,189,23.5,10.65,8.97,8.77,1.58
8/19/2019 22:15,189,23.6,11.7,9.08,8.8,1.53
8/19/2019 22:30,190,23.6,11.47,9.12,8.82,1.54
8/19/2019 22:45,190,23.8,12.27,9.19,8.84,1.42
8/19/2019 23:00,191,23.8,13.06,9.2,8.86,1.5
8/19/2019 23:15,192,23.9,14.37,9.05,8.82,1.58
8/19/2019 23:30,192,23.9,14.56,9.08,8.83,1.61
8/19/2019 23:45,193,24,14.14,9.02,8.81,1.59
8/20/2019 0:00,193,24,15.89,8.87,8.77,1.76
8/20/2019 0:15,194,24,16.67,8.69,8.73,1.64
8/20/2019 0:30,194,24,16.83,8.53,8.68,1.75
8/20/2019 0:45,195,24.1,16.4,8.36,8.62,1.79
8/20/2019 1:00,195,24.1,17.93,8.21,8.58,1.95
8/20/2019 1:15,195,24.1,18.96,8.08,8.53,2.02
8/20/2019 1:30,196,24.2,20.24,7.93,8.47,1.9
8/20/2019 1:45,196,24.2,19.35,7.78,8.42,2.11
8/20/2019 2:00,197,24.2,20.19,7.61,8.35,1.99
8/20/2019 2:15,197,24.2,20.76,7.53,8.31,2.12
8/20/2019 2:30,198,24.2,20.39,7.37,8.27,2.12
8/20/2019 2:45,199,24.2,21.84,7.37,8.23,2.22
8/20/2019 3:00,199,24.1,19.97,7.33,8.19,2.2
8/20/2019 3:15,200,24.1,21.06,7.29,8.17,2.24
8/20/2019 3:30,200,24.1,20.05,7.23,8.16,2.18
8/20/2019 3:45,200,24.1,19.78,7.23,8.16,2.36
8/20/2019 4:00,200,24.1,20.67,7.25,8.17,2.31
8/20/2019 4:15,199,24.1,20.15,7.3,8.18,2.26
8/20/2019 4:30,198,24,20.94,7.38,8.23,2.26
8/20/2019 4:45,197,24,21.03,7.44,8.27,2.18
8/20/2019 5:00,197,23.9,20.98,7.59,8.35,2.02
8/20/2019 5:15,196,23.8,21.61,7.71,8.4,2.16
8/20/2019 5:30,196,23.8,20.84,7.85,8.46,2.06
8/20/2019 5:45,195,23.7,20.55,7.98,8.52,2.02
8/20/2019 6:00,195,23.6,20.62,8.11,8.57,1.97
8/20/2019 6:15,194,23.6,21.55,8.24,8.61,1.85
8/20/2019 6:30,194,23.5,21.17,8.33,8.65,1.77
8/20/2019 6:45,194,23.4,20.21,8.37,8.67,1.81
8/20/2019 7:00,193,23.2,19.89,8.39,8.7,1.77
8/20/2019 7:15,193,23.1,18.49,8.4,8.72,1.69
8/20/2019 7:30,192,23,17.9,8.4,8.73,1.62
8/20/2019 7:45,192,22.9,16.99,8.38,8.72,1.75
8/20/2019 8:00,191,22.8,16.76,8.34,8.71,1.51
8/20/2019 8:15,191,22.7,14.64,8.28,8.69,1.6
8/20/2019 8:30,191,22.6,16.35,8.16,8.64,1.56
8/20/2019 8:45,191,22.6,16.6,8.08,8.65,
8/20/2019 9:00,191,22.6,15.78,8.1,8.66,1.6
8/20/2019 9:15,191,22.7,15.56,8.16,8.67,1.43
8/20/2019 9:30,191,22.8,15.24,8.25,8.7,1.41
8/20/2019 9:45,192,23,17.68,8.29,8.71,1.44
8/20/2019 10:00,192,23.1,16.24,8.32,8.73,1.55
8/20/2019 10:15,193,23.2,17.83,8.32,8.71,1.54
8/20/2019 10:30,193,23.3,17.4,8.29,8.68,1.52
8/20/2019 10:45,194,23.5,17.66,8.27,8.66,1.63
8/20/2019 11:00,194,23.6,18.68,8.22,8.63,1.66
8/20/2019 11:15,195,23.7,19.48,8.17,8.6,1.71
8/20/2019 11:30,195,23.8,18.87,8.09,8.56,1.8
8/20/2019 11:45,195,23.9,19.92,8,8.52,1.84
8/20/2019 12:00,196,23.9,20,7.9,8.48,1.86
8/20/2019 12:15,196,24.1,20.05,7.83,8.43,1.91
8/20/2019 12:30,197,24.1,20.2,7.72,8.39,2.01
8/20/2019 12:45,197,24.2,20.13,7.63,8.33,2.13
8/20/2019 13:00,198,24.3,20.75,7.56,8.29,2.1
8/20/2019 13:15,199,24.3,20.41,7.5,8.24,2.34
8/20/2019 13:30,200,24.4,20.8,7.51,8.23,2.44
8/20/2019 13:45,200,24.5,21.25,7.52,8.2,2.54
8/20/2019 14:00,201,24.5,22.17,7.48,8.19,2.61
8/20/2019 14:15,202,24.6,22.06,7.52,8.19,2.78
8/20/2019 14:30,202,24.7,23.86,7.52,8.18,2.87
8/20/2019 14:45,203,24.7,23.06,7.55,8.18,2.98
8/20/2019 15:00,204,24.8,22.96,7.62,8.19,3.16
8/20/2019 15:15,204,24.8,22.1,7.61,8.18,3.39
8/20/2019 15:30,205,25,21.28,7.7,8.18,3.56
8/20/2019 15:45,205,25,21.87,7.61,8.2,3.49
8/20/2019 16:00,204,24.9,20.68,7.68,8.19,3.3
8/20/2019 16:15,203,24.9,20.53,7.62,8.21,3.25
8/20/2019 16:30,202,24.9,22.51,7.61,8.21,3.38
8/20/2019 16:45,202,24.9,22.26,7.64,8.21,3.15
8/20/2019 17:00,201,24.8,21.96,7.62,8.23,2.81
8/20/2019 17:15,200,24.8,22.22,7.64,8.26,2.87
8/20/2019 17:30,199,24.7,22.01,7.67,8.28,2.69
8/20/2019 17:45,198,24.7,21.9,7.69,8.32,2.63
8/20/2019 18:00,197,24.6,21.01,7.77,8.36,2.59
8/20/2019 18:15,197,24.5,19.69,7.99,8.46,2.42
8/20/2019 18:30,196,24.5,19.3,8.41,8.62,2.47
8/20/2019 18:45,196,24.5,19.07,8.64,8.7,2.37
8/20/2019 19:00,196,24.4,18.93,8.84,8.76,2.33
8/20/2019 19:15,195,24.3,17.9,8.92,8.78,2.18
8/20/2019 19:30,195,24.2,17.05,9.12,8.84,1.95
8/20/2019 19:45,194,24.1,16.38,9.42,8.91,2.13
8/20/2019 20:00,193,24.1,16.86,9.55,8.94,2.06
8/20/2019 20:15,193,24,16.14,9.56,8.94,2.05
8/20/2019 20:30,192,23.8,15.96,9.59,8.94,2.25
8/20/2019 20:45,191,23.7,15.21,9.48,8.91,2.37
8/20/2019 21:00,190,23.5,14.62,9.38,8.88,2.15
8/20/2019 21:15,190,23.4,13.93,9.25,8.85,2.37
8/20/2019 21:30,189,23.3,12.57,9.17,8.83,2.33
8/20/2019 21:45,188,23.2,12.32,9.13,8.82,2.28
8/20/2019 22:00,189,23.2,12.44,9.05,8.82,2.38
8/20/2019 22:15,189,23.2,12.5,9.04,8.82,2.22
8/20/2019 22:30,188,23.2,12.42,9.08,8.82,1.59
8/20/2019 22:45,188,23.2,13.17,9.11,8.83,1.47
8/20/2019 23:00,189,23.3,13.45,9.19,8.86,1.67
8/20/2019 23:15,190,23.4,13.24,9.25,8.88,1.42
8/20/2019 23:30,191,23.5,14.06,9.28,8.89,1.93
8/20/2019 23:45,192,23.6,15.14,9.23,8.89,
8/21/2019 0:00,193,23.7,15.78,9.23,8.9,3.28
8/21/2019 0:15,193,23.7,13.86,9.19,8.89,
8/21/2019 0:30,194,23.8,17.21,9.08,8.86,3.94
8/21/2019 0:45,195,23.8,17.48,8.95,8.83,
8/21/2019 1:00,195,23.8,18.62,8.8,8.79,2.02
8/21/2019 1:15,196,23.8,19.08,8.63,8.73,2.01
8/21/2019 1:30,196,23.9,19.45,8.49,8.69,2.09
8/21/2019 1:45,196,23.9,19.39,8.35,8.64,2.04
8/21/2019 2:00,197,23.9,20.26,8.18,8.58,2.13
8/21/2019 2:15,198,24,20.93,7.98,8.5,2.27
8/21/2019 2:30,198,24,21.21,7.8,8.41,2.31
8/21/2019 2:45,199,24,22.08,7.66,8.35,2.45
8/21/2019 3:00,199,24,22.57,7.55,8.29,2.47
8/21/2019 3:15,200,24,22.94,7.47,8.25,2.55
8/21/2019 3:30,201,24,23.63,7.4,8.2,2.64
8/21/2019 3:45,201,24,22.84,7.36,8.16,2.92
8/21/2019 4:00,201,24,23.93,7.33,8.17,2.64
8/21/2019 4:15,202,23.9,22.27,7.29,8.15,2.75
8/21/2019 4:30,202,23.9,21.76,7.27,8.14,3.01
8/21/2019 4:45,203,23.9,20.47,7.23,8.13,3.03
8/21/2019 5:00,202,23.9,22.52,7.28,8.13,3.25
8/21/2019 5:15,201,23.8,22.79,7.3,8.15,2.78
8/21/2019 5:30,200,23.8,24.36,7.34,8.18,2.55
8/21/2019 5:45,200,23.8,25.34,7.36,8.21,2.64
8/21/2019 6:00,199,23.7,24.45,7.43,8.26,2.39
8/21/2019 6:15,199,23.7,24.54,7.51,8.31,2.3
8/21/2019 6:30,198,23.6,25.27,7.67,8.4,
8/21/2019 6:45,197,23.6,22.77,7.84,8.48,
8/21/2019 7:00,197,23.6,22.03,7.94,8.54,2.36
8/21/2019 7:15,197,23.5,22.79,8.05,8.58,3.28
8/21/2019 7:30,196,23.5,22.06,8.16,8.64,2.73
8/21/2019 7:45,196,23.4,22.41,8.24,8.66,2.4
8/21/2019 8:00,196,23.3,21.9,8.26,8.69,2.51
8/21/2019 8:15,196,23.2,20.11,8.24,8.73,2.23
8/21/2019 8:30,195,23.1,19.05,8.25,8.75,2.02
8/21/2019 8:45,195,23.1,17.97,8.23,8.77,1.82
8/21/2019 9:00,195,23.1,18.42,8.28,8.77,1.92
8/21/2019 9:15,195,23.1,17.77,8.25,8.77,1.76
8/21/2019 9:30,195,23.1,18.1,8.23,8.77,2.17
8/21/2019 9:45,195,23.2,18.25,8.2,8.76,1.67
8/21/2019 10:00,194,23.3,17.8,8.27,8.74,1.74
8/21/2019 10:15,195,23.3,19.04,8.22,8.72,1.83
8/21/2019 10:30,195,23.4,17.7,8.2,8.71,1.68
8/21/2019 10:45,196,23.6,19.29,8.18,8.67,1.9
8/21/2019 11:00,196,23.8,19.42,8.18,8.63,2
8/21/2019 11:15,196,23.8,25.98,8.12,8.59,2.03
8/21/2019 11:30,197,23.9,20.8,8.03,8.55,2.12
8/21/2019 11:45,198,24,20.69,7.95,8.5,2.18
8/21/2019 12:00,198,24.1,20.94,7.85,8.44,2.32
8/21/2019 12:15,198,24.1,20.01,7.75,8.4,2.2
8/21/2019 12:30,199,24.3,21.44,7.67,8.35,2.47
8/21/2019 12:45,199,24.3,21.49,7.61,8.31,2.62
8/21/2019 13:00,200,24.4,21.12,7.53,8.26,2.6
8/21/2019 13:15,200,24.5,21.98,7.54,8.24,2.77
8/21/2019 13:30,201,24.6,20.58,7.53,8.2,2.87
8/21/2019 13:45,202,24.6,24.09,7.48,8.18,3.08
8/21/2019 14:00,203,24.6,23.61,7.5,8.17,3.13
8/21/2019 14:15,204,24.7,23.8,7.51,8.15,3.5
8/21/2019 14:30,204,24.8,23.42,7.55,8.16,3.53
8/21/2019 14:45,205,24.8,22.75,7.56,8.15,3.72
8/21/2019 15:00,206,24.9,23.68,7.61,8.15,4.03
8/21/2019 15:15,206,25,23.32,7.69,8.16,4.11
8/21/2019 15:30,207,25.1,23.59,7.72,8.17,4.43
8/21/2019 15:45,207,25,23.05,7.61,8.13,4.66
8/21/2019 16:00,208,25.1,23.43,7.66,8.16,5
8/21/2019 16:15,207,25,22.33,7.68,8.16,4.39
8/21/2019 16:30,206,25,21.93,7.65,8.17,4.04
8/21/2019 16:45,204,25,25.08,7.57,8.18,3.69
8/21/2019 17:00,204,25.1,23.89,7.65,8.19,3.92
8/21/2019 17:15,203,25,24.52,7.61,8.2,3.52
8/21/2019 17:30,202,25,24.38,7.6,8.24,3.37
8/21/2019 17:45,201,24.9,23.26,7.6,8.27,3.06
8/21/2019 18:00,200,24.8,23.66,7.62,8.31,2.97
8/21/2019 18:15,199,24.8,22.59,7.71,8.36,2.9
8/21/2019 18:30,199,24.8,21.88,7.88,8.47,2.73
8/21/2019 18:45,198,24.8,21.37,8.22,8.6,2.59
8/21/2019 19:00,198,24.8,23.98,8.56,8.72,2.51
8/21/2019 19:15,198,24.8,19.92,8.77,8.78,2.44
8/21/2019 19:30,197,24.7,19.06,8.92,8.82,2.42
8/21/2019 19:45,197,24.7,19.26,9.09,8.87,2.27
8/21/2019 20:00,196,24.7,18.24,9.36,8.92,2.21
8/21/2019 20:15,195,24.7,18.41,9.74,9,2.04
8/21/2019 20:30,194,24.7,17.49,9.75,9,1.84
8/21/2019 20:45,193,24.6,17,9.7,8.99,1.73
8/21/2019 21:00,192,24.5,16.85,9.56,8.96,1.81
8/21/2019 21:15,191,24.4,16.02,9.43,8.94,1.94
8/21/2019 21:30,190,24.2,15.1,9.26,8.9,1.81
8/21/2019 21:45,189,24.1,14.7,9.17,8.88,1.73
8/21/2019 22:00,188,24,13.51,9.07,8.86,1.93
8/21/2019 22:15,188,23.9,12.83,9.03,8.84,1.92
8/21/2019 22:30,187,23.9,12.78,8.98,8.82,1.95
8/21/2019 22:45,188,23.8,11.73,8.97,8.82,1.82
8/21/2019 23:00,187,23.8,12.47,8.87,8.82,
8/21/2019 23:15,187,23.9,13.11,9,8.83,1.76
8/21/2019 23:30,188,23.9,12.37,9.03,8.83,1.44
8/21/2019 23:45,189,24,13.26,9.09,8.86,1.39
8/22/2019 0:00,190,24.1,13.81,9.14,8.89,1.41
8/22/2019 0:15,191,24.2,19.47,9.15,8.9,1.73
8/22/2019 0:30,192,24.3,15.33,9.19,8.91,1.55
8/22/2019 0:45,193,24.3,16.29,9.24,8.93,1.66
8/22/2019 1:00,193,24.4,16.28,9.26,8.93,1.77
8/22/2019 1:15,194,24.4,17.34,9.23,8.93,2.28
8/22/2019 1:30,195,24.4,18.44,9.14,8.92,1.89
8/22/2019 1:45,196,24.4,19.48,8.98,8.87,2.24
8/22/2019 2:00,197,24.4,18.06,8.8,8.83,2.09
8/22/2019 2:15,197,24.4,20.28,8.62,8.78,1.9
8/22/2019 2:30,198,24.4,21.21,8.49,8.74,2.09
8/22/2019 2:45,198,24.4,20.61,8.36,8.7,2.27
8/22/2019 3:00,198,24.4,21.99,8.18,8.64,2.35
8/22/2019 3:15,199,24.4,21.63,7.97,8.55,2.56
8/22/2019 3:30,200,24.4,22.16,7.76,8.46,2.58
8/22/2019 3:45,201,24.4,23.04,7.6,8.37,2.92
8/22/2019 4:00,201,24.4,23.39,7.49,8.32,2.82
8/22/2019 4:15,202,24.4,23.12,7.39,8.26,2.96
8/22/2019 4:30,202,24.4,24.12,7.33,8.21,2.94
8/22/2019 4:45,203,24.4,23.9,7.28,8.18,3.07
8/22/2019 5:00,203,24.4,25.12,7.24,8.17,3.93
8/22/2019 5:15,203,24.4,23.08,7.2,8.14,3.48
8/22/2019 5:30,204,24.4,23.72,7.16,8.13,4.17
8/22/2019 5:45,205,24.3,21.95,7.1,8.12,3.23
8/22/2019 6:00,205,24.3,21.66,7.1,8.11,3.16
8/22/2019 6:15,203,24.3,23.23,7.16,8.12,2.9
8/22/2019 6:30,202,24.3,23.73,7.19,8.17,2.86
8/22/2019 6:45,202,24.3,23.76,7.24,8.22,2.81
8/22/2019 7:00,201,24.2,24.06,7.29,8.25,2.6
8/22/2019 7:15,201,24.2,24.51,7.38,8.32,2.46
8/22/2019 7:30,200,24.2,24.82,7.51,8.4,
8/22/2019 7:45,200,24.2,23.24,7.67,8.48,2.32
8/22/2019 8:00,199,24.2,23.91,7.82,8.55,2.36
8/22/2019 8:15,198,24.2,24.12,7.96,8.61,2.15
8/22/2019 8:30,198,24.2,23.18,8.07,8.66,2.1
8/22/2019 8:45,198,24.2,23.74,8.18,8.69,2.14
8/22/2019 9:00,197,24.2,22.57,8.22,8.72,2.1
8/22/2019 9:15,197,24.2,20.35,8.17,8.73,2.01
8/22/2019 9:30,192,24.2,17.97,7.99,8.71,1.38
8/22/2019 9:45,192,24.2,18.63,7.97,8.71,1.84
8/22/2019 10:00,191,24.2,17.43,7.97,8.71,1.38
8/22/2019 10:15,191,24.3,17.36,7.97,8.72,1.35
8/22/2019 10:30,191,24.3,17.45,7.96,8.73,1.34
8/22/2019 10:45,192,24.3,17.15,7.92,8.68,1.34
8/22/2019 11:00,192,24.3,17.37,7.9,8.69,1.35
8/22/2019 11:15,192,24.5,16.48,7.97,8.7,1.53
8/22/2019 11:30,192,24.5,17.35,8,8.66,1.6
8/22/2019 11:45,193,24.6,18.1,7.99,8.61,1.71
8/22/2019 12:00,193,24.8,18.84,7.98,8.6,1.65
8/22/2019 12:15,194,24.9,18.76,7.95,8.55,1.9
8/22/2019 12:30,194,24.9,18.73,7.85,8.54,1.81
8/22/2019 12:45,194,25,18.63,7.77,8.49,1.94
8/22/2019 13:00,195,25.1,18.5,7.71,8.45,2.18
8/22/2019 13:15,195,25.2,18.58,7.65,8.41,2.12
8/22/2019 13:30,196,25.1,18.58,7.57,8.36,2.22
8/22/2019 13:45,196,25.3,18.34,7.58,8.35,2.34
8/22/2019 14:00,197,25.3,18.59,7.53,8.28,2.65
8/22/2019 14:15,197,25.3,18.36,7.48,8.25,2.45
8/22/2019 14:30,198,25.4,18.61,7.49,8.25,2.6
8/22/2019 14:45,198,25.4,18.8,7.45,8.21,2.9
8/22/2019 15:00,199,25.5,18.45,7.49,8.21,3.07
8/22/2019 15:15,200,25.6,18.28,7.52,8.19,3.01
8/22/2019 15:30,200,25.7,18.05,7.6,8.22,3.15
8/22/2019 15:45,200,25.5,18.64,7.48,8.18,2.99
8/22/2019 16:00,201,25.7,18.56,7.6,8.2,3.45
8/22/2019 16:15,202,25.6,18.61,7.58,8.17,3.43
8/22/2019 16:30,202,25.7,17.61,7.62,8.19,4.41
8/22/2019 16:45,201,25.8,17.97,7.67,8.2,3.28
8/22/2019 17:00,200,25.6,18.03,7.54,8.22,2.83
8/22/2019 17:15,198,25.5,19.49,7.49,8.25,2.57
8/22/2019 17:30,198,25.6,20.57,7.54,8.25,2.72
8/22/2019 17:45,197,25.6,19.58,7.58,8.28,2.67
8/22/2019 18:00,197,25.6,20.13,7.59,8.32,2.49
8/22/2019 18:15,196,25.6,19.41,7.65,8.37,2.44
8/22/2019 18:30,196,25.5,19.65,7.68,8.42,2.31
8/22/2019 18:45,195,25.4,18.43,7.76,8.48,2.08
8/22/2019 19:00,194,25.4,17.92,7.91,8.56,2.09
8/22/2019 19:15,194,25.5,16.74,8.16,8.65,1.9
8/22/2019 19:30,194,25.5,17,8.39,8.72,1.67
8/22/2019 19:45,193,25.5,15.82,8.59,8.78,1.66
8/22/2019 20:00,192,25.5,15.34,8.71,8.81,1.57
8/22/2019 20:15,191,25.5,15.13,8.75,8.82,1.46
8/22/2019 20:30,190,25.6,14.38,8.94,8.86,1.33
8/22/2019 20:45,189,25.6,14.29,9.13,8.89,1.25
8/22/2019 21:00,186,25.7,13.18,9.29,8.9,1.27
8/22/2019 21:15,185,25.7,13.44,9.28,8.88,1.11
8/22/2019 21:30,184,25.6,12.31,9.13,8.85,1.07
8/22/2019 21:45,183,25.5,11.69,9.01,8.83,1.02
8/22/2019 22:00,183,25.4,11.24,8.81,8.78,1.13
8/22/2019 22:15,182,25.3,10.44,8.71,8.75,1.01
8/22/2019 22:30,180,25.1,9.78,8.71,8.77,1.06
8/22/2019 22:45,179,25,9.15,8.68,8.76,1.03
8/22/2019 23:00,179,25,9.17,8.68,8.78,1.04
8/22/2019 23:15,179,25,8.85,8.67,8.78,1.13
8/22/2019 23:30,179,25,8.79,8.66,8.78,1.04
8/22/2019 23:45,179,25,8.62,8.66,8.75,1
8/23/2019 0:00,179,25,8.89,8.65,8.76,1
8/23/2019 0:15,180,25.1,9.21,8.66,8.77,0.96
8/23/2019 0:30,182,25.2,9.93,8.69,8.77,1.1
8/23/2019 0:45,183,25.3,10.51,8.73,8.78,1.07
8/23/2019 1:00,184,25.3,11.79,8.71,8.79,1.28
8/23/2019 1:15,185,25.3,12.18,8.74,8.8,1.16
8/23/2019 1:30,185,25.4,12.2,8.78,8.83,1.18
8/23/2019 1:45,186,25.4,12.97,8.77,8.82,1.25
8/23/2019 2:00,187,25.4,13.42,8.72,8.82,1.28
8/23/2019 2:15,189,25.3,14.09,8.62,8.81,1.42
8/23/2019 2:30,190,25.2,15.04,8.49,8.79,1.42
8/23/2019 2:45,191,25.2,16.17,8.37,8.76,1.52
8/23/2019 3:00,192,25.1,15.68,8.25,8.74,1.59
8/23/2019 3:15,193,25.1,16.68,8.14,8.71,1.61
8/23/2019 3:30,193,25.1,17.51,8.06,8.68,1.76
8/23/2019 3:45,194,25.1,18.36,7.92,8.63,1.84
8/23/2019 4:00,194,25.1,17.92,7.75,8.57,1.85
8/23/2019 4:15,195,25,18.48,7.59,8.5,1.97
8/23/2019 4:30,195,25,18.83,7.47,8.44,2.14
8/23/2019 4:45,196,25,19.75,7.37,8.39,2.15
8/23/2019 5:00,197,25,20.06,7.29,8.35,2.27
8/23/2019 5:15,197,24.9,20.58,7.21,8.3,2.31
8/23/2019 5:30,198,24.9,20.3,7.15,8.25,2.43
8/23/2019 5:45,198,24.9,21.06,7.1,8.22,2.48
8/23/2019 6:00,198,24.9,21.61,7.05,8.19,2.4
8/23/2019 6:15,199,24.9,20.15,7.02,8.17,2.47
8/23/2019 6:30,199,24.9,20.69,7,8.15,2.55
8/23/2019 6:45,199,24.9,20.14,6.98,8.14,2.45
8/23/2019 7:00,199,24.9,19.97,6.97,8.14,2.9
8/23/2019 7:15,199,24.8,19.36,6.97,8.15,2.29
8/23/2019 7:30,199,24.8,19.32,6.99,8.16,2.22
8/23/2019 7:45,198,24.8,20.19,7.02,8.2,2.12
8/23/2019 8:00,198,24.8,20.53,7.05,8.22,2.11
8/23/2019 8:15,197,24.8,21.67,7.08,8.25,2.01
8/23/2019 8:30,197,24.8,21.16,7.16,8.31,1.98
8/23/2019 8:45,196,24.9,19.99,7.26,8.39,1.82
8/23/2019 9:00,195,24.9,20.35,7.34,8.43,1.83
8/23/2019 9:15,195,24.9,19.76,7.47,8.51,1.74
8/23/2019 9:30,194,25,20.13,7.57,8.55,1.58
8/23/2019 9:45,193,25,18.93,7.69,8.6,1.66
8/23/2019 10:00,193,25.1,16.85,7.73,8.61,1.55
8/23/2019 10:15,193,25.1,18.07,7.68,8.63,1.53
8/23/2019 10:30,193,25.1,17.16,7.57,8.62,1.53
8/23/2019 10:45,193,25.2,16.72,7.53,8.61,1.55
8/23/2019 11:00,193,25.1,16.05,7.51,8.64,1.44
8/23/2019 11:15,192,25.2,15.93,7.5,8.64,1.43
8/23/2019 11:30,192,25.2,15.12,7.49,8.64,1.43
8/23/2019 11:45,191,25.1,15.28,7.48,8.65,1.39
8/23/2019 12:00,191,25.2,15.51,7.49,8.65,1.4
8/23/2019 12:15,191,25.3,15.56,7.49,8.65,1.49
