Date,Flow,Nitrogen,Temperature,Conductivity,pH,Turbidity,DO,Chl,Chl-RFU,DO_Sat
9/23/2019 18:45,"-1,030  ",0.12  ,20.5  ,188  ,8.2  ,3.7  ,9.4  ,,0.2  ,105  
9/23/2019 19:00,-836  ,0.13  ,20.3  ,186  ,8.1  ,3.6  ,9.0  ,,0.2  ,100  
9/23/2019 19:15,-965  ,0.13  ,20.3  ,191  ,8.1  ,3.3  ,9.0  ,,0.2  ,100  
9/23/2019 19:30,"-1,710  ",0.14  ,20.2  ,189  ,8.2  ,3.6  ,9.2  ,,0.2  ,101  
9/23/2019 19:45,"-3,620  ",0.14  ,20.1  ,186  ,8.1  ,3.7  ,9.1  ,,0.2  ,100  
9/23/2019 20:00,"-5,270  ",0.14  ,20.0  ,182  ,8.0  ,3.9  ,9.0  ,,0.2  ,98  
9/23/2019 20:15,"-6,050  ",0.15  ,19.7  ,172  ,7.9  ,4.3  ,8.9  ,,0.2  ,97  
9/23/2019 20:30,"-6,450  ",0.15  ,19.8  ,172  ,7.9  ,5.5  ,8.9  ,,0.2  ,97  
9/23/2019 20:45,"-6,870  ",0.15  ,19.7  ,171  ,7.8  ,5.9  ,8.9  ,,0.2  ,97  
9/23/2019 21:00,"-7,130  ",0.15  ,19.6  ,165  ,7.8  ,   ,8.8  ,,0.2  ,96  
9/23/2019 21:15,"-7,430  ",0.15  ,19.5  ,164  ,7.8  ,5.1  ,8.8  ,,0.2  ,95  
9/23/2019 21:30,"-7,220  ",0.16  ,19.5  ,163  ,7.7  ,5.5  ,8.7  ,,0.2  ,95  
9/23/2019 21:45,"-7,030  ",0.16  ,19.4  ,161  ,7.7  ,   ,8.7  ,,0.2  ,95  
9/23/2019 22:00,"-7,110  ",0.16  ,19.4  ,159  ,7.6  ,5.9  ,8.7  ,,0.2  ,94  
9/23/2019 22:15,"-6,800  ",0.16  ,19.3  ,157  ,7.6  ,4.5  ,8.6  ,,0.2  ,94  
9/23/2019 22:30,"-5,990  ",0.16  ,19.3  ,158  ,7.7  ,5.1  ,8.7  ,,0.2  ,94  
9/23/2019 22:45,"-5,440  ",0.16  ,19.2  ,152  ,7.6  ,6.9  ,8.7  ,,0.2  ,94  
9/23/2019 23:00,"-4,530  ",0.16  ,19.2  ,152  ,7.6  ,4.0  ,8.7  ,,0.2  ,94  
9/23/2019 23:15,"-3,970  ",0.16  ,19.2  ,152  ,7.6  ,3.7  ,8.7  ,,0.2  ,94  
9/23/2019 23:30,"-3,390  ",0.16  ,19.1  ,149  ,7.6  ,3.9  ,8.7  ,,0.6  ,94  
9/23/2019 23:45,"-1,550  ",0.16  ,19.1  ,148  ,7.6  ,3.5  ,8.7  ,,0.2  ,94  
9/24/2019 0:00,344  ,0.15  ,19.4  ,162  ,7.8  ,4.2  ,8.8  ,,0.3  ,95  
9/24/2019 0:15,"3,020  ",0.16  ,19.2  ,154  ,7.7  ,3.9  ,8.7  ,,0.2  ,94  
9/24/2019 0:30,"3,950  ",0.16  ,19.2  ,151  ,7.7  ,3.3  ,8.7  ,,0.2  ,94  
9/24/2019 0:45,"3,570  ",0.16  ,19.1  ,149  ,7.6  ,3.4  ,8.7  ,,0.2  ,94  
9/24/2019 1:00,   ,0.16  ,19.1  ,150  ,7.6  ,3.6  ,8.6  ,,0.2  ,93  
9/24/2019 1:15,   ,0.16  ,19.2  ,156  ,7.6  ,4.3  ,8.6  ,,0.2  ,93  
9/24/2019 1:30,   ,0.16  ,19.2  ,159  ,7.7  ,5.0  ,8.6  ,,0.2  ,93  
9/24/2019 1:45,   ,0.16  ,19.3  ,162  ,7.7  ,5.8  ,8.6  ,,0.2  ,93  
9/24/2019 2:00,   ,0.15  ,19.4  ,167  ,7.8  ,6.5  ,8.6  ,,0.2  ,94  
9/24/2019 2:15,   ,0.15  ,19.6  ,176  ,7.9  ,8.9  ,8.7  ,,0.4  ,95  
9/24/2019 2:30,   ,0.13  ,19.9  ,187  ,8.1  ,8.3  ,8.8  ,,0.3  ,96  
9/24/2019 2:45,   ,0.12  ,20.1  ,191  ,8.2  ,8.6  ,9.0  ,,0.4  ,99  
9/24/2019 3:00,   ,0.12  ,20.1  ,191  ,8.2  ,8.2  ,8.9  ,,0.3  ,98  
9/24/2019 3:15,   ,0.12  ,20.1  ,195  ,8.1  ,6.9  ,8.8  ,,0.3  ,98  
9/24/2019 3:30,   ,0.12  ,20.0  ,196  ,8.1  ,6.9  ,8.8  ,,0.3  ,97  
9/24/2019 3:45,   ,0.12  ,19.9  ,191  ,8.1  ,6.9  ,8.7  ,,0.3  ,96  
9/24/2019 4:00,   ,0.11  ,20.0  ,195  ,8.1  ,7.7  ,8.8  ,,0.3  ,96  
9/24/2019 4:15,   ,0.10  ,20.1  ,201  ,8.2  ,7.4  ,8.8  ,,0.3  ,98  
9/24/2019 4:30,   ,0.10  ,20.2  ,204  ,8.3  ,7.1  ,8.9  ,,0.4  ,98  
9/24/2019 4:45,   ,0.08  ,20.3  ,209  ,8.4  ,7.8  ,9.0  ,,0.4  ,99  
9/24/2019 5:00,   ,0.08  ,20.4  ,212  ,8.4  ,6.9  ,9.0  ,,0.4  ,100  
9/24/2019 5:15,   ,0.08  ,20.4  ,211  ,8.4  ,6.6  ,9.0  ,,0.4  ,100  
9/24/2019 5:30,   ,0.08  ,20.4  ,214  ,8.5  ,6.2  ,9.0  ,,0.4  ,100  
9/24/2019 5:45,   ,0.07  ,20.4  ,215  ,8.5  ,6.4  ,9.0  ,,0.4  ,100  
9/24/2019 6:00,   ,0.07  ,20.4  ,213  ,8.5  ,6.2  ,9.0  ,,0.5  ,99  
9/24/2019 6:15,   ,0.07  ,20.3  ,210  ,8.4  ,5.8  ,8.8  ,,0.5  ,98  
9/24/2019 6:30,   ,0.07  ,20.3  ,213  ,8.5  ,5.3  ,8.9  ,,0.5  ,98  
9/24/2019 6:45,   ,0.08  ,20.4  ,218  ,8.6  ,4.6  ,9.0  ,,0.6  ,100  
9/24/2019 7:00,"3,530  ",0.07  ,20.4  ,219  ,8.6  ,4.1  ,9.0  ,,0.8  ,100  
9/24/2019 7:15,"2,880  ",0.07  ,20.3  ,214  ,8.6  ,3.4  ,9.0  ,,0.7  ,100  
9/24/2019 7:30,"2,390  ",0.07  ,20.4  ,217  ,8.8  ,2.6  ,9.2  ,,0.8  ,103  
9/24/2019 7:45,"1,540  ",0.06  ,20.4  ,223  ,8.8  ,2.7  ,9.2  ,,0.7  ,103  
9/24/2019 8:00,253  ,0.06  ,20.5  ,225  ,8.8  ,2.4  ,9.2  ,,0.7  ,103  
9/24/2019 8:15,-65.6  ,0.06  ,20.5  ,225  ,8.7  ,3.2  ,9.1  ,,0.8  ,101  
9/24/2019 8:30,-521  ,0.10  ,20.1  ,207  ,8.5  ,3.3  ,8.9  ,,0.3  ,98  
9/24/2019 8:45,"-1,760  ",0.10  ,20.0  ,205  ,8.4  ,3.7  ,8.7  ,,0.2  ,95  
9/24/2019 9:00,"-3,500  ",0.09  ,20.1  ,213  ,8.4  ,3.3  ,8.7  ,,0.2  ,96  
9/24/2019 9:15,"-5,140  ",0.10  ,20.2  ,231  ,8.4  ,5.4  ,8.4  ,,0.2  ,93  
9/24/2019 9:30,"-6,260  ",0.10  ,20.2  ,224  ,8.3  ,5.0  ,8.5  ,,0.2  ,94  
9/24/2019 9:45,"-6,920  ",0.11  ,20.2  ,222  ,8.3  ,6.1  ,8.5  ,,0.3  ,94  
9/24/2019 10:00,"-7,650  ",0.12  ,19.8  ,201  ,8.0  ,7.2  ,8.5  ,,0.2  ,93  
9/24/2019 10:15,"-8,240  ",0.12  ,19.9  ,204  ,8.1  ,6.8  ,8.5  ,,0.2  ,93  
9/24/2019 10:30,"-8,260  ",0.13  ,20.0  ,206  ,8.1  ,11.3  ,8.5  ,,0.2  ,94  
9/24/2019 10:45,"-8,630  ",0.13  ,20.0  ,202  ,8.0  ,7.6  ,8.5  ,,0.2  ,94  
9/24/2019 11:00,"-8,580  ",0.13  ,20.0  ,199  ,8.0  ,6.5  ,8.5  ,,0.2  ,94  
9/24/2019 11:15,"-8,370  ",0.14  ,20.0  ,196  ,8.0  ,6.5  ,8.5  ,,0.2  ,94  
9/24/2019 11:30,"-8,840  ",0.14  ,19.9  ,192  ,8.0  ,6.7  ,8.5  ,,0.2  ,94  
9/24/2019 11:45,"-8,480  ",0.15  ,19.9  ,189  ,7.9  ,8.5  ,8.5  ,,0.3  ,94  
9/24/2019 12:00,"-8,490  ",0.15  ,19.6  ,179  ,7.8  ,6.0  ,8.5  ,,0.2  ,93  
9/24/2019 12:15,"-8,250  ",0.15  ,19.4  ,171  ,7.8  ,6.5  ,8.6  ,,0.2  ,93  
9/24/2019 12:30,"-8,510  ",0.15  ,19.4  ,166  ,7.7  ,5.8  ,8.6  ,,0.2  ,93  
9/24/2019 12:45,"-7,220  ",0.16  ,19.4  ,166  ,7.8  ,5.6  ,8.6  ,,0.2  ,93  
9/24/2019 13:00,"-7,030  ",0.16  ,19.3  ,164  ,7.7  ,5.7  ,8.6  ,,0.2  ,93  
9/24/2019 13:15,"-6,840  ",0.16  ,19.4  ,165  ,7.8  ,5.4  ,8.6  ,,0.2  ,93  
9/24/2019 13:30,"-6,190  ",0.16  ,19.4  ,163  ,7.7  ,5.0  ,8.6  ,,0.2  ,93  
9/24/2019 13:45,"-6,010  ",0.16  ,19.4  ,163  ,7.8  ,4.6  ,8.6  ,,0.2  ,94  
9/24/2019 14:00,"-4,710  ",0.16  ,19.4  ,163  ,7.7  ,5.4  ,8.6  ,,0.2  ,94  
9/24/2019 14:15,"-3,840  ",0.16  ,19.4  ,162  ,7.7  ,4.1  ,8.6  ,,0.2  ,93  
9/24/2019 14:30,"-2,180  ",0.16  ,19.4  ,162  ,7.7  ,3.7  ,8.6  ,,0.3  ,93  
9/24/2019 14:45,"-1,040  ",0.15  ,19.9  ,167  ,7.9  ,2.9  ,8.9  ,,0.3  ,97  
9/24/2019 15:00,828  ,0.15  ,20.3  ,174  ,8.0  ,3.4  ,8.8  ,,0.3  ,98  
9/24/2019 15:15,"1,870  ",0.16  ,19.8  ,167  ,7.8  ,3.2  ,8.8  ,,0.3  ,97  
9/24/2019 15:30,   ,0.16  ,19.6  ,164  ,7.8  ,3.4  ,8.8  ,,0.3  ,96  
9/24/2019 15:45,   ,0.16  ,19.7  ,164  ,7.8  ,3.0  ,8.7  ,,0.3  ,95  
9/24/2019 16:00,   ,0.16  ,19.8  ,164  ,7.8  ,3.5  ,8.7  ,,0.2  ,95  
9/24/2019 16:15,   ,0.16  ,20.0  ,166  ,7.8  ,3.5  ,8.8  ,,0.2  ,97  
9/24/2019 16:30,   ,0.15  ,20.1  ,167  ,7.8  ,4.2  ,8.8  ,,0.3  ,96  
9/24/2019 16:45,   ,0.15  ,20.1  ,171  ,7.9  ,4.5  ,8.8  ,,0.3  ,97  
9/24/2019 17:00,   ,0.15  ,20.2  ,172  ,7.8  ,4.8  ,8.8  ,,0.3  ,97  
9/24/2019 17:15,   ,0.15  ,20.4  ,177  ,7.9  ,5.2  ,8.8  ,,0.3  ,98  
9/24/2019 17:30,   ,0.14  ,20.5  ,182  ,8.0  ,5.1  ,8.9  ,,0.3  ,99  
9/24/2019 17:45,   ,0.13  ,20.8  ,187  ,8.1  ,5.3  ,9.1  ,,0.3  ,101  
9/24/2019 18:00,   ,0.13  ,20.8  ,190  ,8.2  ,4.5  ,9.2  ,,0.3  ,103  
9/24/2019 18:15,   ,0.12  ,21.0  ,195  ,8.2  ,5.0  ,9.2  ,,0.3  ,104  
9/24/2019 18:30,   ,0.12  ,21.0  ,198  ,8.3  ,4.3  ,9.5  ,,0.3  ,107  
9/24/2019 18:45,   ,0.11  ,21.2  ,201  ,8.4  ,4.7  ,9.5  ,,0.4  ,107  
9/24/2019 19:00,   ,0.12  ,21.2  ,203  ,8.4  ,4.8  ,9.4  ,,0.3  ,106  
9/24/2019 19:15,   ,0.10  ,21.2  ,204  ,8.4  ,4.8  ,9.4  ,,0.4  ,106  
9/24/2019 19:30,-286  ,0.11  ,21.1  ,202  ,8.4  ,5.0  ,9.4  ,,0.4  ,106  
9/24/2019 19:45,"-1,890  ",0.17  ,20.4  ,184  ,8.1  ,3.7  ,9.2  ,,0.3  ,102  
9/24/2019 20:00,"-3,100  ",0.16  ,20.4  ,184  ,8.1  ,3.7  ,9.1  ,,0.3  ,101  
9/24/2019 20:15,"-3,950  ",0.15  ,20.4  ,189  ,8.1  ,4.1  ,9.0  ,,0.2  ,100  
9/24/2019 20:30,"-4,880  ",0.15  ,20.4  ,192  ,8.2  ,3.9  ,9.1  ,,0.2  ,101  
9/24/2019 20:45,"-6,170  ",0.15  ,20.3  ,186  ,8.2  ,3.9  ,9.2  ,,0.2  ,102  
9/24/2019 21:00,"-7,010  ",0.14  ,20.2  ,185  ,8.0  ,4.8  ,8.9  ,,0.3  ,99  
9/24/2019 21:15,"-8,320  ",0.15  ,20.0  ,177  ,8.0  ,4.9  ,8.9  ,,0.2  ,98  
9/24/2019 21:30,"-9,160  ",0.15  ,19.8  ,172  ,7.9  ,4.8  ,8.8  ,,0.2  ,97  
9/24/2019 21:45,"-9,310  ",0.14  ,19.8  ,171  ,7.9  ,5.0  ,8.8  ,,0.2  ,97  
9/24/2019 22:00,"-9,640  ",0.14  ,19.7  ,169  ,7.8  ,4.7  ,8.8  ,,0.2  ,96  
9/24/2019 22:15,"-10,000  ",0.15  ,19.7  ,165  ,7.8  ,4.7  ,8.7  ,,0.2  ,95  
9/24/2019 22:30,"-9,890  ",0.15  ,19.6  ,164  ,7.8  ,4.8  ,8.7  ,,0.3  ,95  
9/24/2019 22:45,"-10,200  ",0.16  ,19.6  ,164  ,7.7  ,5.0  ,8.7  ,,0.2  ,95  
9/24/2019 23:00,"-10,200  ",0.16  ,19.5  ,162  ,7.7  ,5.0  ,8.6  ,,0.2  ,94  
9/24/2019 23:15,"-10,200  ",0.16  ,19.4  ,157  ,7.7  ,5.1  ,8.6  ,,0.2  ,94  
9/24/2019 23:30,"-9,710  ",0.16  ,19.4  ,153  ,7.6  ,4.8  ,8.7  ,,0.2  ,94  
9/24/2019 23:45,"-9,090  ",0.16  ,19.3  ,153  ,7.6  ,4.6  ,8.7  ,,0.2  ,94  
9/25/2019 0:00,"-8,050  ",0.16  ,19.3  ,151  ,7.6  ,4.4  ,8.6  ,,0.2  ,94  
9/25/2019 0:15,"-7,440  ",0.16  ,19.3  ,151  ,7.6  ,4.3  ,8.6  ,,0.2  ,94  
9/25/2019 0:30,"-6,880  ",0.17  ,19.3  ,151  ,7.6  ,3.9  ,8.6  ,,0.2  ,94  
9/25/2019 0:45,"-5,110  ",0.17  ,19.3  ,151  ,7.6  ,3.7  ,8.6  ,,0.2  ,93  
9/25/2019 1:00,"-3,690  ",0.17  ,19.3  ,151  ,7.6  ,3.8  ,8.6  ,,0.2  ,93  
9/25/2019 1:15,"-2,050  ",0.15  ,19.3  ,151  ,7.6  ,4.0  ,8.5  ,,0.2  ,93  
9/25/2019 1:30,569  ,0.14  ,19.5  ,162  ,7.7  ,3.1  ,8.6  ,,0.3  ,93  
9/25/2019 1:45,"1,220  ",0.15  ,19.5  ,159  ,7.7  ,3.8  ,8.6  ,,0.2  ,94  
9/25/2019 2:00,"1,100  ",0.17  ,19.3  ,151  ,7.6  ,3.8  ,8.6  ,,0.2  ,93  
9/25/2019 2:15,967  ,0.17  ,19.3  ,151  ,7.6  ,3.7  ,8.6  ,,0.2  ,93  
9/25/2019 2:30,"2,040  ",0.17  ,19.2  ,151  ,7.6  ,3.7  ,8.6  ,,0.2  ,93  
9/25/2019 2:45,"2,910  ",0.17  ,19.3  ,152  ,7.6  ,4.2  ,8.6  ,,0.2  ,93  
9/25/2019 3:00,"3,670  ",0.16  ,19.4  ,157  ,7.6  ,4.7  ,8.5  ,,0.2  ,93  
9/25/2019 3:15,"4,570  ",0.16  ,19.4  ,161  ,7.7  ,5.2  ,8.5  ,,0.2  ,92  
9/25/2019 3:30,"4,080  ",0.16  ,19.5  ,165  ,7.7  ,5.9  ,8.5  ,,0.2  ,93  
9/25/2019 3:45,"3,840  ",0.15  ,19.7  ,172  ,7.8  ,6.2  ,8.5  ,,0.2  ,93  
9/25/2019 4:00,"4,410  ",0.14  ,19.9  ,180  ,7.9  ,6.9  ,8.7  ,,0.3  ,95  
9/25/2019 4:15,"5,540  ",0.13  ,20.0  ,181  ,7.9  ,6.5  ,8.6  ,,0.3  ,95  
9/25/2019 4:30,   ,0.13  ,20.2  ,188  ,8.0  ,7.4  ,8.7  ,,0.3  ,96  
9/25/2019 4:45,   ,0.12  ,20.3  ,192  ,8.1  ,7.0  ,8.7  ,,0.3  ,96  
9/25/2019 5:00,   ,0.11  ,20.3  ,193  ,8.1  ,7.0  ,8.7  ,,0.3  ,96  
9/25/2019 5:15,   ,0.11  ,20.4  ,195  ,8.1  ,6.9  ,8.6  ,,0.3  ,96  
9/25/2019 5:30,   ,0.11  ,20.4  ,195  ,8.1  ,7.6  ,8.6  ,,0.3  ,95  
9/25/2019 5:45,   ,0.10  ,20.5  ,200  ,8.1  ,7.3  ,8.6  ,,0.3  ,96  
9/25/2019 6:00,   ,0.09  ,20.5  ,200  ,8.2  ,5.7  ,8.7  ,,0.3  ,97  
9/25/2019 6:15,   ,0.08  ,20.6  ,202  ,8.2  ,6.6  ,8.7  ,,0.3  ,97  
9/25/2019 6:30,   ,0.07  ,21.0  ,210  ,8.7  ,3.4  ,9.7  ,,0.3  ,109  
9/25/2019 6:45,"4,780  ",0.07  ,21.0  ,209  ,8.8  ,2.5  ,10.0  ,,0.3  ,112  
9/25/2019 7:00,"4,080  ",0.07  ,21.1  ,213  ,8.8  ,2.6  ,10.2  ,,0.3  ,115  
9/25/2019 7:15,"4,410  ",0.07  ,21.1  ,212  ,8.9  ,2.2  ,10.2  ,,0.3  ,115  
9/25/2019 7:30,"4,820  ",0.07  ,21.0  ,212  ,8.8  ,2.8  ,10.0  ,,0.3  ,112  
9/25/2019 7:45,"4,400  ",0.07  ,21.2  ,217  ,8.9  ,2.1  ,10.4  ,,0.3  ,118  
9/25/2019 8:00,"3,950  ",0.07  ,21.3  ,219  ,8.9  ,1.9  ,10.4  ,,0.3  ,118  
9/25/2019 8:15,"2,860  ",0.07  ,21.4  ,220  ,8.9  ,2.1  ,10.5  ,,0.3  ,118  
9/25/2019 8:30,"1,860  ",0.07  ,21.4  ,222  ,9.0  ,1.9  ,10.4  ,,0.3  ,118  
9/25/2019 8:45,"1,880  ",0.07  ,21.4  ,220  ,8.9  ,2.0  ,10.2  ,,0.3  ,115  
9/25/2019 9:00,699  ,0.07  ,21.3  ,220  ,8.8  ,2.0  ,9.9  ,,0.4  ,112  
9/25/2019 9:15,-191  ,0.09  ,21.1  ,216  ,8.7  ,2.5  ,9.4  ,,0.3  ,106  
9/25/2019 9:30,"-1,570  ",0.11  ,20.4  ,192  ,8.2  ,3.1  ,8.6  ,,0.2  ,95  
9/25/2019 9:45,"-3,620  ",0.10  ,20.6  ,205  ,8.3  ,2.8  ,8.7  ,,0.2  ,97  
9/25/2019 10:00,"-5,140  ",0.10  ,20.6  ,216  ,8.2  ,3.6  ,8.5  ,,0.2  ,94  
9/25/2019 10:15,"-6,730  ",0.11  ,20.6  ,213  ,8.2  ,4.6  ,8.4  ,,0.2  ,94  
9/25/2019 10:30,"-7,450  ",0.11  ,20.5  ,213  ,8.2  ,5.2  ,8.4  ,,0.2  ,94  
9/25/2019 10:45,"-8,570  ",0.12  ,20.2  ,197  ,8.0  ,6.2  ,8.5  ,,0.2  ,94  
9/25/2019 11:00,"-9,000  ",0.12  ,20.2  ,196  ,8.0  ,6.3  ,8.4  ,,0.2  ,93  
9/25/2019 11:15,"-9,090  ",0.13  ,20.2  ,196  ,8.0  ,7.0  ,8.4  ,,0.2  ,93  
9/25/2019 11:30,"-9,520  ",0.13  ,20.2  ,192  ,8.0  ,6.1  ,8.4  ,,0.2  ,93  
9/25/2019 11:45,"-9,610  ",0.14  ,20.2  ,190  ,7.9  ,5.8  ,8.4  ,,0.2  ,93  
9/25/2019 12:00,"-9,580  ",0.14  ,20.1  ,187  ,7.9  ,5.6  ,8.4  ,,0.2  ,93  
9/25/2019 12:15,"-9,010  ",0.14  ,20.1  ,184  ,7.9  ,6.2  ,8.4  ,,0.2  ,93  
9/25/2019 12:30,"-9,470  ",0.15  ,20.0  ,179  ,7.8  ,6.0  ,8.4  ,,0.2  ,93  
9/25/2019 12:45,"-8,990  ",0.15  ,19.8  ,169  ,7.8  ,5.5  ,8.5  ,,0.2  ,93  
9/25/2019 13:00,"-8,060  ",0.15  ,19.7  ,165  ,7.7  ,5.5  ,8.5  ,,0.2  ,93  
9/25/2019 13:15,"-8,010  ",0.19  ,19.6  ,160  ,7.7  ,5.3  ,8.5  ,,0.2  ,93  
9/25/2019 13:30,"-7,940  ",0.18  ,19.6  ,162  ,7.7  ,5.7  ,8.5  ,,0.2  ,93  
9/25/2019 13:45,"-7,370  ",0.14  ,19.6  ,160  ,7.7  ,5.2  ,8.5  ,,0.2  ,93  
9/25/2019 14:00,"-7,720  ",0.13  ,19.6  ,158  ,7.7  ,4.9  ,8.5  ,,0.2  ,93  
9/25/2019 14:15,"-6,780  ",0.12  ,19.6  ,158  ,7.7  ,5.1  ,8.5  ,,0.2  ,93  
9/25/2019 14:30,"-6,000  ",0.12  ,19.6  ,157  ,7.7  ,4.1  ,8.5  ,,0.2  ,93  
9/25/2019 14:45,"-5,180  ",0.12  ,19.6  ,157  ,7.7  ,4.5  ,8.5  ,,0.2  ,93  
9/25/2019 15:00,"-4,140  ",0.10  ,19.8  ,160  ,7.7  ,3.7  ,8.5  ,,0.2  ,93  
9/25/2019 15:15,"-2,690  ",0.20  ,19.6  ,157  ,7.7  ,3.0  ,8.5  ,,0.2  ,93  
9/25/2019 15:30,"-1,500  ",0.17  ,19.7  ,156  ,7.7  ,3.2  ,8.5  ,,0.2  ,93  
9/25/2019 15:45,"1,460  ",0.19  ,20.4  ,167  ,7.9  ,3.0  ,9.0  ,,0.2  ,99  
9/25/2019 16:00,"2,190  ",0.21  ,20.1  ,163  ,7.8  ,3.1  ,8.8  ,,0.3  ,97  
9/25/2019 16:15,   ,0.22  ,19.8  ,158  ,7.7  ,4.5  ,8.6  ,,0.2  ,94  
9/25/2019 16:30,   ,0.20  ,19.9  ,158  ,7.7  ,3.2  ,8.6  ,,0.2  ,94  
9/25/2019 16:45,   ,0.10  ,20.0  ,159  ,7.7  ,3.6  ,8.7  ,,0.2  ,95  
9/25/2019 17:00,   ,0.15  ,20.1  ,161  ,7.8  ,4.0  ,8.7  ,,0.2  ,95  
9/25/2019 17:15,   ,0.15  ,20.2  ,164  ,7.8  ,4.4  ,8.7  ,,0.2  ,96  
9/25/2019 17:30,   ,0.15  ,20.2  ,165  ,7.8  ,4.7  ,8.6  ,,0.2  ,95  
9/25/2019 17:45,   ,0.15  ,20.4  ,169  ,7.8  ,5.5  ,8.6  ,,0.2  ,96  
9/25/2019 18:00,   ,0.14  ,20.6  ,174  ,7.9  ,5.3  ,8.7  ,,0.3  ,97  
9/25/2019 18:15,   ,0.13  ,20.8  ,181  ,8.0  ,5.5  ,8.9  ,,0.3  ,99  
9/25/2019 18:30,   ,0.24  ,21.0  ,184  ,8.1  ,5.8  ,9.0  ,,0.3  ,101  
9/25/2019 18:45,   ,0.08  ,21.2  ,189  ,8.2  ,5.5  ,9.2  ,,0.3  ,103  
9/25/2019 19:00,   ,0.13  ,21.3  ,193  ,8.2  ,5.6  ,9.3  ,,0.3  ,105  
9/25/2019 19:15,   ,0.12  ,21.4  ,195  ,8.3  ,5.0  ,9.4  ,,0.3  ,106  
9/25/2019 19:30,   ,0.11  ,21.5  ,198  ,8.3  ,5.0  ,9.5  ,,0.3  ,107  
9/25/2019 19:45,   ,0.10  ,21.6  ,198  ,8.4  ,4.1  ,9.6  ,,0.3  ,109  
9/25/2019 20:00,   ,0.11  ,21.6  ,200  ,8.4  ,4.2  ,9.6  ,,0.3  ,109  
9/25/2019 20:15,"1,380  ",0.11  ,21.7  ,200  ,8.4  ,4.6  ,9.6  ,,0.4  ,109  
9/25/2019 20:30,-240  ,0.11  ,21.6  ,200  ,8.4  ,4.3  ,9.6  ,,0.4  ,109  
9/25/2019 20:45,"-1,670  ",0.14  ,21.0  ,188  ,8.2  ,3.7  ,9.2  ,,0.3  ,104  
9/25/2019 21:00,"-3,310  ",0.12  ,20.8  ,186  ,8.1  ,4.7  ,9.1  ,,0.3  ,102  
9/25/2019 21:15,"-4,510  ",0.11  ,20.8  ,192  ,8.2  ,4.2  ,9.0  ,,0.2  ,101  
9/25/2019 21:30,"-5,680  ",0.18  ,20.8  ,190  ,8.2  ,4.2  ,9.1  ,,0.2  ,102  
9/25/2019 21:45,"-7,390  ",0.07  ,20.7  ,188  ,8.1  ,4.7  ,9.0  ,,0.2  ,100  
9/25/2019 22:00,"-8,230  ",0.09  ,20.5  ,181  ,8.0  ,4.9  ,8.8  ,,0.2  ,98  
9/25/2019 22:15,"-9,620  ",0.10  ,20.3  ,174  ,7.9  ,5.1  ,8.8  ,,0.2  ,97  
9/25/2019 22:30,"-10,000  ",0.11  ,20.2  ,173  ,7.9  ,5.6  ,8.8  ,,0.2  ,97  
9/25/2019 22:45,"-10,500  ",0.12  ,20.1  ,169  ,7.8  ,5.3  ,8.8  ,,0.2  ,96  
9/25/2019 23:00,"-11,100  ",0.13  ,20.0  ,165  ,7.8  ,5.1  ,8.7  ,,0.2  ,96  
9/25/2019 23:15,"-11,300  ",0.14  ,19.9  ,163  ,7.8  ,4.7  ,8.7  ,,0.2  ,96  
9/25/2019 23:30,"-11,200  ",0.14  ,19.9  ,163  ,7.8  ,4.6  ,8.7  ,,0.2  ,95  
9/25/2019 23:45,"-10,800  ",0.14  ,19.8  ,161  ,7.7  ,5.0  ,8.6  ,,0.2  ,95  
9/26/2019 0:00,"-11,000  ",0.13  ,19.7  ,155  ,7.7  ,5.0  ,8.6  ,,0.2  ,95  
9/26/2019 0:15,"-10,700  ",0.13  ,19.6  ,152  ,7.7  ,4.9  ,8.7  ,,0.2  ,95  
9/26/2019 0:30,"-10,300  ",0.14  ,19.6  ,147  ,7.6  ,4.6  ,8.6  ,,0.2  ,94  
9/26/2019 0:45,"-10,600  ",0.14  ,19.6  ,150  ,7.6  ,5.0  ,8.6  ,,0.2  ,94  
9/26/2019 1:00,"-9,240  ",0.14  ,19.5  ,148  ,7.6  ,4.9  ,8.6  ,,0.2  ,94  
9/26/2019 1:15,"-8,970  ",0.14  ,19.5  ,148  ,7.6  ,4.6  ,8.6  ,,0.2  ,94  
9/26/2019 1:30,"-7,510  ",0.14  ,19.5  ,148  ,7.6  ,4.2  ,8.6  ,,0.2  ,94  
9/26/2019 1:45,"-6,580  ",0.12  ,19.5  ,148  ,7.6  ,4.3  ,8.6  ,,0.3  ,93  
9/26/2019 2:00,"-4,920  ",0.12  ,19.5  ,148  ,7.6  ,4.1  ,8.6  ,,0.3  ,93  
9/26/2019 2:15,"-3,480  ",0.11  ,19.5  ,148  ,7.6  ,3.1  ,8.5  ,,0.3  ,93  
9/26/2019 2:30,"-1,180  ",0.09  ,20.1  ,166  ,7.8  ,3.4  ,8.6  ,,0.4  ,95  
9/26/2019 2:45,"1,520  ",0.10  ,19.7  ,158  ,7.8  ,3.2  ,8.5  ,,0.3  ,93  
9/26/2019 3:00,   ,0.11  ,19.6  ,151  ,7.7  ,4.2  ,8.6  ,,0.2  ,93  
9/26/2019 3:15,   ,0.13  ,19.5  ,149  ,7.6  ,3.7  ,8.6  ,,0.2  ,93  
9/26/2019 3:30,   ,0.13  ,19.5  ,148  ,7.6  ,3.7  ,8.6  ,,0.2  ,93  
