Date,Conductivity,Temperature,Turbidity,DO,pH,Chl
8/12/2019 13:00,549,24.3,31.5,3.32,7.67,5.15
8/12/2019 13:15,549,24.2,33.83,3.35,7.66,5.22
8/12/2019 13:30,549,24.3,28.71,3.28,7.65,4.81
8/12/2019 13:45,550,24.3,34.58,2.99,7.66,4.89
8/12/2019 14:00,549,24.2,34.92,3.41,7.67,4.75
8/12/2019 14:15,549,24.3,33.09,3.28,7.65,4.63
8/12/2019 14:30,549,24.3,32.11,3.31,7.66,5.27
8/12/2019 14:45,550,24.3,30.73,3.06,7.65,4.99
8/12/2019 15:00,550,24.3,33.7,3.08,7.65,4.52
8/12/2019 15:15,550,24.3,25.25,3.51,7.66,4.56
8/12/2019 15:30,550,24.3,25.87,3.3,7.66,4.46
8/12/2019 15:45,551,24.3,28.43,3.13,7.66,5.01
8/12/2019 16:00,550,24.3,26.39,3.06,7.65,5.34
8/12/2019 16:15,551,24.4,21.44,3.75,7.67,4.36
8/12/2019 16:30,551,24.3,22.29,3.2,7.64,4.74
8/12/2019 16:45,551,24.3,21.18,3.08,7.65,4.47
8/12/2019 17:00,551,24.4,21.82,3.44,7.67,5.17
8/12/2019 17:15,550,24.4,22.66,3.53,7.65,5.29
8/12/2019 17:30,551,24.5,28.04,3.21,7.65,4.77
8/12/2019 17:45,551,24.5,27.88,3.13,7.65,5.09
8/12/2019 18:00,551,24.5,26.37,3.29,7.65,4.8
8/12/2019 18:15,551,24.6,30.39,3.52,7.66,5.53
8/12/2019 18:30,551,24.6,28.35,3.58,7.68,4.91
8/12/2019 18:45,551,24.6,31.29,3.04,7.64,5.66
8/12/2019 19:00,551,24.6,26.71,2.95,7.66,5.17
8/12/2019 19:15,551,24.6,27.22,3.26,7.65,5.21
8/12/2019 19:30,551,24.6,31.78,2.9,7.64,4.64
8/12/2019 19:45,552,24.6,31.1,2.8,7.62,5.3
8/12/2019 20:00,552,24.6,29.35,2.79,7.64,5.29
8/12/2019 20:15,551,24.5,28.68,3.34,7.65,5.5
8/12/2019 20:30,551,24.5,25.47,3.37,7.65,5.23
8/12/2019 20:45,551,24.4,27.26,2.81,7.63,4.73
8/12/2019 21:00,552,24.4,34.31,2.75,7.62,5.65
8/12/2019 21:15,552,24.4,33.67,2.7,7.62,4.78
8/12/2019 21:30,552,24.3,30.54,2.77,7.62,
8/12/2019 21:45,553,24.3,32.99,2.68,7.62,4.93
8/12/2019 22:00,553,24.4,33.54,2.69,7.62,5.56
8/12/2019 22:15,554,24.4,34.93,2.48,7.63,4.85
8/12/2019 22:30,553,24.4,40.49,2.8,7.62,5.95
8/12/2019 22:45,552,24.4,35.72,2.9,7.63,5.56
8/12/2019 23:00,552,24.4,33.71,2.8,7.62,6.44
8/12/2019 23:15,553,24.3,30.58,2.55,7.6,5.13
8/12/2019 23:30,553,24.3,25.82,2.42,7.61,5.04
8/12/2019 23:45,553,24.3,27.21,2.72,7.62,5.52
8/13/2019 0:00,553,24.4,28,2.68,7.62,4.68
8/13/2019 0:15,553,24.4,34.1,2.64,7.6,5.14
8/13/2019 0:30,553,24.4,30.24,2.54,7.61,4.8
8/13/2019 0:45,553,24.5,35.78,2.41,7.61,5.77
8/13/2019 1:00,553,24.5,35.52,2.33,7.62,5.87
8/13/2019 1:15,554,24.6,36.76,2.68,7.62,5.43
8/13/2019 1:30,553,24.7,43.52,2.64,7.62,5.7
8/13/2019 1:45,554,24.8,33.02,3.21,7.65,6.13
8/13/2019 2:00,553,24.8,40.24,2.92,7.63,5.46
8/13/2019 2:15,552,24.9,40.04,3.31,7.65,5.75
8/13/2019 2:30,554,24.8,43.89,2.85,7.63,5.62
8/13/2019 2:45,554,24.6,40.69,2.81,7.62,6.24
8/13/2019 3:00,554,24.6,36.88,2.69,7.63,5.5
8/13/2019 3:15,554,24.6,33.86,2.56,7.6,4.72
8/13/2019 3:30,553,24.6,31.34,2.64,7.62,5.8
8/13/2019 3:45,554,24.5,26.29,2.71,7.61,5.2
8/13/2019 4:00,554,24.4,25.98,2.9,7.62,6.6
8/13/2019 4:15,554,24.4,25.86,2.88,7.62,5.92
8/13/2019 4:30,554,24.4,32.56,2.87,7.62,5.84
8/13/2019 4:45,554,24.5,30.6,3.02,7.64,5.73
8/13/2019 5:00,553,24.5,28.91,3.04,7.63,6.2
8/13/2019 5:15,554,24.5,29.16,2.57,7.64,5.72
8/13/2019 5:30,553,24.5,34.54,3.06,7.64,6.28
8/13/2019 5:45,553,24.5,37.06,2.85,7.64,7.41
8/13/2019 6:00,553,24.5,28.32,3.56,7.66,6.33
8/13/2019 6:15,552,24.5,26.01,3.54,7.67,6.21
8/13/2019 6:30,552,24.5,22.87,3.95,7.68,6.23
8/13/2019 6:45,552,24.5,27.03,3.94,7.68,7.19
8/13/2019 7:00,552,24.4,27.4,3.95,7.68,6.92
8/13/2019 7:15,552,24.4,26.43,3.98,7.67,8.34
8/13/2019 7:30,551,24.4,21.28,4.05,7.68,7.18
8/13/2019 7:45,551,24.4,19.66,4.09,7.68,5.99
8/13/2019 8:00,550,24.4,21.39,4.05,7.67,6.74
8/13/2019 8:15,548,24.5,21.02,4.27,7.69,5.44
8/13/2019 8:30,546,24.6,21.52,4.38,7.69,6.08
8/13/2019 8:45,546,24.7,22.64,4.39,7.69,5.35
8/13/2019 9:00,548,24.5,25.86,3.85,7.67,5.44
8/13/2019 9:15,549,24.4,26.77,3.84,7.67,6.86
8/13/2019 9:30,549,24.4,32.21,3.66,7.66,5.93
8/13/2019 9:45,549,24.4,31.99,3.61,7.66,
8/13/2019 10:00,549,24.4,25.28,3.76,7.67,5.42
8/13/2019 10:15,549,24.4,28.17,3.7,7.66,5.85
8/13/2019 10:30,549,24.4,25.87,3.13,7.65,4.78
8/13/2019 10:45,548,24.5,25.61,3.52,7.65,5.29
8/13/2019 11:00,548,24.5,23.79,3.23,7.65,5.09
8/13/2019 11:15,547,24.5,27.34,3.59,7.66,5.55
8/13/2019 11:30,547,24.5,25.71,3.25,7.65,6.11
8/13/2019 11:45,548,24.5,27.48,3.2,7.62,5.18
8/13/2019 12:00,547,24.6,24.37,3.46,7.65,5.11
8/13/2019 12:15,547,24.6,21.18,3.5,7.65,4.28
8/13/2019 12:30,547,24.6,23.14,3.38,7.65,4.49
8/13/2019 12:45,547,24.6,23.11,3.19,7.65,4.75
8/13/2019 13:00,547,24.6,24.41,3.17,7.64,5.1
8/13/2019 13:15,547,24.6,25.13,2.79,7.64,4.61
8/13/2019 13:30,547,24.6,23.52,2.84,7.63,4.61
8/13/2019 13:45,546,24.7,25.13,3.33,7.64,4.22
8/13/2019 14:00,546,24.7,21.34,3.19,7.63,5.33
8/13/2019 14:15,546,24.7,23.72,3.33,7.65,4.76
8/13/2019 14:30,546,24.7,22.83,2.98,7.62,5.2
8/13/2019 14:45,546,24.7,23.04,3.1,7.63,4.82
8/13/2019 15:00,546,24.7,20.93,2.69,7.63,5.41
8/13/2019 15:15,546,24.7,21.78,2.86,7.63,4.77
8/13/2019 15:30,546,24.8,22.14,3.42,7.64,5.36
8/13/2019 15:45,546,24.8,23.92,2.68,7.64,5.29
8/13/2019 16:00,546,24.8,23.43,2.74,7.63,6.15
8/13/2019 16:15,546,24.8,23.75,2.82,7.63,4.67
8/13/2019 16:30,546,24.8,20.79,3.18,7.64,4.38
8/13/2019 16:45,546,24.8,22.25,3.04,7.64,4.91
8/13/2019 17:00,546,24.8,24.9,3.03,7.63,5.15
8/13/2019 17:15,546,24.8,22.92,2.91,7.65,5.45
8/13/2019 17:30,546,24.9,22.35,3.19,7.64,5.35
8/13/2019 17:45,546,24.9,25.71,2.99,7.63,5.07
8/13/2019 18:00,546,24.9,26.58,2.84,7.62,4.99
8/13/2019 18:15,546,24.9,31.22,2.94,7.63,4.6
8/13/2019 18:30,546,24.9,32,2.99,7.63,5.42
8/13/2019 18:45,546,24.9,29.37,3.24,7.65,5.94
8/13/2019 19:00,545,24.9,24.48,3.46,7.66,5.83
8/13/2019 19:15,546,25,29,3.54,7.66,6.28
8/13/2019 19:30,545,25,29.88,3.45,7.64,6.15
8/13/2019 19:45,546,25,27.35,2.88,7.63,4.76
8/13/2019 20:00,546,25,25.02,2.58,7.62,5.14
8/13/2019 20:15,546,25,32.6,2.59,7.62,5.4
8/13/2019 20:30,546,25,30.31,2.45,7.63,5.67
8/13/2019 20:45,544,25,24.57,2.58,7.63,7
8/13/2019 21:00,547,25,24.38,2.38,7.62,5.02
8/13/2019 21:15,544,25,21.69,2.76,7.63,5.56
8/13/2019 21:30,545,25,22.1,2.19,7.61,4.56
8/13/2019 21:45,541,25.1,22.42,2.76,7.63,4.77
8/13/2019 22:00,544,25,21.58,2.46,7.62,5.31
8/13/2019 22:15,543,25.1,23.01,2.5,7.63,4.15
8/13/2019 22:30,544,25.1,29.84,2.95,7.63,4.73
8/13/2019 22:45,544,25.1,32.37,3.23,7.64,6.61
8/13/2019 23:00,544,25.1,36.43,3.11,7.64,6.08
8/13/2019 23:15,544,25.1,34.88,2.69,7.63,6.1
8/13/2019 23:30,544,25.1,32.17,2.67,7.63,5.15
8/13/2019 23:45,544,25.1,29.47,2.61,7.62,4.87
8/14/2019 0:00,544,25.1,31.34,2.53,7.61,4.6
8/14/2019 0:15,544,25.1,29.17,2.68,7.62,4.39
8/14/2019 0:30,544,25,32.8,2.32,7.61,4.82
8/14/2019 0:45,543,25.1,34.47,2.86,7.63,4.88
8/14/2019 1:00,543,25.1,39.01,2.83,7.63,4.64
8/14/2019 1:15,543,25,31.22,2.91,7.63,5.7
8/14/2019 1:30,543,25.1,30.54,3.41,7.64,5.46
8/14/2019 1:45,543,25.1,29.48,3.4,7.64,5.65
8/14/2019 2:00,544,25,29.72,3.35,7.64,5.42
8/14/2019 2:15,544,25,29.56,2.93,7.62,5.78
8/14/2019 2:30,543,25.1,27.78,3.27,7.64,5.05
8/14/2019 2:45,542,25.1,24.26,3.52,7.65,4.61
8/14/2019 3:00,541,25.1,25.37,3.55,7.66,5.19
8/14/2019 3:15,541,25.1,24.21,3.68,7.66,4.84
8/14/2019 3:30,541,25.1,22.42,3.55,7.65,4.76
8/14/2019 3:45,540,25,23.45,3.73,7.65,4.66
8/14/2019 4:00,540,25,30.77,3.65,7.65,5.39
8/14/2019 4:15,540,25,26.16,3.69,7.66,4.93
8/14/2019 4:30,540,25,30.91,3.68,7.65,4.46
8/14/2019 4:45,540,24.9,26.49,4,7.65,4.79
8/14/2019 5:00,540,24.9,28.01,3.71,7.65,4.99
8/14/2019 5:15,540,24.9,22.82,3.89,7.66,4.13
8/14/2019 5:30,540,24.9,23.41,3.99,7.65,5.18
8/14/2019 5:45,540,24.9,23.68,3.96,7.67,5.03
8/14/2019 6:00,539,24.9,23.57,3.96,7.64,5.13
8/14/2019 6:15,539,24.9,23.66,4.05,7.65,5.23
8/14/2019 6:30,539,24.9,25.57,4.1,7.67,5.47
8/14/2019 6:45,539,24.9,25.75,3.99,7.67,
8/14/2019 7:00,539,24.9,26.63,4.03,7.65,6.39
8/14/2019 7:15,539,24.9,24.04,4.04,7.67,6.22
8/14/2019 7:30,539,24.9,24.59,4.07,7.67,5.42
8/14/2019 7:45,539,24.9,23.79,4.15,7.67,6
8/14/2019 8:00,538,24.9,23.78,4.29,7.68,6.85
8/14/2019 8:15,538,25,23.63,4.37,7.69,6.64
8/14/2019 8:30,538,25.1,23.16,4.39,7.69,6.58
8/14/2019 8:45,539,25.2,24.73,4.35,7.68,6.52
8/14/2019 9:00,540,25,28.9,3.87,7.66,7
8/14/2019 9:15,541,24.9,27.24,3.63,7.64,5.22
8/14/2019 9:30,540,25,42.9,3.63,7.65,5.48
8/14/2019 9:45,540,25,42.15,3.68,7.66,6.22
8/14/2019 10:00,540,24.9,32.01,3.5,7.64,5.77
8/14/2019 10:15,539,25,27.69,3.49,7.65,6.69
8/14/2019 10:30,539,25,28.9,3.62,7.66,4.78
8/14/2019 10:45,539,25,32.73,3.17,7.65,4.84
8/14/2019 11:00,539,25,31.7,3.19,7.64,5.25
8/14/2019 11:15,539,25,27.54,3.6,7.66,5.58
8/14/2019 11:30,539,25,26.51,3.66,7.66,5.08
8/14/2019 11:45,539,25.1,24.24,3.43,7.65,4.65
8/14/2019 12:00,539,25.1,23.75,3.12,7.64,4.23
8/14/2019 12:15,539,25.2,23.23,3.7,7.66,5.98
8/14/2019 12:30,539,25.2,24.38,3.97,7.67,5.45
8/14/2019 12:45,539,25.3,22.95,3.94,7.68,5.79
8/14/2019 13:00,540,25.3,24.68,3.51,7.65,4.79
8/14/2019 13:15,540,25.3,24.16,3.11,7.64,4.67
8/14/2019 13:30,540,25.3,22.9,3.39,7.65,4.21
8/14/2019 13:45,540,25.3,23.52,3.45,7.67,6.13
8/14/2019 14:00,540,25.3,26.75,3.37,7.64,5.08
8/14/2019 14:15,541,25.3,26.15,3.13,7.63,5.44
8/14/2019 14:30,540,25.3,35.91,3.12,7.63,4.67
8/14/2019 14:45,541,25.3,30.3,3.27,7.65,4.95
8/14/2019 15:00,541,25.4,27.8,3.22,7.64,4.93
8/14/2019 15:15,541,25.4,24.49,2.87,7.62,4.7
8/14/2019 15:30,541,25.4,24.96,2.96,7.61,4.29
8/14/2019 15:45,541,25.4,22.79,3.21,7.64,5.16
8/14/2019 16:00,541,25.4,23.84,3.54,7.66,5.21
8/14/2019 16:15,541,25.5,28.96,3.48,7.64,5.11
8/14/2019 16:30,541,25.5,33.41,3.29,7.64,6.11
8/14/2019 16:45,541,25.5,37.31,3.42,7.65,5.21
8/14/2019 17:00,542,25.5,36.32,3.01,7.63,5.79
8/14/2019 17:15,541,25.6,43.35,3.1,7.64,6.88
8/14/2019 17:30,541,25.6,45.19,3.08,7.64,6.76
8/14/2019 17:45,541,25.6,35.91,3.08,7.64,6.55
8/14/2019 18:00,541,25.7,26.67,3.5,7.64,6.77
8/14/2019 18:15,541,25.7,30.5,3.34,7.65,6.49
8/14/2019 18:30,542,25.6,33.59,2.55,7.63,6.3
8/14/2019 18:45,541,25.7,26.75,3.55,7.65,4.75
8/14/2019 19:00,541,25.7,25.38,3.47,7.65,5.96
8/14/2019 19:15,541,25.7,24.09,3.69,7.65,6.03
8/14/2019 19:30,541,25.7,30.15,3.43,7.66,5.29
8/14/2019 19:45,541,25.7,24.64,3.06,7.65,4.39
8/14/2019 20:00,541,25.7,24.29,3.46,7.66,5.54
8/14/2019 20:15,541,25.7,27.88,2.88,7.65,6.09
8/14/2019 20:30,541,25.7,24.52,3.31,7.65,5.19
8/14/2019 20:45,541,25.7,21.69,3.25,7.64,5.07
8/14/2019 21:00,541,25.7,20.83,3.05,7.63,5.74
8/14/2019 21:15,541,25.7,22.98,3.3,7.63,4.73
8/14/2019 21:30,541,25.7,22.18,3.21,7.64,4.79
8/14/2019 21:45,541,25.7,21.17,3.15,7.63,4.45
8/14/2019 22:00,541,25.7,20.92,3.24,7.63,5.08
8/14/2019 22:15,541,25.7,31.42,3.33,7.64,6.12
8/14/2019 22:30,542,25.6,47.52,2.56,7.62,5.77
8/14/2019 22:45,541,25.6,31.06,2.24,7.61,4.69
8/14/2019 23:00,541,25.7,24.26,2.04,7.61,4.46
8/14/2019 23:15,541,25.7,25.33,2.57,7.62,4.33
8/14/2019 23:30,541,25.7,21.59,3.01,7.62,4.27
8/14/2019 23:45,541,25.7,19.71,2.69,7.63,3.99
8/15/2019 0:00,541,25.7,24.67,3.04,7.63,5.06
8/15/2019 0:15,541,25.7,23.1,3.3,7.64,5.27
8/15/2019 0:30,541,25.7,19.99,2.92,7.62,4.57
8/15/2019 0:45,541,25.7,20.95,2.85,7.62,5.36
8/15/2019 1:00,541,25.7,28.68,2.9,7.63,5.62
8/15/2019 1:15,541,25.7,27.08,2.82,7.62,5.4
8/15/2019 1:30,541,25.7,20.79,3.14,7.64,4.71
8/15/2019 1:45,541,25.6,25.67,2.67,7.62,4.41
8/15/2019 2:00,541,25.6,23.77,2.59,7.62,6.52
8/15/2019 2:15,542,25.6,28.53,2.67,7.62,4.56
8/15/2019 2:30,541,25.6,29.83,2.53,7.62,7.16
8/15/2019 2:45,542,25.6,33.42,2.42,7.61,5.81
8/15/2019 3:00,542,25.5,34.31,2.33,7.6,5.92
8/15/2019 3:15,542,25.6,31.96,2.37,7.6,5.46
8/15/2019 3:30,540,25.7,26.79,2.66,7.63,5.7
8/15/2019 3:45,540,25.7,27.17,2.98,7.63,4.85
8/15/2019 4:00,539,25.7,29,3.45,7.65,4.98
8/15/2019 4:15,538,25.7,24.24,3.48,7.65,4.65
8/15/2019 4:30,537,25.7,21.42,3.77,7.65,5.32
8/15/2019 4:45,536,25.7,21.88,3.92,7.67,5.07
8/15/2019 5:00,536,25.6,27.9,3.72,7.66,6.18
8/15/2019 5:15,537,25.6,33.94,3.69,7.65,7.68
8/15/2019 5:30,536,25.6,35.46,3.7,7.66,6.44
8/15/2019 5:45,536,25.6,29.7,3.64,7.65,6.99
8/15/2019 6:00,536,25.6,27.94,3.58,7.65,6.54
8/15/2019 6:15,535,25.5,22.08,3.75,7.65,6.45
8/15/2019 6:30,535,25.5,24.07,3.79,7.65,5.17
8/15/2019 6:45,534,25.5,25.05,3.78,7.66,6.12
8/15/2019 7:00,535,25.5,32.92,3.6,7.66,7.46
8/15/2019 7:15,534,25.5,22.06,3.97,7.67,6.77
8/15/2019 7:30,534,25.5,22.82,3.99,7.68,6.64
8/15/2019 7:45,532,25.5,23.28,4.01,7.67,7.49
8/15/2019 8:00,532,25.5,25.18,3.97,7.67,7.44
8/15/2019 8:15,531,25.6,22.89,4.17,7.68,7.47
8/15/2019 8:30,532,25.7,24.24,4.17,7.69,6.42
8/15/2019 8:45,532,25.8,23,4.23,7.69,7.97
8/15/2019 9:00,532,25.9,24.33,4.25,7.7,7.7
8/15/2019 9:15,532,25.9,22.04,4.28,7.69,8.39
8/15/2019 9:30,532,25.8,24.71,3.9,7.67,8.16
8/15/2019 9:45,532,25.7,26.7,3.68,7.67,7.78
8/15/2019 10:00,533,25.6,26.71,3.31,7.64,5.3
8/15/2019 10:15,533,25.6,25.89,3.22,7.64,6.48
8/15/2019 10:30,533,25.6,35.61,3.03,7.62,8.63
8/15/2019 10:45,533,25.6,45.91,3.32,7.64,6.63
8/15/2019 11:00,533,25.6,38.84,3.18,7.62,7.21
8/15/2019 11:15,533,25.6,29.16,3.12,7.63,6.52
8/15/2019 11:30,533,25.6,25.89,3.24,7.62,4.66
8/15/2019 11:45,534,25.7,26.19,2.91,7.63,5.52
8/15/2019 12:00,532,25.7,24.15,3.52,7.65,5.58
8/15/2019 12:15,533,25.7,23.39,2.73,7.62,4.71
8/15/2019 12:30,532,25.8,22.26,3.47,7.65,6.19
8/15/2019 12:45,532,25.8,22.8,3.51,7.65,6.22
8/15/2019 13:00,532,25.8,22.34,2.93,7.64,5.38
8/15/2019 13:15,532,25.9,22.55,3,7.64,5.62
8/15/2019 13:30,532,25.9,23.83,3.24,7.64,4.84
8/15/2019 13:45,533,25.9,30.16,3.02,7.64,5.66
8/15/2019 14:00,533,25.9,30.31,2.57,7.61,6.45
8/15/2019 14:15,533,25.9,25.98,2.34,7.63,4.61
8/15/2019 14:30,533,25.9,26.9,2.42,7.62,5.07
8/15/2019 14:45,532,26,22.79,3.35,7.65,5.77
8/15/2019 15:00,532,26,21.03,3.38,7.65,5.84
8/15/2019 15:15,532,26,21.7,3.34,7.65,5.68
8/15/2019 15:30,533,25.9,21.34,2.93,7.63,4.65
8/15/2019 15:45,533,26,20.42,2.79,7.63,7.1
8/15/2019 16:00,532,26,21.01,3.28,7.65,5.8
8/15/2019 16:15,532,26,19.24,3.13,7.66,4.99
8/15/2019 16:30,533,26,21.92,2.86,7.63,5.5
8/15/2019 16:45,533,26.1,26.49,3.01,7.63,5.64
8/15/2019 17:00,533,26.1,31.21,3.1,7.65,5.75
8/15/2019 17:15,532,26.2,30.19,3.24,7.64,6.34
8/15/2019 17:30,532,26.2,23.4,3.41,7.65,5.11
8/15/2019 17:45,532,26.2,24.28,3.49,7.66,6.82
8/15/2019 18:00,532,26.2,23.28,3.48,7.65,5.92
8/15/2019 18:15,533,26.2,21.78,3.23,7.65,5.61
8/15/2019 18:30,533,26.2,34.77,3.2,7.64,6.03
8/15/2019 18:45,533,26.2,37.72,3.07,7.64,6.8
8/15/2019 19:00,533,26.2,31.55,3.16,7.64,7.91
8/15/2019 19:15,534,26.2,25.25,2.84,7.64,5.74
8/15/2019 19:30,533,26.3,19.66,3.52,7.64,5.9
8/15/2019 19:45,533,26.3,19.38,3.31,7.63,5.29
8/15/2019 20:00,533,26.3,19.42,2.92,7.64,4.9
8/15/2019 20:15,533,26.3,22.26,3.04,7.64,6.22
8/15/2019 20:30,533,26.2,18.18,2.32,7.61,4.89
8/15/2019 20:45,532,26.4,19.54,3.33,7.64,4.6
8/15/2019 21:00,532,26.3,17.94,3.13,7.64,5.26
8/15/2019 21:15,533,26.3,18.64,2.76,7.63,4.66
8/15/2019 21:30,532,26.3,17.84,3.03,7.63,5.02
8/15/2019 21:45,533,26.3,20.75,2.88,7.62,5.42
8/15/2019 22:00,532,26.4,20.86,3.1,7.64,4.35
8/15/2019 22:15,532,26.4,19.78,3.21,7.64,5.14
8/15/2019 22:30,532,26.4,20.43,3.07,7.63,4.73
8/15/2019 22:45,533,26.4,54.52,2.79,7.63,6.5
8/15/2019 23:00,532,26.5,31.45,3.45,7.64,5.43
8/15/2019 23:15,532,26.5,35.74,3.22,7.64,4.6
8/15/2019 23:30,532,26.4,28.8,2.83,7.63,4.32
8/15/2019 23:45,532,26.4,27.97,2.87,7.64,4.87
8/16/2019 0:00,531,26.4,24.61,2.64,7.61,4.16
8/16/2019 0:15,531,26.4,22.08,3.19,7.63,4.26
8/16/2019 0:30,531,26.4,26.95,3.27,7.64,5.54
8/16/2019 0:45,531,26.4,25.29,3.48,7.64,5.44
8/16/2019 1:00,532,26.3,22.43,3.03,7.63,4.97
8/16/2019 1:15,532,26.3,27.87,3.05,7.63,4.32
8/16/2019 1:30,532,26.2,29.71,2.92,7.63,4.71
8/16/2019 1:45,532,26.2,40.19,3.06,7.62,6.07
8/16/2019 2:00,533,26.1,35.14,2.7,7.61,5.57
8/16/2019 2:15,532,26.3,30.28,2.71,7.61,5.26
8/16/2019 2:30,531,26.4,26.21,3.62,7.66,5.55
8/16/2019 2:45,531,26.3,24.48,3.13,7.65,4.97
8/16/2019 3:00,530,26.3,22.51,3.02,7.64,5.16
8/16/2019 3:15,531,26.4,22.69,3.28,7.64,4.55
8/16/2019 3:30,529,26.4,22.69,3.58,7.65,4.55
8/16/2019 3:45,529,26.3,22.41,3.59,7.66,5.14
8/16/2019 4:00,529,26.3,29.24,3.48,7.65,5.38
8/16/2019 4:15,529,26.3,26.72,3.48,7.64,5.84
8/16/2019 4:30,529,26.2,24.3,3.33,7.65,5.59
8/16/2019 4:45,529,26.2,22.58,3.4,7.65,4.52
8/16/2019 5:00,529,26.2,23.4,3.75,7.66,5.43
8/16/2019 5:15,529,26.2,22.61,3.64,7.66,4.7
8/16/2019 5:30,529,26.2,23.71,3.57,7.66,4.46
8/16/2019 5:45,529,26.1,22.24,3.75,7.66,6.2
8/16/2019 6:00,529,26.1,22.83,3.8,7.66,5.52
8/16/2019 6:15,529,26.1,24.44,3.8,7.67,5.36
8/16/2019 6:30,529,26.1,22.13,3.85,7.65,5.87
8/16/2019 6:45,529,26.1,22.99,3.65,7.66,6.59
8/16/2019 7:00,529,26.1,24.02,3.85,7.66,7.63
8/16/2019 7:15,529,26.1,25.63,3.78,7.66,7.62
8/16/2019 7:30,530,26.1,23.14,3.79,7.67,6.44
8/16/2019 7:45,530,26.1,22.49,3.92,7.67,6.32
8/16/2019 8:00,531,26.1,24.71,3.88,7.67,6.77
8/16/2019 8:15,532,26.2,26.5,4.05,7.68,7.11
8/16/2019 8:30,532,26.3,22.48,4.12,7.68,7.26
8/16/2019 8:45,532,26.2,24.9,3.79,7.66,6.18
8/16/2019 9:00,532,26.1,27.59,3.37,7.65,7.68
8/16/2019 9:15,531,26.1,29.14,3.41,7.65,7.35
8/16/2019 9:30,531,26.1,25.36,3.43,7.65,5.5
8/16/2019 9:45,533,26.1,50.65,2.24,7.59,6.91
8/16/2019 10:00,532,26.1,26.67,2.6,7.58,6.85
8/16/2019 10:15,532,26.1,43.93,2.06,7.58,5.34
8/16/2019 10:30,531,26.1,24.45,3.09,7.61,6.04
8/16/2019 10:45,531,26.2,25.44,2.75,7.61,5.01
8/16/2019 11:00,531,26.2,25.15,2.87,7.6,5.88
8/16/2019 11:15,532,26.2,22.97,2.81,7.64,4.95
8/16/2019 11:30,532,26.2,22.88,2.83,7.62,5.35
8/16/2019 11:45,532,26.2,23.43,2.84,7.61,4.58
8/16/2019 12:00,532,26.2,25.38,2.65,7.61,5.15
8/16/2019 12:15,532,26.2,22.19,2.84,7.62,6.15
8/16/2019 12:30,532,26.2,23.46,2.82,7.61,4.58
8/16/2019 12:45,532,26.2,21.76,2.75,7.61,4.71
8/16/2019 13:00,532,26.2,23.03,2.76,7.61,4.71
8/16/2019 13:15,532,26.2,22.37,2.55,7.6,5.01
8/16/2019 13:30,532,26.2,23.21,2.79,7.6,5.35
8/16/2019 13:45,532,26.3,22.37,2.68,7.61,4.92
8/16/2019 14:00,532,26.3,20.53,2.49,7.6,5.19
8/16/2019 14:15,533,26.3,21.22,2.88,7.62,4.69
8/16/2019 14:30,533,26.3,26.32,2.67,7.61,5.47
8/16/2019 14:45,533,26.4,21.42,3.06,7.62,4.94
8/16/2019 15:00,533,26.4,20,2.84,7.62,5.08
8/16/2019 15:15,533,26.4,20.31,2.89,7.61,5.56
8/16/2019 15:30,533,26.4,20.4,2.96,7.62,4.54
8/16/2019 15:45,534,26.4,28.31,2.95,7.62,5.48
8/16/2019 16:00,534,26.5,22.67,3.13,7.63,5.29
8/16/2019 16:15,535,26.4,22.37,3.06,7.63,4.99
8/16/2019 16:30,534,26.4,20.32,2.83,7.62,6.39
8/16/2019 16:45,534,26.5,19.8,3.04,7.63,5.45
8/16/2019 17:00,534,26.5,27.05,2.93,7.62,5.99
8/16/2019 17:15,534,26.5,20.4,3.01,7.62,4.8
8/16/2019 17:30,534,26.5,20.83,2.98,7.62,4.99
8/16/2019 17:45,534,26.5,22.47,2.97,7.63,5.68
8/16/2019 18:00,534,26.5,19.17,2.9,7.63,6.02
8/16/2019 18:15,534,26.5,18.77,2.81,7.6,4.96
8/16/2019 18:30,534,26.5,17.37,2.47,7.61,5.71
8/16/2019 18:45,534,26.6,19.67,2.87,7.61,5.04
8/16/2019 19:00,534,26.6,20.4,3.15,7.63,6.98
8/16/2019 19:15,535,26.6,18.91,3.17,7.63,6.2
8/16/2019 19:30,535,26.6,18.67,3.15,7.64,6.86
8/16/2019 19:45,535,26.6,19.45,3.2,7.64,7.31
8/16/2019 20:00,535,26.7,21.55,3.24,7.64,10.15
8/16/2019 20:15,535,26.7,20.57,3.46,7.64,8.64
8/16/2019 20:30,535,26.7,19.74,3.2,7.63,7.05
8/16/2019 20:45,535,26.7,21.8,2.74,7.58,5.65
8/16/2019 21:00,534,26.8,19.97,3.29,7.62,5.27
8/16/2019 21:15,534,26.8,18.19,3.23,7.63,5.77
8/16/2019 21:30,534,26.8,19.72,3.54,7.65,6.31
8/16/2019 21:45,535,26.8,19.02,3.54,7.63,5.85
8/16/2019 22:00,534,26.8,18.48,3.33,7.63,5.19
8/16/2019 22:15,534,26.8,18.31,3.29,7.62,4.47
8/16/2019 22:30,534,26.8,18.05,3.31,7.64,4.78
8/16/2019 22:45,534,26.8,19.37,3.64,7.65,5.92
8/16/2019 23:00,534,26.8,24.14,3.53,7.63,6.2
8/16/2019 23:15,533,26.7,22.36,3.14,7.61,5.2
