Date,Flow,Conductivity,Temperature,pH,Turbidity,DO,DO_Sat,fDOM,Nitrogen,Chl-RFU,Phyco,Phyco_RFU,Chl
9/10/2019 7:15,"67,200  ",161  ,20.4  ,7.6  ,5.5  ,7.9  ,87  ,26.3  ,0.12  ,0.2  ,0.24  ,0.23  ,0.8  
9/10/2019 7:30,"69,300  ",163  ,20.4  ,7.6  ,5.5  ,7.9  ,87  ,26.6  ,0.12  ,0.3  ,0.22  ,0.21  ,1.1  
9/10/2019 7:45,"67,600  ",165  ,20.4  ,7.7  ,5.6  ,7.9  ,88  ,26.4  ,0.12  ,0.3  ,0.20  ,0.19  ,1.4  
9/10/2019 8:00,"66,100  ",166  ,20.4  ,7.7  ,4.9  ,7.9  ,88  ,27.0  ,0.12  ,0.3  ,0.21  ,0.20  ,1.3  
9/10/2019 8:15,"62,700  ",168  ,20.4  ,7.7  ,4.8  ,7.9  ,88  ,27.8  ,0.11  ,0.3  ,0.23  ,0.22  ,1.4  
9/10/2019 8:30,"58,900  ",169  ,20.4  ,7.7  ,5.8  ,7.9  ,87  ,27.9  ,0.11  ,0.3  ,0.19  ,0.18  ,1.4  
9/10/2019 8:45,"57,500  ",170  ,20.5  ,7.7  ,5.8  ,7.9  ,88  ,28.1  ,0.11  ,0.3  ,0.32  ,0.31  ,1.3  
9/10/2019 9:00,"48,500  ",172  ,20.5  ,7.7  ,4.5  ,7.9  ,87  ,28.0  ,0.11  ,0.3  ,0.19  ,0.18  ,1.3  
9/10/2019 9:15,"42,300  ",175  ,20.5  ,7.7  ,4.6  ,7.9  ,87  ,29.0  ,0.11  ,0.3  ,0.29  ,0.28  ,1.3  
9/10/2019 9:30,"35,500  ",177  ,20.5  ,7.8  ,4.2  ,7.8  ,87  ,29.3  ,0.10  ,0.2  ,0.29  ,0.28  ,1.0  
9/10/2019 9:45,"23,200  ",176  ,20.5  ,7.8  ,4.7  ,7.9  ,88  ,29.1  ,0.10  ,0.4  ,0.48  ,0.47  ,1.6  
9/10/2019 10:00,"8,410  ",179  ,20.5  ,7.8  ,6.0  ,7.9  ,88  ,29.5  ,0.10  ,0.3  ,0.20  ,0.19  ,1.2  
9/10/2019 10:15,"-6,130  ",177  ,20.5  ,7.8  ,4.8  ,7.9  ,88  ,29.2  ,0.10  ,0.2  ,0.27  ,0.26  ,1.0  
9/10/2019 10:30,"-24,100  ",181  ,20.5  ,7.8  ,6.3  ,7.9  ,88  ,29.6  ,0.10  ,0.3  ,0.24  ,0.23  ,1.3  
9/10/2019 10:45,"-40,400  ",183  ,20.5  ,7.8  ,5.9  ,8.0  ,89  ,30.9  ,0.10  ,0.3  ,0.26  ,0.25  ,1.2  
9/10/2019 11:00,"-52,100  ",182  ,20.5  ,7.8  ,7.0  ,8.0  ,89  ,30.5  ,0.10  ,0.2  ,0.23  ,0.22  ,1.0  
9/10/2019 11:15,"-65,100  ",176  ,20.4  ,7.7  ,8.9  ,8.0  ,89  ,28.5  ,0.10  ,0.3  ,0.20  ,0.19  ,1.2  
9/10/2019 11:30,"-72,500  ",159  ,20.0  ,7.6  ,9.3  ,8.1  ,89  ,25.4  ,0.10  ,0.3  ,0.19  ,0.18  ,1.2  
9/10/2019 11:45,"-76,000  ",158  ,20.2  ,7.6  ,10.0  ,8.1  ,90  ,25.1  ,0.11  ,0.2  ,0.25  ,0.24  ,1.1  
9/10/2019 12:00,"-77,600  ",160  ,20.3  ,7.6  ,9.2  ,8.1  ,89  ,25.7  ,0.11  ,0.3  ,0.22  ,0.21  ,1.1  
9/10/2019 12:15,"-79,300  ",160  ,20.3  ,7.6  ,9.2  ,8.1  ,89  ,25.6  ,0.11  ,0.3  ,0.29  ,0.28  ,1.2  
9/10/2019 12:30,"-81,200  ",160  ,20.3  ,7.6  ,9.2  ,8.1  ,89  ,25.7  ,0.11  ,0.3  ,0.27  ,0.26  ,1.3  
9/10/2019 12:45,"-77,900  ",160  ,20.3  ,7.6  ,8.6  ,8.1  ,89  ,25.6  ,0.11  ,0.3  ,0.24  ,0.24  ,1.2  
9/10/2019 13:00,"-77,000  ",160  ,20.4  ,7.6  ,7.5  ,8.1  ,89  ,25.5  ,0.11  ,0.3  ,0.21  ,0.21  ,1.1  
9/10/2019 13:15,"-74,400  ",160  ,20.4  ,7.6  ,7.7  ,8.0  ,89  ,25.5  ,0.11  ,0.3  ,0.18  ,0.18  ,1.2  
9/10/2019 13:30,"-70,800  ",160  ,20.4  ,7.6  ,8.3  ,8.0  ,89  ,25.4  ,0.12  ,0.3  ,0.23  ,0.22  ,1.2  
9/10/2019 13:45,"-67,000  ",159  ,20.5  ,7.6  ,7.9  ,8.0  ,89  ,25.2  ,0.12  ,0.3  ,0.21  ,0.20  ,1.1  
9/10/2019 14:00,"-61,900  ",159  ,20.5  ,7.6  ,8.0  ,8.0  ,89  ,25.3  ,0.12  ,0.3  ,0.27  ,0.26  ,1.1  
9/10/2019 14:15,"-57,000  ",159  ,20.5  ,7.6  ,7.3  ,8.0  ,89  ,25.3  ,0.12  ,0.2  ,0.22  ,0.21  ,0.9  
9/10/2019 14:30,"-51,000  ",157  ,20.6  ,7.6  ,6.4  ,8.0  ,89  ,25.1  ,0.12  ,0.3  ,0.29  ,0.28  ,1.2  
9/10/2019 14:45,"-46,000  ",156  ,20.6  ,7.6  ,6.1  ,8.1  ,90  ,25.0  ,0.12  ,0.3  ,0.28  ,0.27  ,1.4  
9/10/2019 15:00,"-38,400  ",155  ,20.6  ,7.6  ,6.2  ,8.0  ,90  ,24.9  ,0.12  ,0.3  ,0.20  ,0.19  ,1.2  
9/10/2019 15:15,"-31,800  ",156  ,20.6  ,7.6  ,5.4  ,8.1  ,90  ,25.2  ,0.12  ,0.2  ,0.13  ,0.13  ,1.0  
9/10/2019 15:30,"-23,100  ",156  ,20.6  ,7.6  ,4.0  ,8.0  ,90  ,25.8  ,0.13  ,0.3  ,0.28  ,0.27  ,1.2  
9/10/2019 15:45,"-12,900  ",156  ,20.6  ,7.6  ,4.1  ,8.0  ,89  ,26.0  ,0.13  ,0.3  ,0.24  ,0.23  ,1.2  
9/10/2019 16:00,"-1,050  ",156  ,20.6  ,7.6  ,4.2  ,7.9  ,88  ,25.4  ,0.13  ,0.3  ,0.21  ,0.20  ,1.1  
9/10/2019 16:15,"11,000  ",155  ,20.6  ,7.6  ,3.8  ,8.0  ,89  ,25.1  ,0.13  ,0.3  ,0.27  ,0.26  ,1.2  
9/10/2019 16:30,"22,700  ",155  ,20.6  ,7.6  ,4.5  ,8.0  ,89  ,24.9  ,0.12  ,0.3  ,0.20  ,0.20  ,1.2  
9/10/2019 16:45,"30,400  ",155  ,20.7  ,7.6  ,4.7  ,8.1  ,90  ,24.7  ,0.12  ,0.3  ,0.23  ,0.22  ,1.3  
9/10/2019 17:00,"45,300  ",154  ,20.7  ,7.6  ,3.8  ,8.1  ,90  ,24.4  ,0.12  ,0.3  ,0.19  ,0.19  ,1.2  
9/10/2019 17:15,"57,400  ",156  ,20.7  ,7.6  ,6.0  ,8.1  ,91  ,25.1  ,0.13  ,0.2  ,0.25  ,0.24  ,1.0  
9/10/2019 17:30,"64,600  ",157  ,20.7  ,7.7  ,6.3  ,8.2  ,91  ,25.1  ,0.12  ,0.3  ,0.26  ,0.25  ,1.3  
9/10/2019 17:45,"69,100  ",158  ,20.6  ,7.6  ,8.1  ,8.2  ,91  ,25.3  ,0.13  ,0.3  ,0.23  ,0.22  ,1.3  
9/10/2019 18:00,"68,600  ",158  ,20.6  ,7.7  ,6.4  ,8.2  ,91  ,25.2  ,0.12  ,0.3  ,0.12  ,0.11  ,1.1  
9/10/2019 18:15,"65,500  ",158  ,20.6  ,7.6  ,5.5  ,8.1  ,90  ,25.4  ,0.12  ,0.4  ,0.17  ,0.16  ,1.5  
9/10/2019 18:30,"66,700  ",159  ,20.6  ,7.6  ,6.8  ,8.1  ,90  ,25.3  ,0.12  ,0.3  ,0.29  ,0.28  ,1.3  
9/10/2019 18:45,"65,900  ",159  ,20.6  ,7.7  ,5.4  ,8.1  ,90  ,25.6  ,0.12  ,0.3  ,0.23  ,0.22  ,1.2  
9/10/2019 19:00,"63,300  ",159  ,20.6  ,7.6  ,4.9  ,8.1  ,90  ,25.6  ,0.12  ,0.4  ,0.22  ,0.22  ,1.7  
9/10/2019 19:15,"61,600  ",160  ,20.6  ,7.6  ,5.4  ,8.1  ,90  ,25.5  ,0.12  ,0.4  ,0.36  ,0.35  ,1.4  
9/10/2019 19:30,"57,100  ",160  ,20.5  ,7.6  ,5.3  ,8.0  ,89  ,26.0  ,0.12  ,0.4  ,0.35  ,0.34  ,1.5  
9/10/2019 19:45,"54,400  ",161  ,20.5  ,7.6  ,7.2  ,8.0  ,89  ,26.0  ,0.12  ,0.3  ,0.32  ,0.31  ,1.3  
9/10/2019 20:00,"49,300  ",161  ,20.5  ,7.6  ,4.4  ,8.0  ,89  ,25.9  ,0.12  ,   ,0.79  ,0.76  ,20.9  
9/10/2019 20:15,"45,800  ",163  ,20.5  ,7.7  ,4.4  ,8.1  ,90  ,26.4  ,0.12  ,0.3  ,0.23  ,0.22  ,1.2  
9/10/2019 20:30,"39,600  ",164  ,20.6  ,7.6  ,4.6  ,8.0  ,89  ,26.6  ,0.12  ,0.3  ,0.20  ,0.19  ,1.4  
9/10/2019 20:45,"32,100  ",164  ,20.6  ,7.7  ,4.3  ,8.0  ,90  ,26.6  ,0.12  ,0.4  ,0.30  ,0.28  ,1.5  
9/10/2019 21:00,"21,500  ",164  ,20.6  ,7.7  ,3.8  ,8.0  ,89  ,26.7  ,0.12  ,0.3  ,0.27  ,0.26  ,1.4  
9/10/2019 21:15,"11,100  ",166  ,20.6  ,7.7  ,4.8  ,8.1  ,91  ,27.1  ,0.11  ,0.3  ,0.22  ,0.21  ,1.3  
9/10/2019 21:30,"-4,260  ",165  ,20.6  ,7.7  ,4.8  ,8.1  ,90  ,27.0  ,0.12  ,0.4  ,0.25  ,0.24  ,1.7  
9/10/2019 21:45,"-17,900  ",163  ,20.5  ,7.6  ,5.9  ,8.0  ,89  ,26.6  ,0.12  ,0.4  ,0.27  ,0.26  ,1.7  
9/10/2019 22:00,"-34,200  ",165  ,20.6  ,7.7  ,4.8  ,8.1  ,90  ,26.8  ,0.12  ,0.3  ,0.23  ,0.22  ,1.2  
9/10/2019 22:15,"-45,500  ",165  ,20.6  ,7.7  ,6.1  ,8.1  ,91  ,26.6  ,0.12  ,0.7  ,0.27  ,0.26  ,2.8  
9/10/2019 22:30,"-59,900  ",164  ,20.6  ,7.6  ,8.3  ,8.1  ,90  ,26.7  ,0.12  ,0.4  ,0.26  ,0.25  ,1.6  
9/10/2019 22:45,"-69,700  ",161  ,20.6  ,7.6  ,6.8  ,8.1  ,90  ,27.2  ,0.12  ,0.3  ,0.22  ,0.22  ,1.3  
9/10/2019 23:00,"-72,000  ",158  ,20.5  ,7.6  ,8.3  ,8.1  ,90  ,26.5  ,0.12  ,0.3  ,0.22  ,0.21  ,1.2  
9/10/2019 23:15,"-75,400  ",157  ,20.5  ,7.5  ,6.9  ,8.1  ,90  ,26.1  ,0.13  ,0.3  ,0.24  ,0.24  ,1.2  
9/10/2019 23:30,"-76,700  ",157  ,20.5  ,7.6  ,7.1  ,8.1  ,90  ,26.1  ,0.12  ,0.3  ,0.18  ,0.17  ,1.1  
9/10/2019 23:45,"-76,900  ",158  ,20.5  ,7.5  ,6.6  ,8.1  ,90  ,26.4  ,0.13  ,0.2  ,0.20  ,0.19  ,1.0  
9/11/2019 0:00,"-75,800  ",158  ,20.5  ,7.6  ,6.4  ,8.1  ,90  ,26.0  ,0.13  ,0.3  ,0.29  ,0.28  ,1.2  
9/11/2019 0:15,"-74,800  ",159  ,20.5  ,7.6  ,6.4  ,8.0  ,89  ,27.3  ,0.13  ,0.3  ,0.25  ,0.24  ,1.4  
9/11/2019 0:30,"-72,900  ",158  ,20.5  ,7.6  ,6.6  ,8.0  ,89  ,26.9  ,0.13  ,0.4  ,0.22  ,0.21  ,1.5  
9/11/2019 0:45,"-69,200  ",157  ,20.5  ,7.6  ,6.6  ,8.0  ,89  ,26.0  ,0.13  ,0.3  ,0.19  ,0.18  ,1.3  
9/11/2019 1:00,"-64,500  ",157  ,20.5  ,7.6  ,6.2  ,8.0  ,89  ,26.5  ,0.13  ,0.3  ,0.11  ,0.11  ,1.4  
9/11/2019 1:15,"-59,600  ",157  ,20.5  ,7.6  ,9.2  ,8.0  ,89  ,28.0  ,0.14  ,0.3  ,0.20  ,0.19  ,1.3  
9/11/2019 1:30,"-53,200  ",155  ,20.5  ,7.6  ,5.6  ,8.0  ,89  ,25.5  ,0.13  ,0.3  ,0.17  ,0.16  ,1.4  
9/11/2019 1:45,"-46,800  ",154  ,20.5  ,7.6  ,5.1  ,8.0  ,89  ,25.1  ,0.13  ,0.3  ,0.17  ,0.16  ,1.2  
9/11/2019 2:00,"-39,300  ",154  ,20.5  ,7.6  ,4.3  ,8.0  ,88  ,25.8  ,0.13  ,0.3  ,0.24  ,0.24  ,1.3  
9/11/2019 2:15,"-29,600  ",154  ,20.5  ,7.6  ,4.9  ,7.9  ,88  ,25.5  ,0.13  ,0.4  ,0.22  ,0.21  ,1.4  
9/11/2019 2:30,"-18,800  ",154  ,20.5  ,7.6  ,4.6  ,7.8  ,87  ,25.3  ,0.14  ,0.3  ,0.21  ,0.21  ,1.4  
9/11/2019 2:45,"-4,600  ",154  ,20.5  ,7.6  ,3.3  ,7.9  ,88  ,25.2  ,0.14  ,0.3  ,0.18  ,0.17  ,1.3  
9/11/2019 3:00,"9,950  ",154  ,20.5  ,7.6  ,3.9  ,8.0  ,89  ,25.3  ,0.13  ,0.3  ,0.19  ,0.19  ,1.4  
9/11/2019 3:15,"28,700  ",153  ,20.5  ,7.6  ,3.4  ,7.9  ,88  ,24.9  ,0.13  ,0.3  ,0.22  ,0.21  ,1.3  
9/11/2019 3:30,"50,600  ",156  ,20.4  ,7.6  ,4.9  ,8.0  ,88  ,25.9  ,0.13  ,0.3  ,0.17  ,0.16  ,1.3  
9/11/2019 3:45,"67,400  ",155  ,20.4  ,7.6  ,5.5  ,8.0  ,89  ,25.4  ,0.13  ,0.3  ,0.21  ,0.20  ,1.2  
9/11/2019 4:00,"75,300  ",155  ,20.4  ,7.6  ,5.3  ,8.0  ,89  ,25.3  ,0.13  ,0.3  ,0.33  ,0.32  ,1.1  
9/11/2019 4:15,"80,100  ",156  ,20.4  ,7.5  ,5.5  ,7.9  ,88  ,25.4  ,0.13  ,0.3  ,0.17  ,0.16  ,1.3  
9/11/2019 4:30,"80,400  ",156  ,20.4  ,7.5  ,8.2  ,7.9  ,88  ,25.1  ,0.13  ,0.3  ,0.29  ,0.28  ,1.1  
9/11/2019 4:45,"82,700  ",156  ,20.4  ,7.6  ,7.4  ,7.9  ,88  ,25.3  ,0.13  ,0.3  ,0.25  ,0.24  ,1.3  
9/11/2019 5:00,"84,300  ",156  ,20.4  ,7.6  ,5.5  ,7.9  ,88  ,25.3  ,0.13  ,0.3  ,0.27  ,0.26  ,1.4  
9/11/2019 5:15,"83,800  ",156  ,20.4  ,7.5  ,7.1  ,7.8  ,87  ,25.2  ,0.13  ,0.3  ,0.21  ,0.20  ,1.2  
9/11/2019 5:30,"84,700  ",156  ,20.4  ,7.6  ,5.5  ,7.9  ,88  ,25.3  ,0.13  ,0.4  ,0.18  ,0.18  ,1.5  
9/11/2019 5:45,"82,800  ",157  ,20.4  ,7.6  ,6.1  ,7.9  ,88  ,25.4  ,0.13  ,0.3  ,0.20  ,0.19  ,1.3  
9/11/2019 6:00,"81,500  ",158  ,20.4  ,7.6  ,7.2  ,7.9  ,88  ,25.6  ,0.13  ,0.3  ,0.30  ,0.28  ,1.1  
9/11/2019 6:15,"79,700  ",158  ,20.4  ,7.6  ,7.4  ,7.9  ,88  ,25.8  ,0.13  ,0.2  ,0.23  ,0.22  ,1.0  
9/11/2019 6:30,"77,700  ",159  ,20.4  ,7.6  ,5.1  ,7.9  ,87  ,26.0  ,0.13  ,0.3  ,0.23  ,0.22  ,1.2  
9/11/2019 6:45,"76,700  ",160  ,20.4  ,7.6  ,6.3  ,7.9  ,88  ,26.1  ,0.13  ,0.3  ,0.25  ,0.25  ,1.3  
9/11/2019 7:00,"74,700  ",162  ,20.4  ,7.6  ,7.2  ,7.9  ,88  ,26.0  ,0.12  ,0.3  ,0.32  ,0.31  ,1.4  
9/11/2019 7:15,"72,700  ",163  ,20.4  ,7.6  ,5.2  ,7.9  ,88  ,26.7  ,0.12  ,0.3  ,0.23  ,0.22  ,1.3  
9/11/2019 7:30,"69,700  ",164  ,20.4  ,7.6  ,4.7  ,7.8  ,87  ,27.1  ,0.12  ,0.2  ,0.17  ,0.16  ,1.1  
9/11/2019 7:45,"67,700  ",166  ,20.4  ,7.6  ,5.0  ,7.9  ,88  ,27.0  ,0.12  ,0.3  ,0.22  ,0.21  ,1.2  
9/11/2019 8:00,"66,700  ",166  ,20.4  ,7.6  ,4.8  ,7.9  ,87  ,27.2  ,0.12  ,0.3  ,0.20  ,0.20  ,1.3  
9/11/2019 8:15,"65,000  ",169  ,20.4  ,7.7  ,4.2  ,7.9  ,88  ,27.8  ,0.12  ,0.3  ,0.29  ,0.28  ,1.2  
9/11/2019 8:30,"63,400  ",171  ,20.4  ,7.7  ,4.3  ,7.8  ,87  ,28.0  ,0.12  ,0.2  ,0.23  ,0.22  ,1.0  
9/11/2019 8:45,"60,200  ",174  ,20.4  ,7.7  ,4.5  ,7.9  ,87  ,28.4  ,0.12  ,0.3  ,0.21  ,0.20  ,1.2  
9/11/2019 9:00,"57,000  ",174  ,20.5  ,7.7  ,4.6  ,7.9  ,87  ,28.8  ,0.11  ,0.3  ,0.23  ,0.22  ,1.2  
9/11/2019 9:15,"53,400  ",176  ,20.5  ,7.7  ,4.6  ,7.9  ,88  ,29.0  ,0.11  ,0.3  ,0.20  ,0.19  ,1.1  
9/11/2019 9:30,"49,000  ",178  ,20.5  ,7.8  ,3.8  ,7.9  ,88  ,29.4  ,0.11  ,0.3  ,0.20  ,0.20  ,1.2  
9/11/2019 9:45,"43,600  ",180  ,20.5  ,7.8  ,4.0  ,7.9  ,88  ,29.8  ,0.11  ,0.2  ,0.20  ,0.20  ,1.0  
9/11/2019 10:00,"36,800  ",184  ,20.5  ,7.8  ,4.5  ,7.9  ,87  ,30.7  ,0.10  ,0.2  ,0.24  ,0.23  ,1.1  
9/11/2019 10:15,"28,200  ",184  ,20.6  ,7.8  ,4.5  ,7.9  ,88  ,30.3  ,0.11  ,0.2  ,0.26  ,0.25  ,1.0  
9/11/2019 10:30,"16,200  ",186  ,20.6  ,7.8  ,4.8  ,7.9  ,88  ,30.7  ,0.10  ,0.3  ,0.16  ,0.15  ,1.2  
9/11/2019 10:45,"1,400  ",186  ,20.6  ,7.8  ,5.0  ,7.9  ,88  ,30.6  ,0.10  ,0.2  ,0.28  ,0.27  ,1.1  
9/11/2019 11:00,"-15,900  ",186  ,20.6  ,7.8  ,5.8  ,7.9  ,88  ,30.4  ,0.10  ,0.3  ,0.26  ,0.25  ,1.1  
9/11/2019 11:15,"-32,800  ",187  ,20.5  ,7.8  ,6.0  ,7.9  ,88  ,30.3  ,0.09  ,0.3  ,0.21  ,0.20  ,1.3  
9/11/2019 11:30,"-46,600  ",187  ,20.5  ,7.7  ,5.5  ,7.9  ,88  ,30.0  ,0.09  ,0.3  ,0.30  ,0.29  ,1.2  
9/11/2019 11:45,"-59,200  ",184  ,20.5  ,7.8  ,8.1  ,7.9  ,88  ,29.7  ,0.10  ,0.4  ,0.28  ,0.27  ,1.8  
9/11/2019 12:00,"-69,500  ",162  ,20.2  ,7.6  ,9.0  ,8.2  ,90  ,24.6  ,0.07  ,0.2  ,0.23  ,0.22  ,1.1  
9/11/2019 12:15,"-74,200  ",158  ,20.3  ,7.6  ,10.4  ,8.2  ,91  ,24.0  ,0.09  ,0.3  ,0.33  ,0.31  ,1.4  
9/11/2019 12:30,"-79,100  ",166  ,20.4  ,7.6  ,9.7  ,8.1  ,90  ,25.0  ,0.10  ,0.3  ,0.22  ,0.21  ,1.2  
9/11/2019 12:45,"-79,900  ",165  ,20.4  ,7.6  ,9.0  ,8.1  ,89  ,25.6  ,0.10  ,0.3  ,0.24  ,0.23  ,1.4  
9/11/2019 13:00,"-81,900  ",166  ,20.4  ,7.6  ,8.5  ,8.0  ,89  ,26.1  ,0.10  ,0.3  ,0.20  ,0.19  ,1.3  
9/11/2019 13:15,"-81,000  ",166  ,20.4  ,7.6  ,8.0  ,8.0  ,89  ,27.1  ,0.10  ,0.3  ,0.22  ,0.21  ,1.3  
9/11/2019 13:30,"-79,800  ",166  ,20.4  ,7.6  ,8.3  ,8.0  ,89  ,27.5  ,0.11  ,0.3  ,0.22  ,0.21  ,1.2  
9/11/2019 13:45,"-77,000  ",168  ,20.5  ,7.6  ,7.9  ,8.0  ,89  ,29.4  ,0.11  ,0.3  ,0.27  ,0.26  ,1.2  
9/11/2019 14:00,"-74,300  ",166  ,20.5  ,7.6  ,7.8  ,8.0  ,89  ,28.0  ,0.11  ,0.3  ,0.18  ,0.17  ,1.1  
9/11/2019 14:15,"-69,700  ",167  ,20.6  ,7.6  ,7.1  ,8.0  ,89  ,28.6  ,0.11  ,0.3  ,0.24  ,0.23  ,1.2  
9/11/2019 14:30,"-65,300  ",166  ,20.6  ,7.6  ,6.6  ,8.0  ,90  ,29.2  ,0.12  ,0.4  ,0.23  ,0.22  ,1.5  
9/11/2019 14:45,"-60,100  ",165  ,20.6  ,7.6  ,7.4  ,8.0  ,89  ,28.0  ,0.12  ,0.3  ,0.14  ,0.13  ,1.4  
9/11/2019 15:00,"-55,200  ",162  ,20.6  ,7.6  ,5.9  ,8.0  ,90  ,27.5  ,0.12  ,0.2  ,0.14  ,0.13  ,1.1  
9/11/2019 15:15,"-49,400  ",161  ,20.7  ,7.6  ,6.5  ,8.0  ,90  ,27.0  ,0.12  ,0.3  ,0.22  ,0.21  ,1.3  
9/11/2019 15:30,"-42,200  ",161  ,20.7  ,7.6  ,5.6  ,8.1  ,90  ,27.4  ,0.12  ,0.3  ,0.24  ,0.23  ,1.2  
9/11/2019 15:45,"-35,200  ",161  ,20.7  ,7.6  ,5.2  ,8.0  ,90  ,27.1  ,0.12  ,0.3  ,0.25  ,0.24  ,1.2  
9/11/2019 16:00,"-25,800  ",161  ,20.7  ,7.6  ,4.9  ,8.0  ,90  ,27.4  ,0.12  ,0.3  ,0.26  ,0.25  ,1.2  
9/11/2019 16:15,"-15,600  ",160  ,20.7  ,7.6  ,3.6  ,7.9  ,88  ,26.7  ,0.13  ,0.3  ,0.23  ,0.22  ,1.2  
9/11/2019 16:30,"-4,120  ",160  ,20.7  ,7.6  ,4.5  ,8.0  ,89  ,26.6  ,0.13  ,0.3  ,0.20  ,0.20  ,1.1  
9/11/2019 16:45,"9,180  ",160  ,20.7  ,7.6  ,4.0  ,8.0  ,89  ,26.4  ,0.12  ,0.3  ,0.27  ,0.26  ,1.4  
9/11/2019 17:00,"22,300  ",160  ,20.7  ,7.6  ,4.3  ,8.1  ,90  ,26.1  ,0.12  ,0.3  ,0.20  ,0.19  ,1.2  
9/11/2019 17:15,"32,700  ",160  ,20.8  ,7.6  ,4.0  ,8.1  ,90  ,26.0  ,0.12  ,0.4  ,0.16  ,0.15  ,1.6  
9/11/2019 17:30,"45,500  ",160  ,20.8  ,7.6  ,5.4  ,8.2  ,91  ,25.9  ,0.12  ,0.3  ,0.27  ,0.26  ,1.4  
9/11/2019 17:45,"65,000  ",161  ,20.7  ,7.7  ,6.8  ,8.2  ,91  ,25.7  ,0.12  ,0.3  ,0.25  ,0.25  ,1.2  
9/11/2019 18:00,"68,400  ",161  ,20.7  ,7.7  ,5.0  ,8.1  ,91  ,25.9  ,0.12  ,0.3  ,0.29  ,0.28  ,1.3  
9/11/2019 18:15,"71,300  ",162  ,20.7  ,7.6  ,6.2  ,8.2  ,91  ,25.8  ,0.12  ,0.3  ,0.22  ,0.21  ,1.3  
9/11/2019 18:30,"69,500  ",162  ,20.7  ,7.7  ,6.4  ,8.2  ,91  ,25.9  ,0.11  ,0.4  ,0.25  ,0.24  ,1.5  
9/11/2019 18:45,"67,900  ",163  ,20.7  ,7.7  ,5.9  ,8.1  ,90  ,26.0  ,0.12  ,0.3  ,0.12  ,0.12  ,1.2  
9/11/2019 19:00,"68,900  ",163  ,20.7  ,7.7  ,5.6  ,8.1  ,90  ,26.1  ,0.11  ,0.4  ,0.24  ,0.23  ,1.6  
9/11/2019 19:15,"66,900  ",163  ,20.7  ,7.7  ,5.6  ,8.2  ,91  ,26.0  ,0.11  ,0.3  ,0.21  ,0.20  ,1.3  
9/11/2019 19:30,"67,300  ",164  ,20.7  ,7.7  ,5.0  ,8.1  ,91  ,26.0  ,0.11  ,0.3  ,0.23  ,0.22  ,1.4  
9/11/2019 19:45,"64,900  ",164  ,20.6  ,7.7  ,4.7  ,8.1  ,90  ,26.1  ,0.11  ,0.3  ,0.19  ,0.18  ,1.3  
9/11/2019 20:00,"61,600  ",165  ,20.6  ,7.7  ,4.9  ,8.0  ,90  ,26.4  ,0.11  ,0.4  ,0.25  ,0.24  ,1.6  
9/11/2019 20:15,"59,100  ",166  ,20.6  ,7.7  ,5.8  ,8.1  ,90  ,26.5  ,0.11  ,0.3  ,0.27  ,0.26  ,1.4  
9/11/2019 20:30,"54,300  ",167  ,20.6  ,7.7  ,5.7  ,8.1  ,90  ,26.8  ,0.11  ,0.3  ,0.23  ,0.22  ,1.2  
9/11/2019 20:45,"50,300  ",168  ,20.6  ,7.7  ,4.8  ,8.0  ,90  ,26.9  ,0.11  ,0.2  ,0.25  ,0.24  ,1.1  
9/11/2019 21:00,"44,200  ",169  ,20.6  ,7.7  ,4.8  ,8.1  ,90  ,27.1  ,0.10  ,0.3  ,0.24  ,0.23  ,1.3  
9/11/2019 21:15,"36,000  ",170  ,20.7  ,7.7  ,3.7  ,8.1  ,90  ,27.4  ,0.10  ,0.3  ,0.28  ,0.26  ,1.4  
9/11/2019 21:30,"28,600  ",170  ,20.6  ,7.7  ,5.8  ,8.1  ,90  ,27.0  ,0.11  ,0.3  ,0.20  ,0.20  ,1.4  
9/11/2019 21:45,"19,700  ",171  ,20.7  ,7.7  ,6.0  ,8.1  ,90  ,27.2  ,0.11  ,0.3  ,0.27  ,0.26  ,1.3  
9/11/2019 22:00,"8,880  ",170  ,20.6  ,7.7  ,4.7  ,8.1  ,90  ,27.0  ,0.10  ,0.3  ,0.20  ,0.20  ,1.2  
9/11/2019 22:15,"-7,830  ",168  ,20.6  ,7.6  ,4.6  ,8.1  ,90  ,26.9  ,0.11  ,0.3  ,0.19  ,0.19  ,1.2  
9/11/2019 22:30,"-24,500  ",170  ,20.7  ,7.7  ,5.1  ,8.1  ,91  ,28.5  ,0.11  ,0.3  ,0.24  ,0.23  ,1.4  
9/11/2019 22:45,"-39,900  ",171  ,20.7  ,7.7  ,5.6  ,8.2  ,91  ,28.8  ,0.11  ,0.3  ,0.31  ,0.30  ,1.2  
9/11/2019 23:00,"-51,300  ",170  ,20.7  ,7.6  ,6.0  ,8.1  ,91  ,28.9  ,0.11  ,0.3  ,0.29  ,0.28  ,1.4  
9/11/2019 23:15,"-64,900  ",165  ,20.6  ,7.6  ,7.0  ,8.2  ,91  ,27.0  ,0.11  ,0.3  ,0.18  ,0.17  ,1.3  
9/11/2019 23:30,"-69,800  ",162  ,20.6  ,7.6  ,7.4  ,8.2  ,91  ,26.5  ,0.10  ,0.3  ,0.19  ,0.18  ,1.4  
