Survey.x,StationCode,Latitude,Longitude,Intersect,geometry,RegionMult,Region
EDSM,19-35-RV02,38.10735,-121.71641,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-35-USSC01,38.51406,-121.58512,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,19-35-USSC02,38.55927,-121.56516,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,19-49-CS01,38.2595,-121.74789,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-CS02,38.24004,-121.68634,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-CS04,38.24931,-121.67285,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-CS05,38.30166,-121.69302,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-CS07,38.25096,-121.71779,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-CS08,38.24183,-121.6811,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-LSSC01,38.35765,-121.63684,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-49-LSSC02,38.33051,-121.64879,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-LSSC03,38.46571,-121.58771,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-49-LSSC04,38.18754,-121.65905,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-49-LSSC05,38.38795,-121.6235,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-49-LSSC06,38.26479,-121.66485,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-49-RV01,38.09678,-121.73165,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-49-RV02,38.10028,-121.70899,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-49-RV03,38.14229,-121.69232,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-50-CS02,38.23186,-121.67656,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-50-CS04,38.25692,-121.73284,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-50-CS05,38.24739,-121.67606,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-50-CS06,38.42606,-121.61167,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-50-CS08,38.25724,-121.73732,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-50-CS09,38.26977,-121.66737,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-50-LSSC01,38.18555,-121.66045,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-50-LSSC02,38.37447,-121.62987,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-50-LSSC03,38.31564,-121.651,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-50-LSSC04,38.2343,-121.67357,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-50-LSSC05,38.36716,-121.63356,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-50-RV01,38.15751,-121.68242,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-50-RV02,38.11571,-121.69814,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-50-RV03,38.1128,-121.70044,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-50-USSC01,38.50718,-121.58481,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,19-51-CS01,38.25839,-121.74469,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-51-CS02,38.25355,-121.72549,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-51-CS04,38.25628,-121.67131,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-51-CS05,38.26897,-121.69246,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-51-CS06,38.2492,-121.68798,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-51-CS07,38.28685,-121.69305,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-51-LSSC01,38.1825,-121.66376,Y,"c(617029.494195059, 4226907.77030508)",LowerSacRiver,Downstream
EDSM,19-51-LSSC02,38.46605,-121.5871,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-51-LSSC03,38.32286,-121.65022,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-51-LSSC04,38.20425,-121.65651,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-51-RV01,38.13625,-121.68974,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-51-RV02,38.11117,-121.70176,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-51-RV03,38.11767,-121.70626,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-51-RV04,38.09629,-121.72149,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-51-USSC01,38.56163,-121.55257,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,19-51-USSC02,38.49685,-121.58452,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,19-52-CS01,38.31856,-121.69288,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-52-CS02,38.2527,-121.68694,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-52-CS03,38.26445,-121.69112,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-52-CS04,38.27266,-121.66586,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-52-CS05,38.25977,-121.74724,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-52-CS06,38.24147,-121.68652,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-52-LSSC01,38.22638,-121.67385,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-52-LSSC02,38.45659,-121.59103,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-52-LSSC03,38.3834,-121.6257,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-52-LSSC04,38.23316,-121.67454,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-52-RV01,38.10313,-121.68523,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-52-RV02,38.13633,-121.69082,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-52-USSC01,38.55955,-121.56675,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,19-52-USSC02,38.49191,-121.58468,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,19-53-CS01,38.30482,-121.72999,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-53-CS02,38.24648,-121.70158,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-53-CS03,38.25614,-121.73455,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-53-LSSC01,38.28807,-121.65853,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-53-LSSC02,38.4142,-121.61171,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-53-LSSC03,38.18158,-121.66368,Y,"c(617037.973083346, 4226805.78564576)",LowerSacRiver,Downstream
EDSM,19-53-LSSC04,38.25268,-121.66831,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,19-53-LSSC05,38.43663,-121.60033,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,19-53-RV04,38.10222,-121.7228,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,19-53-USSC01,38.48014,-121.58477,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-01-CS04,38.25873,-121.67155,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-01-CS05,38.2829,-121.71421,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-01-CS06,38.27437,-121.69427,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-01-CS08,38.29407,-121.6671,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-01-RV01,38.16706,-121.67445,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-01-RV02,38.09531,-121.725,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-01-RV03,38.14146,-121.6893,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-02-CS01,38.23645,-121.68288,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-CS02,38.2793,-121.66474,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-CS04,38.27152,-121.70411,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-CS05,38.31394,-121.65537,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-CS06,38.29749,-121.72908,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-CS07,38.24929,-121.68674,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-CS08,38.26145,-121.69122,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-CS14,38.30359,-121.6931,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-LSSC01,38.18151,-121.6647,Y,"c(616948.747207804, 4226796.73049852)",LowerSacRiver,Downstream
EDSM,20-02-LSSC02,38.33193,-121.64839,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-02-LSSC03,38.19345,-121.65626,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-02-RV01,38.16064,-121.68067,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-02-RV02,38.14544,-121.69159,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-02-RV03,38.08323,-121.71952,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-02-RV04,38.15431,-121.68707,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-02-USSC01,38.56126,-121.54791,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-02-USSC02,38.52058,-121.5842,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-02-USSC03,38.56001,-121.56602,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-03-CS01,38.38487,-121.62863,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-03-CS02,38.25842,-121.69418,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-03-CS03,38.29611,-121.69294,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-03-CS04,38.28946,-121.6666,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-03-CS05,38.31608,-121.65495,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-03-CS06,38.27002,-121.69427,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-03-LSSC01,38.21478,-121.67005,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-03-LSSC02,38.41231,-121.61233,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-03-LSSC03,38.24898,-121.66991,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-03-LSSC04,38.23395,-121.67405,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-03-LSSC05,38.43413,-121.60121,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-03-RV01,38.08229,-121.72562,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-03-RV02,38.09557,-121.73539,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-03-RV03,38.12584,-121.69851,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-03-USSC01,38.50154,-121.58474,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-04-CS01,38.41605,-121.61424,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-04-CS03,38.28248,-121.71396,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-04-CS04,38.23521,-121.67767,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-04-CS05,38.32199,-121.65361,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-04-CS08,38.3105,-121.66731,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-04-CS09,38.25803,-121.69162,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-04-LSSC01,38.23031,-121.67279,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-04-LSSC02,38.41383,-121.61096,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-04-LSSC03,38.2606,-121.66592,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-04-LSSC04,38.22345,-121.67284,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-04-LSSC05,38.44709,-121.59573,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-04-RV01,38.16625,-121.67855,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-04-RV02,38.09123,-121.72907,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-04-RV03,38.12449,-121.69159,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-04-RV04,38.11257,-121.70297,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-04-USSC01,38.48471,-121.58434,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-05-CS01,38.26036,-121.669,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-05-CS02,38.23143,-121.67631,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-05-CS03,38.27053,-121.7021,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-05-CS04,38.25957,-121.75529,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-05-CS05,38.24285,-121.68484,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-05-CS06,38.23623,-121.68082,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-05-LSSC01,38.29281,-121.65762,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-05-LSSC02,38.21182,-121.66515,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-05-LSSC03,38.43063,-121.60392,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-05-RV01,38.16459,-121.67898,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-05-RV02,38.10738,-121.71488,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-05-RV03,38.1768,-121.66782,Y,"c(616682.991066926, 4226270.16365408)",LowerSacRiver,Downstream
EDSM,20-05-RV04,38.08371,-121.73616,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-05-RV05,38.09628,-121.72919,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-05-USSC01,38.53494,-121.58455,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-05-USSC02,38.56434,-121.55292,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-05-USSC03,38.5471,-121.58208,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-05-USSC04,38.55666,-121.57333,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-06-CS01,38.24161,-121.68145,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-06-CS02,38.25944,-121.74213,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-06-CS03,38.24835,-121.7109,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-06-CS04,38.28165,-121.69321,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-06-CS05,38.25508,-121.67162,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-06-CS06,38.2597,-121.76269,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-06-LSSC01,38.24628,-121.67017,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-06-LSSC02,38.20896,-121.6628,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-06-LSSC03,38.47093,-121.5845,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-06-LSSC04,38.35687,-121.63765,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-06-RV01,38.15972,-121.68033,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-06-RV02,38.10507,-121.70922,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-06-RV03,38.17578,-121.66953,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-06-RV04,38.09696,-121.73029,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-06-USSC01,38.48043,-121.58403,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-06-USSC02,38.56344,-121.55067,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-07-CS01,38.25653,-121.73784,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-07-CS02,38.25464,-121.68814,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-07-CS04,38.25908,-121.67056,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-07-CS07,38.25158,-121.72413,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-07-CS08,38.24162,-121.68033,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-07-CS10,38.26998,-121.7037,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-07-LSSC01,38.41114,-121.61285,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-07-LSSC02,38.20079,-121.6564,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-07-LSSC03,38.35041,-121.64092,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-07-LSSC04,38.27235,-121.66302,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-07-RV01,38.13877,-121.69308,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-07-RV02,38.09096,-121.73636,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-07-USSC01,38.56085,-121.56066,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-07-USSC02,38.50811,-121.58443,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-07-USSC03,38.56353,-121.55152,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-08-CS01,38.31799,-121.65439,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-CS02,38.26537,-121.69582,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-CS03,38.25527,-121.72505,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-CS04,38.28888,-121.66544,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-CS05,38.32271,-121.68479,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-CS06,38.26111,-121.69473,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-LSSC01,38.28509,-121.65926,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-LSSC02,38.4327,-121.60324,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-08-LSSC03,38.18216,-121.66522,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-08-LSSC04,38.26065,-121.66608,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-08-LSSC05,38.35645,-121.63716,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-08-RV01,38.15895,-121.68653,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-08-RV02,38.108,-121.71485,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-08-RV03,38.14575,-121.6853,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-08-USSC01,38.55511,-121.57509,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-09-CS01,38.23414,-121.67811,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-CS02,38.28696,-121.66294,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-CS03,38.25789,-121.73788,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-CS05,38.23446,-121.68186,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-CS06,38.3074,-121.66733,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-CS07,38.2567,-121.7356,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-CS08,38.254,-121.68702,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-LSSC01,38.47405,-121.58442,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-09-LSSC02,38.2509,-121.66886,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-09-LSSC03,38.21917,-121.6731,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-09-LSSC04,38.38824,-121.62349,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-09-RV01,38.17532,-121.67079,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-09-RV02,38.15524,-121.68913,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-09-RV03,38.09364,-121.73221,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-09-RV04,38.10734,-121.68364,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-09-RV05,38.13555,-121.69464,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-09-USSC01,38.56172,-121.55556,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-09-USSC02,38.49334,-121.58404,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-10-CS01,38.33616,-121.66872,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-10-CS02,38.25637,-121.72564,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-10-CS03,38.27938,-121.71206,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-10-CS04,38.24665,-121.67298,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-10-CS05,38.26255,-121.7789,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-10-CS06,38.24965,-121.71276,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-10-LSSC01,38.21985,-121.67181,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-10-LSSC02,38.37513,-121.62909,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-10-LSSC03,38.18851,-121.65957,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-10-RV01,38.16277,-121.68158,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-10-RV02,38.13223,-121.6923,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-10-RV03,38.09571,-121.70746,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-10-USSC01,38.49418,-121.58452,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-10-USSC02,38.5614,-121.55168,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-10-USSC03,38.47498,-121.58469,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-11-CS01,38.32475,-121.66749,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-11-CS03,38.2506,-121.71859,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-11-CS04,38.24261,-121.67393,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-11-CS05,38.31468,-121.69337,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-11-CS06,38.27285,-121.70535,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-11-CS07,38.25096,-121.68827,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-11-CS08,38.24659,-121.67732,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-11-LSSC01,38.18444,-121.66323,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-11-LSSC02,38.44178,-121.59906,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-11-LSSC03,38.21436,-121.67003,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-11-LSSC04,38.39554,-121.62026,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-11-RV01,38.16877,-121.6746,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-11-RV02,38.15401,-121.68557,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-11-RV03,38.08164,-121.73202,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-11-RV04,38.13774,-121.69388,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-11-RV05,38.11002,-121.69281,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-11-USSC01,38.56528,-121.55197,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-11-USSC02,38.48892,-121.58518,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-11-USSC03,38.56116,-121.55082,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-12-CS01,38.32033,-121.66717,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-12-CS02,38.25821,-121.73849,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-12-CS03,38.24102,-121.68761,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-12-CS04,38.3143,-121.66713,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-12-CS05,38.32239,-121.69299,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-12-CS06,38.26496,-121.69869,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-12-LSSC01,38.35352,-121.6389,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-12-LSSC02,38.21575,-121.67026,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-12-LSSC03,38.45964,-121.59039,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-12-LSSC04,38.32788,-121.64879,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-12-LSSC05,38.37769,-121.62783,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-12-RV01,38.15944,-121.68508,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-12-RV02,38.14242,-121.6876,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-12-RV03,38.08966,-121.70905,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-12-USSC01,38.48975,-121.58387,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-12-USSC02,38.56213,-121.54937,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-13-CS01,38.25567,-121.67113,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-CS02,38.23455,-121.67973,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-CS03,38.3078,-121.69272,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-CS04,38.27547,-121.69462,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-CS05,38.24154,-121.68313,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-CS06,38.33105,-121.66717,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-LSSC01,38.23693,-121.67362,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-LSSC02,38.40027,-121.61815,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-13-LSSC03,38.26519,-121.66488,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-13-LSSC04,38.45791,-121.59099,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-13-LSSC05,38.19325,-121.65637,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-13-LSSC06,38.44735,-121.59628,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-13-RV01,38.09023,-121.68494,N,"c(NA, NA)",LowerSacRiver,Downstream
