"","long_station_name","short_station_name","sample_code","collection_date","analyte","result","rpt_limit","units","sample_type","date","month","day","year","time","rel_to_rpt_limit","period","wy_type","action_type","region"
"4264","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Dissolved Organic Nitrogen",0.16,"0.1","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4265","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Dissolved ortho-Phosphate",0.068,"0.05","mg/L as P","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4266","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Pheophytin a",0.84,"0.5","ug/L","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4267","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Total Phosphorus",0.07,"0.01","mg/L as P","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4268","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Dissolved Silica (SiO2)",14.8,"0.1","mg/L","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4269","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Total Dissolved Solids",84,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4270","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Total Suspended Solids",4.8,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4271","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Volatile Suspended Solids",1,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4272","Liberty at Approx Center South End","LIB","ES0720B0210",2020-07-27 10:40:00,"Total Kjeldahl Nitrogen",0.3,"0.1","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","10:40:00","Above","Before","dry","NM","Downstream"
"4273","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved Ammonia",0.05,"0.05","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4274","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved Calcium",11.5,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4275","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved Chloride",7,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4276","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Chlorophyll a",1.03,"0.5","ug/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4277","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved Nitrate + Nitrite",0.094,"0.05","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4278","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved Organic Carbon",2.2,"0.5","mg/L as C","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4279","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Total Organic Carbon",2.2,"0.5","mg/L as C","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4280","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved Organic Nitrogen",0.16,"0.1","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4281","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved ortho-Phosphate",0.075,"0.05","mg/L as P","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4282","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Pheophytin a",0.5,"0.5","ug/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Below","Before","dry","NM","Downstream"
"4283","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Total Phosphorus",0.08,"0.01","mg/L as P","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4284","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Dissolved Silica (SiO2)",12.4,"0.1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4285","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Total Dissolved Solids",88,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4286","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Total Suspended Solids",6.3,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4287","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Volatile Suspended Solids",1.2,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4288","Below Base of Toe Drain in Prospect Slough","BL5","ES0720B0209",2020-07-27 11:15:00,"Total Kjeldahl Nitrogen",0.255,"0.1","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:15:00","Above","Before","dry","NM","Downstream"
"4289","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved Ammonia",0.05,"0.05","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Below","Before","dry","NM","Upstream"
"4290","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved Calcium",11.5,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4291","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved Chloride",7,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4292","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Chlorophyll a",1.24,"0.5","ug/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4293","Toe Drain at Rotary Screw Trap","STTD","ES0720B0214",2020-07-27 11:55:00,"Chlorophyll a",0.87,"0.5","ug/L","Replicate (Split), Spec. Analyte(s)",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4294","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved Nitrate + Nitrite",0.05,"0.05","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Below","Before","dry","NM","Upstream"
"4295","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved Organic Carbon",3.1,"0.5","mg/L as C","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4296","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Total Organic Carbon",3.1,"0.5","mg/L as C","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4297","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved Organic Nitrogen",0.25,"0.1","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4298","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved ortho-Phosphate",0.112,"0.05","mg/L as P","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4299","Toe Drain at Rotary Screw Trap","STTD","ES0720B0214",2020-07-27 11:55:00,"Pheophytin a",0.65,"0.5","ug/L","Replicate (Split), Spec. Analyte(s)",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4300","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Pheophytin a",0.73,"0.5","ug/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4301","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Total Phosphorus",0.13,"0.01","mg/L as P","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4302","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Dissolved Silica (SiO2)",8.8,"0.1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4303","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Total Dissolved Solids",100,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4304","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Total Suspended Solids",14.8,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4305","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Volatile Suspended Solids",3,"1","mg/L","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4306","Toe Drain at Rotary Screw Trap","STTD","ES0720B0208",2020-07-27 11:55:00,"Total Kjeldahl Nitrogen",0.3,"0.1","mg/L as N","Normal Sample",2020-07-27,7,27,"2020","11:55:00","Above","Before","dry","NM","Upstream"
"4307","Blank; Equipment","Blank; Equipment","ES0720B0217",2020-07-27 15:00:00,"Dissolved Ammonia",0.05,"0.05","mg/L as N","Blank; Equipment",2020-07-27,7,27,"2020","15:00:00","Below","Before","dry","NM","Blanks"
"4308","Blank; Equipment","Blank; Equipment","ES0720B0217",2020-07-27 15:00:00,"Dissolved Nitrate + Nitrite",0.05,"0.05","mg/L as N","Blank; Equipment",2020-07-27,7,27,"2020","15:00:00","Below","Before","dry","NM","Blanks"
"4309","Blank; Equipment","Blank; Equipment","ES0720B0217",2020-07-27 15:00:00,"Dissolved Organic Nitrogen",0.1,"0.1","mg/L as N","Blank; Equipment",2020-07-27,7,27,"2020","15:00:00","Below","Before","dry","NM","Blanks"
"4310","Blank; Equipment","Blank; Equipment","ES0720B0217",2020-07-27 15:00:00,"Dissolved ortho-Phosphate",0.05,"0.05","mg/L as P","Blank; Equipment",2020-07-27,7,27,"2020","15:00:00","Below","Before","dry","NM","Blanks"
"4311","Blank; Equipment","Blank; Equipment","ES0720B0217",2020-07-27 15:00:00,"Total Phosphorus",0.01,"0.01","mg/L as P","Blank; Equipment",2020-07-27,7,27,"2020","15:00:00","Below","Before","dry","NM","Blanks"
"4312","Blank; Equipment","Blank; Equipment","ES0720B0217",2020-07-27 15:00:00,"Total Kjeldahl Nitrogen",0.1,"0.1","mg/L as N","Blank; Equipment",2020-07-27,7,27,"2020","15:00:00","Below","Before","dry","NM","Blanks"
"4313","Davis Wastewater Discharge at Toe Drain","DWW","ES0720B0205",2020-07-28 07:54:00,"Dissolved Ammonia",0.05,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","07:54:00","Above","Before","dry","NM","Upstream"
"4314","Davis Wastewater Discharge at Toe Drain","DWW","ES0720B0205",2020-07-28 07:54:00,"Dissolved Nitrate + Nitrite",0.433,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","07:54:00","Above","Before","dry","NM","Upstream"
"4315","Davis Wastewater Discharge at Toe Drain","DWW","ES0720B0205",2020-07-28 07:54:00,"Dissolved ortho-Phosphate",0.415,"0.05","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","07:54:00","Above","Before","dry","NM","Upstream"
"4316","Davis Wastewater Discharge at Toe Drain","DWW","ES0720B0205",2020-07-28 07:54:00,"Total Phosphorus",0.56,"0.05","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","07:54:00","Above","Before","dry","NM","Upstream"
"4317","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved Ammonia",0.06,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4318","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved Calcium",34,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4319","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved Chloride",14.6,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4320","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Chlorophyll a",7.8,"0.5","ug/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4321","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved Nitrate + Nitrite",0.129,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4322","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved Organic Carbon",5.7,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4323","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Total Organic Carbon",5.6,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4324","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved Organic Nitrogen",0.5,"0.1","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4325","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved ortho-Phosphate",0.103,"0.05","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4326","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Pheophytin a",2.79,"0.5","ug/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4327","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Total Phosphorus",0.17,"0.01","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4328","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Dissolved Silica (SiO2)",22.5,"0.1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4329","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Total Dissolved Solids",332,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4330","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Total Suspended Solids",20.9,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4331","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Volatile Suspended Solids",4.5,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4332","Ridge Cut Slough at Knights Landing","RCS","ES0720B0202",2020-07-28 08:43:00,"Total Kjeldahl Nitrogen",0.7,"0.1","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:43:00","Above","Before","dry","NM","Upstream"
"4333","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Ammonia",0.05,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Below","Before","dry","NM","Upstream"
"4334","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Calcium",26,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4335","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Chloride",24,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4336","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Chlorophyll a",40,"0.5","ug/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4337","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Nitrate + Nitrite",0.3,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4338","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Organic Carbon",6.9,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4339","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Organic Carbon",6.9,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4340","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Total Organic Carbon",6.9,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4341","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Total Organic Carbon",6.8,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4342","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Organic Nitrogen",0.7,"0.1","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4343","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved ortho-Phosphate",0.509,"0.05","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4344","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Pheophytin a",18.08,"0.5","ug/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4345","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Total Phosphorus",0.55,"0.05","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4346","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Dissolved Silica (SiO2)",15.1,"0.1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4347","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Total Dissolved Solids",277,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4348","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Total Suspended Solids",96.7,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4349","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Total Suspended Solids",100,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4350","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Volatile Suspended Solids",18,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4351","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Volatile Suspended Solids",18,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4352","Toe Drain at Interstate 80","I80","ES0720B0206",2020-07-28 08:59:00,"Total Kjeldahl Nitrogen",1.1,"0.1","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","08:59:00","Above","Before","dry","NM","Upstream"
"4353","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved Ammonia",0.05,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Below","Before","dry","NM","Upstream"
"4354","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved Calcium",16,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4355","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved Chloride",17.5,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4356","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0215",2020-07-28 10:29:00,"Chlorophyll a",9.39,"0.5","ug/L","Replicate (Split), Spec. Analyte(s)",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4357","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Chlorophyll a",9.4,"0.5","ug/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4358","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved Nitrate + Nitrite",0.05,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Below","Before","dry","NM","Upstream"
"4359","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved Organic Carbon",4.7,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4360","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Total Organic Carbon",4.4,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4361","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved Organic Nitrogen",0.38,"0.1","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4362","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved ortho-Phosphate",0.205,"0.05","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4363","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0215",2020-07-28 10:29:00,"Pheophytin a",3.1,"0.5","ug/L","Replicate (Split), Spec. Analyte(s)",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4364","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Pheophytin a",3.17,"0.5","ug/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4365","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Total Phosphorus",0.24,"0.01","mg/L as P","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4366","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Dissolved Silica (SiO2)",11.5,"0.1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4367","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Total Dissolved Solids",195,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4368","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Total Suspended Solids",26.7,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4369","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Volatile Suspended Solids",5,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4370","Yolo Bypass Toe Drain Below Lisbon Weir","LIS","ES0720B0207",2020-07-28 10:29:00,"Total Kjeldahl Nitrogen",0.5,"0.1","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","10:29:00","Above","Before","dry","NM","Upstream"
"4371","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Dissolved Ammonia",0.05,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Below","Before","dry","NM","Upstream"
"4372","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Dissolved Calcium",34,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Above","Before","dry","NM","Upstream"
"4373","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Dissolved Chloride",63,"1","mg/L","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Above","Before","dry","NM","Upstream"
"4374","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Chlorophyll a",15.18,"0.5","ug/L","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Above","Before","dry","NM","Upstream"
"4375","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Dissolved Nitrate + Nitrite",1.28,"0.05","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Above","Before","dry","NM","Upstream"
"4376","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Dissolved Organic Carbon",8.2,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Above","Before","dry","NM","Upstream"
"4377","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Total Organic Carbon",7.9,"0.5","mg/L as C","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Above","Before","dry","NM","Upstream"
"4378","Toe Drain at County Road 22","RD22","ES0720B0204",2020-07-28 10:33:00,"Dissolved Organic Nitrogen",0.88,"0.1","mg/L as N","Normal Sample",2020-07-28,7,28,"2020","10:33:00","Above","Before","dry","NM","Upstream"
