Date,LIS_DailyAvgInstFlow,LIS_DailyAvgNetFlow,SR_DailyAvgNetFlow
2019-10-05,-31.5,-37.6,18600
2019-10-06,-10.9,-25.8,17900
2019-10-07,-14.2,-25.4,17500
2019-10-08,-29.7,-32.9,17000
2019-10-09,-30.2,-18.7,16300
2019-10-10,4.71,0.381,15300
2019-10-11,-12.5,-13.7,14200
2019-10-12,-53.1,-48.3,13400
2019-10-13,-78.2,-71.7,12900
2019-10-14,-80.5,-76.1,12600
2019-10-15,-81.3,-78,12400
2019-10-16,-97.3,-88.7,12000
2019-10-17,-102,-92.2,12500
2019-10-18,-67.5,-68.8,12900
2019-10-19,-48,-47.9,12700
2019-10-20,-37.7,-38.9,12500
2019-10-21,-24.5,-39.4,13000
2019-10-22,-37.1,-50.1,13100
2019-10-23,-39.4,-52.2,12700
2019-10-24,-56.1,-57.2,12200
2019-10-25,-74.3,-68.2,12000
2019-10-26,-86.1,-60.9,12300
2019-10-27,-6.88,-30.4,12100
2019-10-28,-78.9,-56.5,11500
2019-10-29,-35.1,-38.3,12200
2019-10-30,-28.9,-26.2,12300
2019-10-31,-43.8,-38.6,11600
2019-11-01,-56.5,-51.4,11100
2019-11-02,-59.9,-59.6,11300
2019-11-03,-66.3,-66.5,11000
2019-11-04,-46.8,-62.9,10500
2019-11-05,-42.6,-57.1,10000
2019-11-06,-57,-59.8,9700
2019-11-07,-63.6,-60.1,9620
2019-11-08,-53.5,-49,9620
2019-11-09,-33.3,-35.1,9650
2019-11-10,-37.5,-33.6,9710
2019-11-11,-29.4,-31.5,9760
2019-11-12,-59.7,-58.3,9970
2019-11-13,-120,-108,10100
2019-11-14,-122,-113,10200
2019-11-15,-82.8,-85.6,10500
2019-11-16,-93,-87,10600
2019-11-17,-93.2,-92.3,10600
2019-11-18,-98.9,-94.1,10500
2019-11-19,-64,NA,10800
2019-11-20,NA,NA,11200
2019-11-21,-26.8,NA,11000
2019-11-22,-35.8,-33.1,11000
2019-11-23,-40.2,-38,10800
2019-11-24,-50.8,-43.3,10800
2019-11-25,-21,-17.1,11000
2019-11-26,11.3,6.97,10700
2019-11-27,-11.6,2.85,10900
2019-11-28,15.3,17.5,11600
2019-11-29,14.3,22.1,12000
2019-11-30,40.6,56.4,12400
2019-12-01,266,320,13300
2019-12-02,916,788,16700
2019-12-03,752,740,19200
2019-12-04,448,475,20600
2019-12-05,379,382,21000
2019-12-06,316,325,20100
2019-12-07,338,335,19500
2019-12-08,346,338,20100
2019-12-09,284,300,21600
2019-12-10,332,322,23700
2019-12-11,312,313,23400
2019-12-12,283,284,21500
2019-12-13,252,260,20000
2019-12-14,238,246,20000
2019-12-15,240,237,20800
2019-12-16,230,223,21000
2019-12-17,210,211,20300
2019-12-18,210,211,19300
2019-12-19,222,210,18400
2019-12-20,173,172,17600
2019-12-21,133,141,17000
2019-12-22,184,187,17200
2019-12-23,266,254,18100
2019-12-24,246,249,19300
2019-12-25,227,233,20500
2019-12-26,218,220,20400
2019-12-27,186,191,19500
2019-12-28,161,165,18700
2019-12-29,159,158,18100
2019-12-30,160,162,17600
2019-12-31,180,172,17200
2020-01-01,187,182,16600
2020-01-02,179,177,16000
2020-01-03,168,165,15600
2020-01-04,140,145,15000
2020-01-05,145,145,14700
2020-01-06,156,154,14500
2020-01-07,158,156,14300
2020-01-08,143,152,14500
2020-01-09,203,210,15000
2020-01-10,294,276,15200
2020-01-11,230,242,15100
2020-01-12,217,221,15100
2020-01-13,210,207,14900
2020-01-14,178,178,14800
2020-01-15,151,151,14700
2020-01-16,172,176,14400
2020-01-17,248,236,14900
2020-01-18,242,240,15200
2020-01-19,231,234,16300
2020-01-20,249,246,16500
2020-01-21,261,260,16000
2020-01-22,259,263,15500
2020-01-23,268,268,15100
2020-01-24,271,274,15800
2020-01-25,281,285,16900
2020-01-26,308,302,17300
2020-01-27,300,295,18700
2020-01-28,266,274,22300
2020-01-29,309,301,24500
2020-01-30,307,302,23400
2020-01-31,254,260,21400
2020-02-01,251,250,19500
2020-02-02,255,257,18200
2020-02-03,264,NA,17600
2020-02-04,NA,NA,16900
2020-02-05,NA,NA,16400
2020-02-06,NA,NA,16000
2020-02-07,NA,NA,15400
2020-02-08,NA,NA,15000
2020-02-09,NA,NA,14600
2020-02-10,NA,NA,13700
2020-02-11,NA,NA,13200
2020-02-12,NA,NA,13000
2020-02-13,NA,NA,12700
2020-02-14,NA,NA,12800
2020-02-15,NA,NA,13000
2020-02-16,NA,NA,13000
2020-02-17,NA,NA,12700
2020-02-18,NA,NA,12000
2020-02-19,NA,NA,11700
2020-02-20,NA,NA,11500
2020-02-21,179,NA,11200
2020-02-22,163,172,11100
2020-02-23,186,180,11500
2020-02-24,172,171,11900
2020-02-25,163,163,11900
2020-02-26,165,165,12000
2020-02-27,162,NA,12000
2020-02-28,NA,NA,11800
2020-02-29,NA,NA,11700
2020-03-01,NA,NA,12100
2020-03-02,NA,NA,12000
2020-03-03,NA,NA,11800
2020-03-04,NA,NA,11900
2020-03-05,NA,NA,11900
2020-03-06,NA,NA,12100
2020-03-07,NA,NA,12300
2020-03-08,NA,NA,12200
2020-03-09,NA,NA,11900
2020-03-10,NA,NA,11500
2020-03-11,NA,NA,11000
2020-03-12,NA,NA,10700
2020-03-13,NA,NA,10600
2020-03-14,NA,NA,11000
2020-03-15,NA,NA,11300
2020-03-16,NA,NA,12000
2020-03-17,NA,NA,12700
2020-03-18,NA,NA,12800
2020-03-19,NA,NA,13100
2020-03-20,104,NA,14000
2020-03-21,125,122,14200
2020-03-22,127,125,13300
2020-03-23,104,118,12500
2020-03-24,146,138,12200
2020-03-25,135,134,11900
2020-03-26,128,124,11900
2020-03-27,112,116,11900
2020-03-28,127,124,11900
2020-03-29,148,160,11700
2020-03-30,233,219,11700
2020-03-31,221,220,12000
2020-04-01,192,191,12600
2020-04-02,160,163,12700
2020-04-03,149,147,12300
2020-04-04,142,151,12300
2020-04-05,192,191,13600
2020-04-06,232,224,16700
2020-04-07,219,221,19500
2020-04-08,226,226,19000
2020-04-09,244,233,17100
2020-04-10,205,211,15200
2020-04-11,194,197,14100
2020-04-12,197,194,13500
2020-04-13,181,184,13100
2020-04-14,173,171,12800
2020-04-15,147,146,12000
2020-04-16,136,138,11000
2020-04-17,153,151,10300
2020-04-18,138,139,10300
2020-04-19,130,131,10000
2020-04-20,143,146,9600
2020-04-21,153,153,9200
2020-04-22,148,150,8910
2020-04-23,172,169,8800
2020-04-24,173,161,8610
2020-04-25,102,116,8370
2020-04-26,131,127,8530
2020-04-27,130,133,8850
2020-04-28,131,127,8530
2020-04-29,113,112,8260
2020-04-30,99.2,96.8,8440
2020-05-01,63.5,61.9,8430
2020-05-02,30.3,35.8,8440
2020-05-03,35,38.6,8400
2020-05-04,51.5,51.6,8230
2020-05-05,69.9,62.1,8110
2020-05-06,60.5,53.2,8600
2020-05-07,17.5,23.9,8250
2020-05-08,9.58,4.75,7880
2020-05-09,-15.8,-8.35,7770
2020-05-10,-13.4,4.64,7890
2020-05-11,68.8,54.5,8550
2020-05-12,71,72.2,9350
2020-05-13,79.6,69.8,10500
2020-05-14,54.4,56.8,11300
2020-05-15,42.4,39.1,11600
2020-05-16,17.7,17.1,11700
2020-05-17,11.3,6.9,12100
2020-05-18,-0.698,4.45,12900
2020-05-19,12.1,10.8,13800
2020-05-20,26.8,21.2,15000
2020-05-21,16.1,13.6,15700
2020-05-22,-17.4,-12.9,15100
2020-05-23,-52.7,-50.8,13700
2020-05-24,-98.7,-88.3,12400
2020-05-25,-82.3,-88,11200
2020-05-26,-90.6,-89.7,10300
2020-05-27,-87.5,-89.1,9550
2020-05-28,-87.5,-97.6,9220
2020-05-29,-134,-111,9560
2020-05-30,-33.2,-56.2,10500
2020-05-31,-43.6,-45.4,11100
2020-06-01,-58.4,-56.9,11800
2020-06-02,-66.1,-59.7,12400
2020-06-03,-20.6,-35.7,12600
2020-06-04,-63.5,-69.7,12200
2020-06-05,-140,-115,11600
2020-06-06,-71.1,-62.5,11800
2020-06-07,2.43,3.55,12000
2020-06-08,22.1,14.9,11900
2020-06-09,-16.9,-11.3,11600
2020-06-10,-21,-27,11500
2020-06-11,-49.5,-44.5,11500
2020-06-12,-56.1,-49.9,11400
2020-06-13,-9.55,-26.8,11800
2020-06-14,-35.8,-25.7,12100
2020-06-15,-0.332,-9.52,12400
2020-06-16,-9.88,-6.84,13100
2020-06-17,-0.992,-10.9,13300
2020-06-18,-40.7,-39.6,13100
2020-06-19,-51.3,-60.5,12800
2020-06-20,-61.8,-55.1,12700
2020-06-21,-37,-35.6,12700
2020-06-22,-36,-39.3,12500
2020-06-23,-78.5,-64.4,12500
2020-06-24,-78.2,-74.7,12600
2020-06-25,-102,-91.9,12500
2020-06-26,-90.6,-95.1,12300
2020-06-27,-91.1,-88.9,12000
2020-06-28,-67,-78.7,12400
2020-06-29,-74.8,-82.9,12900
2020-06-30,-77.8,-90.9,12700
2020-07-01,-92.2,-96.6,12600
2020-07-02,-105,-105,13000
2020-07-03,-81.5,-80.7,13600
2020-07-04,-77.3,-71.5,13500
2020-07-05,-101,-93.5,13300
2020-07-06,-130,-110,13500
2020-07-07,-93.9,-94.2,14000
2020-07-08,-107,-96.9,14100
2020-07-09,-102,-102,14100
2020-07-10,-104,-98.3,14200
2020-07-11,-70.1,-84,14200
2020-07-12,-88.1,-89,14100
2020-07-13,-88.4,-93.9,14000
2020-07-14,-93,-105,14100
2020-07-15,-126,-131,14100
2020-07-16,-133,-135,14200
2020-07-17,-117,-123,14300
2020-07-18,-102,-116,14400
2020-07-19,-144,-130,14500
2020-07-20,-130,-122,14800
2020-07-21,-119,-111,14800
2020-07-22,-121,-108,14600
2020-07-23,-110,-101,14500
2020-07-24,-126,-110,14300
2020-07-25,-108,-108,13900
2020-07-26,-87.3,-91.2,13400
2020-07-27,-72.4,-83.9,12900
2020-07-28,-83.7,-98.1,12700
2020-07-29,-88.7,-104,12700
2020-07-30,-95.4,-104,12800
2020-07-31,-113,-112,12600
2020-08-01,-116,-115,12500
2020-08-02,-131,-120,12600
2020-08-03,-130,-116,12600
2020-08-04,-106,-104,12500
2020-08-05,-113,-102,12500
2020-08-06,-92.9,-85.7,12500
2020-08-07,-82.2,-82,12400
2020-08-08,-109,-96.8,12400
2020-08-09,-107,-106,12400
2020-08-10,-112,-112,12200
2020-08-11,-108,-108,12000
2020-08-12,-52,-75.3,12000
2020-08-13,-57.3,-76.2,12200
2020-08-14,-98.6,-102,12400
2020-08-15,-81.9,-97.3,12500
2020-08-16,-106,-94.1,12600
2020-08-17,-65.3,-65.5,13100
2020-08-18,-58.2,-58.8,13300
2020-08-19,-89.1,-77.8,13800
2020-08-20,-101,-88.1,14900
2020-08-21,-96.1,-80.4,16000
2020-08-22,-48.5,-44.9,16500
2020-08-23,-39,-26.3,16500
2020-08-24,-39.8,-41.7,16100
2020-08-25,-62.4,-64.9,15800
2020-08-26,-36.2,-50.9,15400
2020-08-27,10.8,-20.1,15100
2020-08-28,3.78,-8.87,14700
2020-08-29,-1.41,1.92,14400
2020-08-30,12.4,12.8,14100
2020-08-31,-1.3,4.49,13600
2020-09-01,2.03,24.3,13300
2020-09-02,113,109,13200
2020-09-03,160,159,13000
2020-09-04,150,150,12900
2020-09-05,111,121,12700
2020-09-06,116,118,12500
2020-09-07,111,122,12300
2020-09-08,112,113,12200
2020-09-09,67.9,81.6,12300
2020-09-10,95.7,81,12400
2020-09-11,106,90,12100
2020-09-12,96.1,78.7,12000
2020-09-13,68.5,63,12000
2020-09-14,76.5,78.1,12200
2020-09-15,83,82.6,12200
2020-09-16,57.4,55.6,11900
2020-09-17,-16.5,0.981,11300
2020-09-18,-28.8,-15,11200
2020-09-19,5.04,3.19,11400
2020-09-20,-20.8,-1.41,11100
2020-09-21,8.47,11.3,10600
2020-09-22,0.878,9.21,10400
2020-09-23,-12.4,-14.5,10300
2020-09-24,-13.4,-30,10100
2020-09-25,6.73,-27.8,10400
2020-09-26,-39.8,-34.4,10700
2020-09-27,-43.9,-45.4,10700
2020-09-28,-67.6,-68.8,10700
2020-09-29,-88.6,-83.4,10500
2020-09-30,-85,-77.8,10600
2020-10-01,-77.1,-76.5,10500
2020-10-02,-97.5,-90.3,10300
2020-10-03,-97.7,-92.8,10100
2020-10-04,-90.7,-87.3,9880
2020-10-05,-84.9,-82.9,9790
2020-10-06,-97.2,-93.5,9500
2020-10-07,-143,-126,9110
2020-10-08,-144,-135,9220
2020-10-09,-103,-117,9140
2020-10-10,-99.6,-111,8980
2020-10-11,-61.6,-94.2,9160
2020-10-12,-99.3,-105,8740
2020-10-13,-129,-119,8470
2020-10-14,-101,-105,8760
2020-10-15,-120,-110,8690
2020-10-16,-126,-119,8430
2020-10-17,-130,-122,8310
2020-10-18,-133,-124,8200
2020-10-19,-121,-115,8090
2020-10-20,-109,-106,7790
2020-10-21,-126,-111,7720
2020-10-22,-88.7,-94.5,7820
2020-10-23,-59.1,-78.6,7680
2020-10-24,-40.9,-61.2,7540
2020-10-25,-21.5,-25.3,8120
2020-10-26,-14.6,-23.7,8150
2020-10-27,-60.6,-49.3,7460
2020-10-28,-43.2,-43.7,7470
2020-10-29,-45.6,-42.4,7640
2020-10-30,-45,-43.3,7680
2020-10-31,-50.6,-45.7,7830
2020-11-01,-44.8,-45.4,7700
2020-11-02,-55.2,-48.5,7280
2020-11-03,-60.8,-56,7340
2020-11-04,-67.9,-63.8,7800
2020-11-05,-71.1,-70.9,7730
2020-11-06,-108,-81.9,7650
2020-11-07,-16.3,-36.2,8110
2020-11-08,9.81,-14.5,8350
2020-11-09,-5.48,-16.2,8040
2020-11-10,-31.2,-38.2,7640
2020-11-11,-68.4,-58.9,7720
2020-11-12,-59,-55.9,7800
2020-11-13,-60.2,-53.8,7940
2020-11-14,-48.8,-49.8,8140
2020-11-15,-62.7,-56.6,8150
2020-11-16,-70.5,-70,8090
2020-11-17,-120,-88.9,8150
2020-11-18,-49.4,-56.9,9070
2020-11-19,-18.5,-34.9,9650
2020-11-20,-45,-45.2,9520
2020-11-21,-46.2,-53.9,9420
2020-11-22,-44.7,-57.1,9310
2020-11-23,-52.8,-54,9150
2020-11-24,-52,-46.6,9060
2020-11-25,-34.8,-32.1,9470
2020-11-26,-11.7,-23,9600
2020-11-27,-57.3,-48,9110
2020-11-28,-61.7,-61.5,9050
2020-11-29,-80.3,-71.1,8860
2020-11-30,-57.1,-64.2,8730
2020-12-01,-76.5,-70.4,8580
2020-12-02,-82.2,-74.8,8580
2020-12-03,-57,-59.9,8600
2020-12-04,-46.3,-44.8,8470
2020-12-05,-27.7,-30.3,8370
2020-12-06,-11.5,-13.5,8400
2020-12-07,17.3,4.24,8280
2020-12-08,1.71,-1.14,7920
2020-12-09,-13.2,-13.1,7910
2020-12-10,-28.5,-26.2,7840
2020-12-11,-38.2,-33.2,8020
2020-12-12,-25.4,-26,8130
2020-12-13,-18.9,-8.38,8250
2020-12-14,22.6,14.7,8990
2020-12-15,1.04,6.37,9380
2020-12-16,-1.13,0.505,9340
2020-12-17,-8.57,3.22,9580
2020-12-18,53,40.1,10100
2020-12-19,69.2,53.4,10200
2020-12-20,32.8,36.2,9960
2020-12-21,29.5,34.1,9690
2020-12-22,60.6,52.1,9570
2020-12-23,47.8,48,9370
2020-12-24,36.1,36.2,8820
2020-12-25,24.5,27.1,8250
2020-12-26,26,29.6,8290
2020-12-27,39,38.7,8380
2020-12-28,40.5,46,8530
2020-12-29,57.7,54.6,8910
2020-12-30,41.1,46.6,8760
2020-12-31,47.6,50.5,8690
2021-01-01,63,61.1,8520
2021-01-02,71.6,69.6,8350
2021-01-03,76.1,76.1,8070
2021-01-04,80.1,82.8,8000
2021-01-05,105,89.1,8600
2021-01-06,73,75.1,8660
2021-01-07,65,65.7,8990
2021-01-08,68.8,66,9300
2021-01-09,55.9,58.7,9140
2021-01-10,57,57.6,8830
2021-01-11,54,56.6,8720
2021-01-12,42.4,49.9,8780
2021-01-13,48.3,48.5,8900
2021-01-14,44,43.8,8820
2021-01-15,34.3,34.9,8480
2021-01-16,31.3,32.6,8420
2021-01-17,43.6,44,8720
2021-01-18,78.6,63.6,9110
2021-01-19,60.1,59.5,8670
2021-01-20,44.9,46.3,7840
2021-01-21,42.9,36.5,7620
2021-01-22,19.1,30,7620
2021-01-23,67,59.1,7740
2021-01-24,65.5,74.9,7530
2021-01-25,110,107,7970
2021-01-26,118,132,7710
2021-01-27,209,206,8770
2021-01-28,281,274,10700
2021-01-29,290,294,12600
2021-01-30,309,308,15200
2021-01-31,349,347,16400
2021-02-01,394,386,15300
2021-02-02,378,371,13700
2021-02-03,328,330,13000
2021-02-04,290,290,13700
2021-02-05,259,258,14900
2021-02-06,241,238,14400
2021-02-07,209,209,12600
2021-02-08,177,183,11300
2021-02-09,173,178,10900
2021-02-10,191,194,10800
2021-02-11,208,211,10900
2021-02-12,235,229,11200
2021-02-13,224,224,11300
2021-02-14,206,197,12000
2021-02-15,150,164,12800
2021-02-16,182,172,13400
2021-02-17,172,169,13400
2021-02-18,144,149,13100
2021-02-19,151,152,12400
2021-02-20,166,162,11600
2021-02-21,162,161,10900
2021-02-22,151,155,10200
2021-02-23,158,155,10100
2021-02-24,150,150,10100
2021-02-25,145,150,9390
2021-02-26,151,151,9110
2021-02-27,146,141,9130
2021-02-28,109,115,8570
2021-03-01,101,101,8110
2021-03-02,93.2,87.4,7920
2021-03-03,50.6,64.9,7760
2021-03-04,93.3,77.9,7940
2021-03-05,88.1,85.7,7600
2021-03-06,78.1,77.5,7690
2021-03-07,63.9,66.8,7890
2021-03-08,60.4,64.9,7810
2021-03-09,76.6,75.8,7920
2021-03-10,67.8,73.6,8230
2021-03-11,86.3,83,9630
2021-03-12,80.9,77.1,10700
2021-03-13,49.4,59.8,10900
2021-03-14,79.9,70.4,10500
2021-03-15,76.4,75.2,10000
2021-03-16,65.3,69.5,9720
2021-03-17,69.6,65.8,9990
2021-03-18,66,66,10900
2021-03-19,64.9,67.4,11000
2021-03-20,80.9,81.8,11000
2021-03-21,97.2,90.9,11900
2021-03-22,74.3,80.9,12400
2021-03-23,88.1,74,12000
2021-03-24,17.7,29.3,10500
2021-03-25,18.9,27.8,9810
2021-03-26,63,56.4,9610
2021-03-27,69.2,67.7,9130
2021-03-28,76.8,71.7,8790
2021-03-29,57.3,65.2,8730
2021-03-30,77.8,76.5,8670
2021-03-31,96.5,89.9,8320
2021-04-01,85.7,83.4,8190
2021-04-02,68.2,63.4,8150
2021-04-03,39.2,46.2,8350
2021-04-04,50,49.4,8620
2021-04-05,44.2,45.6,8680
2021-04-06,49.4,43.8,8980
2021-04-07,23.1,34.9,9040
2021-04-08,51.3,43.5,9280
2021-04-09,26.1,33.1,9120
2021-04-10,44.9,38.2,9140
2021-04-11,25.9,30,9110
2021-04-12,29.8,23.9,9000
2021-04-13,19.1,24.8,8930
2021-04-14,30.3,25.6,8880
2021-04-15,14.9,14,8600
2021-04-16,0.446,10.1,8340
2021-04-17,43.5,36.7,8350
2021-04-18,47.9,41.1,7920
2021-04-19,12.1,13.6,7320
2021-04-20,6.57,10.4,7170
2021-04-21,19.9,15.7,7100
2021-04-22,6.74,15.7,6850
2021-04-23,44,36,6830
2021-04-24,27,32.6,6580
2021-04-25,47.6,43.3,6220
2021-04-26,52.7,49.7,6300
2021-04-27,45.5,44.9,6550
2021-04-28,33.3,34,6540
2021-04-29,21,23,6100
2021-04-30,5.46,11.2,5620
2021-05-01,16.4,23.7,5520
2021-05-02,72.8,61.7,6040
2021-05-03,51.2,42,6090
2021-05-04,-20.8,-21.3,5750
2021-05-05,-58.5,-61.1,5460
2021-05-06,-87.2,-75.3,5280
2021-05-07,-50.3,-45.9,5940
2021-05-08,-14.7,-32,6390
2021-05-09,-89.2,-75.6,6740
2021-05-10,-73.8,-86.8,7650
2021-05-11,-115,-110,7620
2021-05-12,-139,-132,7320
2021-05-13,-136,-138,7260
2021-05-14,-154,-147,7270
2021-05-15,-139,-148,7420
2021-05-16,-155,-148,7400
2021-05-17,-121,-125,7800
2021-05-18,-107,-115,7770
2021-05-19,-126,-124,7890
2021-05-20,-90.9,-98.1,8540
2021-05-21,-110,-106,8270
2021-05-22,-128,-123,8040
2021-05-23,-97.3,-106,8220
2021-05-24,-115,-110,8270
2021-05-25,-112,-111,8190
2021-05-26,-114,-112,7910
2021-05-27,-118,-116,7650
2021-05-28,-96.3,-91.4,7330
2021-05-29,-72.3,-60.2,6930
2021-05-30,-34.9,-49.1,6640
2021-05-31,-60.4,-59.5,6260
2021-06-01,-65.5,-64.3,5980
2021-06-02,-44.3,-50.6,6050
2021-06-03,-46.6,-55.8,5750
2021-06-04,-73.2,-70.7,5690
2021-06-05,-69.6,-75.2,6100
2021-06-06,-108,-99.9,6210
2021-06-07,-108,-102,6180
2021-06-08,-74.2,-77.3,6530
2021-06-09,-93.3,-88,6810
2021-06-10,-98.5,-106,7040
2021-06-11,-130,-122,6880
2021-06-12,-133,-128,6670
2021-06-13,-129,-119,6720
2021-06-14,-98,-98,6860
2021-06-15,-79.2,-81.9,7020
2021-06-16,-65.7,-76.2,6950
2021-06-17,-89.9,-93.2,6260
2021-06-18,-97.5,-99.8,6020
2021-06-19,-98.7,-108,6220
2021-06-20,-117,-122,6490
2021-06-21,-124,-124,6680
2021-06-22,-114,-122,6940
2021-06-23,-134,-130,6910
2021-06-24,-131,-126,6920
2021-06-25,-123,-111,7060
2021-06-26,-98.3,-96.4,7070
2021-06-27,-116,-99.3,6890
2021-06-28,-112,-102,6950
2021-06-29,-83.3,-96.5,6960
2021-06-30,-112,-112,7140
2021-07-01,-109,-114,7400
2021-07-02,-98.4,-109,7120
2021-07-03,-116,-123,6630
2021-07-04,-147,-143,6790
2021-07-05,-135,-139,7270
2021-07-06,-130,-138,7450
2021-07-07,-150,-149,7630
2021-07-08,-145,-145,7840
2021-07-09,-149,-138,7640
2021-07-10,-134,-136,7420
2021-07-11,-172,-152,7450
2021-07-12,-131,-133,7420
2021-07-13,-144,-132,7330
2021-07-14,-137,-133,7360
2021-07-15,-126,-125,7470
2021-07-16,-103,-112,7510
2021-07-17,-110,-117,7440
2021-07-18,-120,-133,7520
2021-07-19,-152,-161,7580
2021-07-20,-170,-166,7540
2021-07-21,-124,-138,7540
2021-07-22,-141,-136,7740
2021-07-23,-140,-135,7750
2021-07-24,-149,-139,7510
2021-07-25,-156,-146,7500
2021-07-26,-159,-140,7790
2021-07-27,-100,-108,8130
2021-07-28,-123,-111,7510
2021-07-29,-126,-124,7380
2021-07-30,-121,-126,7300
2021-07-31,-123,-125,7140
2021-08-01,-101,-113,7070
2021-08-02,-91.3,-107,7170
2021-08-03,-101,-112,7190
2021-08-04,-150,-144,7080
2021-08-05,-133,-138,7300
2021-08-06,-118,-121,7430
2021-08-07,-137,-130,7280
2021-08-08,-145,-130,7230
2021-08-09,-106,-110,7250
2021-08-10,-117,-110,7290
2021-08-11,-143,-121,7290
2021-08-12,-125,-117,7290
2021-08-13,-108,-104,7370
2021-08-14,-97.4,-101,7220
2021-08-15,-97.4,-107,7130
2021-08-16,-103,-113,7380
2021-08-17,-92,-112,7700
2021-08-18,-98.9,-116,8040
2021-08-19,-111,-112,8230
2021-08-20,-96.6,-96.2,8090
2021-08-21,-105,-91.5,8120
2021-08-22,-70.9,-66.2,8150
2021-08-23,-75.3,-62.1,8080
2021-08-24,-75.1,-68.2,8180
2021-08-25,-80.7,-71.5,8100
2021-08-26,-71.9,-68,8190
2021-08-27,-78.5,-68.9,8070
2021-08-28,-76.7,-75.2,7670
2021-08-29,-86.2,-79.9,7470
2021-08-30,-68.7,-77.5,7330
2021-08-31,-69.6,-82,7250
2021-09-01,-67,-80.6,7350
2021-09-02,-24.6,-52.3,7750
2021-09-03,-42.1,-43,7880
2021-09-04,-42.7,-37,7990
2021-09-05,-42.7,-38.1,8020
2021-09-06,-49,-41.6,7900
2021-09-07,-40.1,-33.1,7630
2021-09-08,-23.7,-23.3,7510
2021-09-09,-47.3,-26.9,7570
2021-09-10,-10.5,-6.91,7830
2021-09-11,16.4,20.1,7780
2021-09-12,31.3,36.7,7640
2021-09-13,26,23.5,7580
2021-09-14,19.5,2.67,7540
2021-09-15,-12.1,-27.4,7490
2021-09-16,-17.3,-38.6,7590
2021-09-17,-47.3,-46.2,7670
2021-09-18,-58.8,-46.3,7730
2021-09-19,-36.5,-33.1,7910
2021-09-20,-39.6,-34.9,7750
2021-09-21,-44,-43.7,7520
2021-09-22,-75.8,-65.4,7340
2021-09-23,-83,-76.3,7490
2021-09-24,-66.1,-62.8,7390
2021-09-25,-64.9,-58.6,7280
2021-09-26,-64.1,-58.1,7220
2021-09-27,-55.2,-52.2,7240
2021-09-28,-30.6,-46.8,7630
2021-09-29,-49.6,-55.2,7520
2021-09-30,-29.8,-47,7500
2021-10-01,-42.7,-50.2,7300
2021-10-02,-59.1,-61.4,7200
2021-10-03,-67,-63.9,7220
2021-10-04,-66.3,-68.6,7010
2021-10-05,-109,-90.4,7040
2021-10-06,-83.9,-82.3,7280
2021-10-07,-77.8,-73.1,7280
2021-10-08,-77,-68.1,7470
2021-10-09,-39.6,-47,7630
2021-10-10,-54,-44.3,7500
2021-10-11,-32.5,-38.4,8070
2021-10-12,-33.2,-36.7,7790
2021-10-13,-26.3,-32.5,7380
2021-10-14,-17.1,-25.4,7620
2021-10-15,-25.5,-27.4,7560
2021-10-16,-31.2,-32,7200
2021-10-17,-58.6,-45.5,6970
2021-10-18,-21.2,-28.7,7360
2021-10-19,-16.6,-15.1,7350
2021-10-20,-8.32,-9.78,7440
2021-10-21,-15,-18.2,7710
2021-10-22,-55,-38.7,8240
2021-10-23,-12.1,-26.2,8860
2021-10-24,-17.7,55.5,12900
2021-10-25,428,429,24300
2021-10-26,921,860,34500
2021-10-27,1070,1050,35100
2021-10-28,1040,1020,29200
2021-10-29,774,745,22400
2021-10-30,332,362,18300
2021-10-31,79.7,106,14800
2021-11-01,24.8,29.9,12300
2021-11-02,17.7,18.6,11000
2021-11-03,14.7,24.4,9900
2021-11-04,57,49.8,9910
2021-11-05,46.1,53.8,10100
2021-11-06,52,60,9670
2021-11-07,70,72.1,9300
2021-11-08,59.9,70.3,8810
2021-11-09,68.1,66.8,9050
2021-11-10,70.3,58.8,9530
2021-11-11,53.4,40.5,10700
2021-11-12,32.7,20.5,13000
2021-11-13,-5.71,-2.04,12400
2021-11-14,-13,-10.6,10700
2021-11-15,-21.7,-23.6,9180
2021-11-16,-48.8,-43,8320
2021-11-17,-52.7,-49.5,7540
2021-11-18,-71.4,-60.9,7120
2021-11-19,-62.8,-60.2,7100
2021-11-20,-46.2,-46.5,6990
2021-11-21,-44.8,-45.8,6890
2021-11-22,-50.9,-50.3,6560
2021-11-23,-52,-45,6670
2021-11-24,-21.6,-21.5,6880
2021-11-25,5.81,-3.94,6580
2021-11-26,-3.7,-2.12,6330
2021-11-27,15.5,5.02,6390
2021-11-28,16.7,11.1,6400
2021-11-29,7.25,0.224,6450
2021-11-30,-26.1,-21.5,6410
2021-12-01,-37.7,-34.6,6300
2021-12-02,-50.6,-48.3,6100
2021-12-03,-63,-49.4,6040
2021-12-04,-17.8,-18.7,6340
2021-12-05,-14.6,-11.8,6580
2021-12-06,-34.4,-26.8,6540
2021-12-07,-48.5,-40.4,6460
2021-12-08,-41.2,-40.3,6600
2021-12-09,-15.4,-23.6,6880
2021-12-10,55.1,42,6930
2021-12-11,118,98.8,6500
2021-12-12,73.6,86.4,6440
2021-12-13,197,301,9120
2021-12-14,1110,962,16200
2021-12-15,1100,1160,24600
2021-12-16,1300,1330,28500
2021-12-17,1730,1650,28100
2021-12-18,1670,1660,27300
2021-12-19,1530,1480,24900
2021-12-20,989,980,21200
